"scenario","horizon","method","target_c120","shape","alpha_l_key","persistence","truth_rd_itt","truth_rd_pp","bias","bias_mcse","rel_bias","empse","empse_mcse","modse","modse_mcse","relerror_modse","relerror_modse_mcse","coverage","coverage_mcse","converged","n_used","n_attempted"
2,36,"iptw",0.45,"early","neutral","transient",-0.0895525,-0.1036505,-0.000398262530524954,0.000339093433500057,0.00444725195304379,0.0107230758946702,0.000239895243907582,0.0108888338273385,8.23398202042182e-06,1.54580583310637,2.27306678250989,0.948,0.00702111102319284,1,1000,1000
3,36,"iptw",0.7,"early","neutral","transient",-0.0779975,-0.103545,-0.000291527941364139,0.000334424292835325,0.00373765750651161,0.0105754247025076,0.000236592010851598,0.0107032299357889,8.70872650229526e-06,1.20851159056585,2.26572050977346,0.961,0.00612200947402077,1,1000,1000
4,36,"iptw",0.2,"late","neutral","transient",-0.102737,-0.1040365,0.00023845168501678,0.000347563181518738,-0.00232099131779962,0.0109909128441375,0.000245887256922417,0.011061865423653,8.3171605199976e-06,0.645556747848608,2.25290041791699,0.954,0.00662449998113065,1,1000,1000
5,36,"iptw",0.45,"late","neutral","transient",-0.099382,-0.1039225,-0.000186860866039154,0.000340586883046857,0.00188022847235067,0.0107703029160546,0.000240951800619976,0.0110248394396124,8.33320571344503e-06,2.36331814937545,2.29136536947999,0.957,0.00641490451994416,1,1000,1000
6,36,"iptw",0.7,"late","neutral","transient",-0.0955595,-0.1035475,-0.000234196385168112,0.00033146690444495,0.00245079123653966,0.0104819038701143,0.000234499775086618,0.0109795278180227,8.42528668536868e-06,4.74745765725992,2.34477446461963,0.963,0.00596917079668525,1,1000,1000
7,36,"iptw",0.2,"early","prognostic","transient",-0.0957635,-0.103667,0.000630416974769718,0.00033902495487824,-0.00658306113257888,0.0107209104105105,0.000239846797980707,0.0109415529872834,8.42000577535733e-06,2.05805820890494,2.28457983052183,0.958,0.00634318531969546,1,1000,1000
8,36,"iptw",0.45,"early","prognostic","transient",-0.0833655,-0.104197,-0.000313268646966333,0.000332364920098052,0.00375777326311644,0.0105103016184972,0.000235135085779338,0.010733175301007,8.21242816470428e-06,2.12052603816373,2.28596277772176,0.953,0.00669260786241059,1,1000,1000
9,36,"iptw",0.7,"early","prognostic","transient",-0.0670105,-0.103701,-0.000146668406196246,0.000329520157683909,0.00218873767836751,0.0104203423321899,0.000233122528455075,0.0104053854721443,8.75148932941195e-06,-0.143535208044987,2.23555381311231,0.952,0.00675988165576884,1,1000,1000
10,36,"iptw",0.2,"late","prognostic","transient",-0.1009145,-0.1040155,-0.000817468423750467,0.000339060125195387,0.00810060421198606,0.0107220225935927,0.000239871679594376,0.0110413322971741,8.18959679157816e-06,2.97807340727203,2.30507774711922,0.949,0.00695693898205238,1,1000,1000
11,36,"iptw",0.45,"late","prognostic","transient",-0.097416,-0.1034815,0.000422835538866517,0.00034866946928117,-0.00434051427759831,0.0110258967349061,0.000246669911926559,0.0109697149355965,8.36059199106016e-06,-0.50954403673773,2.22707863738723,0.944,0.00727076337120113,1,1000,1000
12,36,"iptw",0.7,"late","prognostic","transient",-0.091078,-0.103311,0.00116763004891414,0.00033703951275938,-0.0128201107722407,0.0106581252179302,0.000238442175908105,0.0108528717610015,8.48605751701535e-06,1.82721200107192,2.27945597971766,0.954,0.00662449998113065,1,1000,1000
13,36,"iptw",0.2,"early","neutral","legacy",-0.084934,-0.0892485,-0.000640023988278421,0.000357429197182882,0.0075355451088895,0.0113029036534335,0.000252867074283419,0.0113274991971795,7.76774707277768e-06,0.217603763600827,2.24310806195511,0.953,0.00669260786241059,1,1000,1000
14,36,"iptw",0.45,"early","neutral","legacy",-0.0784295,-0.089498,0.000186127849541778,0.00034973685595071,-0.00237318674149113,0.0110596504651046,0.000247425045940184,0.0112385570255443,8.18047882345582e-06,1.61765112744068,2.27457970886946,0.953,0.00669260786241059,1,1000,1000
15,36,"iptw",0.7,"early","neutral","legacy",-0.0694485,-0.0891355,0.000161991273740572,0.000336570922142257,-0.00233253812163794,0.0106433070815273,0.000238110666508978,0.0110878616558965,8.40246010961673e-06,4.17684626558172,2.33196739937794,0.966,0.00573096850453743,1,1000,1000
16,36,"iptw",0.2,"late","neutral","legacy",-0.088062,-0.089161,9.83582946344347e-05,0.000351211898829652,-0.00111692097197923,0.0111062954165432,0.000248468580660292,0.01136166765208,8.02764029773037e-06,2.2993466854518,2.28976863318002,0.949,0.00695693898205238,1,1000,1000
17,36,"iptw",0.45,"late","neutral","legacy",-0.0869185,-0.0897125,0.00119553973398989,0.000356367978230459,-0.0137547211927253,0.0112693449635755,0.000252116303686646,0.0113586213329253,8.25582116531356e-06,0.792205488768993,2.25609970057851,0.944,0.00727076337120113,1,1000,1000
18,36,"iptw",0.7,"late","neutral","legacy",-0.0832765,-0.089248,0.000770085844607235,0.000350598909787541,-0.00924733681899738,0.0110869110010053,0.000248034915064789,0.0112946443594773,7.97425924729066e-06,1.87368112230004,2.28023923616932,0.957,0.00641490451994416,1,1000,1000
19,36,"iptw",0.2,"early","prognostic","legacy",-0.0825635,-0.0899965,-0.000341477266462525,0.000337228585900956,0.00413593496475471,0.0106641042356477,0.000238575937706282,0.0112739194886589,8.03408284311866e-06,5.7183917142591,2.36631754293453,0.963,0.00596917079668525,1,1000,1000
20,36,"iptw",0.45,"early","prognostic","legacy",-0.0729415,-0.089605,-0.000725946377691744,0.000350619873183227,0.00995244651798693,0.0110875739217839,0.000248049745841279,0.0111133820774755,8.46057414489313e-06,0.232766481411506,2.24369222484444,0.952,0.00675988165576884,1,1000,1000
21,36,"iptw",0.7,"early","prognostic","legacy",-0.0602665,-0.0901515,-0.000479920813185424,0.000346377867873609,0.00796330985183184,0.0109534299355347,0.000245048694219889,0.0108766241159591,8.37745717843142e-06,-0.701203367598924,2.22281581330378,0.949,0.00695693898205238,1,1000,1000
22,36,"iptw",0.2,"late","prognostic","legacy",-0.0874445,-0.089459,-0.000317696167040943,0.000353041700668904,0.00363311777231207,0.0111641588313313,0.000249763093367303,0.0113598546376528,8.17806677340757e-06,1.75289342688645,2.27758065741406,0.959,0.00627048642451286,1,1000,1000
23,36,"iptw",0.45,"late","prognostic","legacy",-0.084557,-0.089416,-0.00079132864618163,0.000344371024289629,0.00935852319951784,0.010889967969204,0.000243628931453934,0.011314660557366,8.03839753010025e-06,3.89985158232795,2.32560555176252,0.953,0.00669260786241059,1,1000,1000
24,36,"iptw",0.7,"late","prognostic","legacy",-0.0792415,-0.0896195,-0.000388421206288778,0.000347150022522798,0.00490173969812254,0.0109778476095079,0.000245594963211268,0.0112093191598219,8.04616186642057e-06,2.10853309817751,2.28553421512237,0.96,0.00619677335393187,1,1000,1000
1,60,"iptw",0.2,"early","neutral","transient",-0.14134,-0.1544405,-0.00142438115672225,0.000389085459429674,0.0100776931988273,0.0123039625625081,0.000275262632565132,0.0129776921327529,7.00422540421779e-06,5.47571212787767,2.36037532847998,0.96,0.00619677335393187,1,1000,1000
2,60,"iptw",0.45,"early","neutral","transient",-0.124185,-0.1539,-2.84272771904764e-05,0.000392658872762584,0.000228910715388142,0.0124169638140402,0.00027779068170555,0.0128373744590177,7.07128442244094e-06,3.3857765173007,2.31363397985124,0.962,0.00604615580348373,1,1000,1000
3,60,"iptw",0.7,"early","neutral","transient",-0.1015895,-0.1540045,3.38533113972417e-05,0.000385480140838927,-0.000333236322624304,0.012189952378135,0.000272712011711863,0.0126076620352486,7.47200632891442e-06,3.42667177160458,2.31465966440463,0.965,0.00581162627841812,1,1000,1000
4,60,"iptw",0.2,"late","neutral","transient",-0.1505215,-0.1537885,0.000736901273365675,0.000405626446379921,-0.00489565459662358,0.0128270344976071,0.00028696472911694,0.0130317243182288,6.7925435004458e-06,1.59576884789585,2.27350398320398,0.959,0.00627048642451286,1,1000,1000
5,60,"iptw",0.45,"late","neutral","transient",-0.143105,-0.154126,-0.000442916986679892,0.000398893603720155,0.00309504899674988,0.012614123318283,0.000282201508209403,0.0129822341585791,7.08691179704461e-06,2.91824355135732,2.30315875894384,0.954,0.00662449998113065,1,1000,1000
6,60,"iptw",0.7,"late","neutral","transient",-0.1333255,-0.1540625,-0.000438361263377152,0.000388936050859151,0.00328790263960871,0.0122992378486601,0.00027515693188819,0.0129106242584178,7.18071824748966e-06,4.97092923383367,2.34912144880193,0.964,0.00589101010014412,1,1000,1000
7,60,"iptw",0.2,"early","prognostic","transient",-0.1371635,-0.1535095,0.000726546436098263,0.000400282774834905,-0.00529693713049217,0.0126580527661063,0.000283184292039696,0.0128993763631191,6.97068734105027e-06,1.90648278587544,2.28050343039573,0.957,0.00641490451994416,1,1000,1000
8,60,"iptw",0.45,"early","prognostic","transient",-0.1131895,-0.1543815,-0.000356523699841974,0.00040696748670745,0.003149794811727,0.0128694419162984,0.000287913462311628,0.0126645945731454,7.10504160882473e-06,-1.5917344705804,2.20226889696926,0.95,0.00689202437604511,1,1000,1000
9,60,"iptw",0.7,"early","prognostic","transient",-0.0843795,-0.1533635,-2.46857292097169e-05,0.000392652508923843,0.000292556002461699,0.0124167625717893,0.000277786179540376,0.0123239726969392,7.66853905071163e-06,-0.747295233468892,2.22132717677601,0.942,0.00739161687318817,1,1000,1000
10,60,"iptw",0.2,"late","prognostic","transient",-0.147619,-0.154537,-0.000790105015267661,0.000387750056650079,0.00535232602353126,0.0122617334187357,0.000274317887713487,0.013004844000624,6.88455153141017e-06,6.06040399437207,2.37343361562603,0.964,0.00589101010014412,1,1000,1000
11,60,"iptw",0.45,"late","prognostic","transient",-0.1381095,-0.154433,0.00085800131467112,0.000405945493353108,-0.00621247136997179,0.0128371236487656,0.000287190442280007,0.0129169959345661,7.19074044530869e-06,0.62219768217413,2.25180339208482,0.944,0.00727076337120113,1,1000,1000
12,60,"iptw",0.7,"late","prognostic","transient",-0.122704,-0.1542315,0.000736545234197347,0.00039513603981902,-0.00600261796027307,0.0124952987144709,0.000279543179797505,0.0127598408668022,7.22455325786516e-06,2.1171334785697,2.28528260606004,0.962,0.00604615580348373,1,1000,1000
13,60,"iptw",0.2,"early","neutral","legacy",-0.129445,-0.1402085,-0.00111025308321921,0.000406834096173838,0.00857702563420151,0.0128652237372532,0.00028781909376469,0.0132067009307521,6.67516742382762e-06,2.65426548712144,2.29715376609492,0.952,0.00675988165576884,1,1000,1000
14,60,"iptw",0.45,"early","neutral","legacy",-0.114696,-0.140679,7.41680404095502e-05,0.00040586485198872,-0.000646648884089682,0.0128345735449148,0.000287133391691975,0.0130835936033216,6.94599962871521e-06,1.94022853611289,2.28123543660873,0.956,0.00648567652600714,1,1000,1000
15,60,"iptw",0.7,"early","neutral","legacy",-0.0943295,-0.1404825,-0.000396825632997685,0.000392042272798218,0.00420680309974807,0.0123974652111144,0.000277354461524822,0.0128962565005244,7.22597832245592e-06,4.02333284196514,2.32792611148717,0.958,0.00634318531969546,1,1000,1000
16,60,"iptw",0.2,"late","neutral","legacy",-0.1369325,-0.1408615,6.40016771872032e-05,0.000419276353818967,-0.000467395813172207,0.0132586824711857,0.000296621500823211,0.0132573683153742,6.58473432149172e-06,-0.00991166214582284,2.23751633858638,0.951,0.00682634602111555,1,1000,1000
17,60,"iptw",0.45,"late","neutral","legacy",-0.1318215,-0.1411225,0.000690427646831304,0.000410069967840353,-0.00523759513304965,0.0129675509840751,0.000290108345475287,0.0132244611725538,6.7723680675857e-06,1.98117739266428,2.28210715335307,0.951,0.00682634602111555,1,1000,1000
18,60,"iptw",0.7,"late","neutral","legacy",-0.1229885,-0.140657,0.000529836076319221,0.000398851364250224,-0.00430801315829708,0.0126127875889617,0.000282171625448664,0.0131441037077849,6.69386121340997e-06,4.21251935843425,2.33203276028242,0.969,0.00548078461536303,1,1000,1000
19,60,"iptw",0.2,"early","prognostic","legacy",-0.125801,-0.1415795,0.000148713933668054,0.000398909224550606,-0.00118213633967977,0.0126146172923147,0.000282212559331486,0.0131478138847102,6.64799074133313e-06,4.22681544782395,2.33234408778558,0.965,0.00581162627841812,1,1000,1000
20,60,"iptw",0.45,"early","prognostic","legacy",-0.104631,-0.1405085,-0.000982841232244513,0.000393104170788205,0.00939340379280054,0.0124310453740256,0.000278105712513918,0.0129398357766804,7.12699669017409e-06,4.09290117883356,2.32945833032307,0.958,0.00634318531969546,1,1000,1000
21,60,"iptw",0.7,"early","prognostic","legacy",-0.0792675,-0.1412585,-0.00048473202401425,0.000401992604567634,0.00611514206975432,0.0127121223297713,0.000284393929208247,0.0126579883800945,7.32707931998674e-06,-0.425845097085253,2.22840544561986,0.948,0.00702111102319284,1,1000,1000
22,60,"iptw",0.2,"late","prognostic","legacy",-0.1359285,-0.14069,-1.61525574078059e-05,0.00039370373732053,0.00011883127826619,0.0124500053325351,0.000278529882212594,0.0132478532836185,6.81109089609457e-06,6.40841453295105,2.38118359190654,0.963,0.00596917079668525,1,1000,1000
23,60,"iptw",0.45,"late","prognostic","legacy",-0.127227,-0.140572,-0.00086213906261709,0.000395995740091918,0.00677638443582801,0.0125224848241452,0.000280151383868359,0.0131630492784255,6.63191527685212e-06,5.11531427888223,2.35222226002419,0.963,0.00596917079668525,1,1000,1000
24,60,"iptw",0.7,"late","prognostic","legacy",-0.114129,-0.141013,-0.000259252536613186,0.000402643229485925,0.00227157459202469,0.0127326968962139,0.000284854220703292,0.0130321696042849,6.97919358423266e-06,2.35199746378989,2.2904613910472,0.953,0.00669260786241059,1,1000,1000
1,84,"iptw",0.2,"early","neutral","transient",-0.173803,-0.1933005,-0.00113222440011601,0.000423480024652971,0.00651441229504675,0.0133916142148764,0.000299595432313484,0.0141424125238578,6.09496629583098e-06,5.60648101815335,2.36305264940582,0.96,0.00619677335393187,1,1000,1000
2,84,"iptw",0.45,"early","neutral","transient",-0.1468055,-0.1928285,-0.000679760016246339,0.000433039174605189,0.00463034434163801,0.0136939010783174,0.00030635815427382,0.0140180259557746,6.24371506421671e-06,2.36692871960658,2.29059330257762,0.954,0.00662449998113065,1,1000,1000
3,84,"iptw",0.7,"early","neutral","transient",-0.1143445,-0.1932545,6.63149239445993e-05,0.00042623561052811,-0.000579957268995004,0.0134787534914127,0.00030154490074996,0.0138188270226606,6.60043264577047e-06,2.5230339842963,2.29415452280457,0.964,0.00589101010014412,1,1000,1000
4,84,"iptw",0.2,"late","neutral","transient",-0.1853495,-0.192962,0.000652888209704328,0.000435486715147957,-0.00352247084402347,0.013771299106125,0.000308089692774641,0.0141746587414803,5.87730210641372e-06,2.92898754320077,2.30310923161181,0.96,0.00619677335393187,1,1000,1000
5,84,"iptw",0.45,"late","neutral","transient",-0.1724895,-0.1928565,-0.000458372830526965,0.000436316311354131,0.00265739555466834,0.0137975332416224,0.000308676599404388,0.014128278840189,6.31230333324089e-06,2.39713572545641,2.29127203846426,0.957,0.00641490451994416,1,1000,1000
6,84,"iptw",0.7,"late","neutral","transient",-0.154522,-0.193148,-0.00112391522940686,0.000428599091306859,0.00727349652092814,0.0135534933160815,0.000303216970279696,0.0140542831808697,6.28882814725056e-06,3.69491357769725,2.32031295629627,0.954,0.00662449998113065,1,1000,1000
7,84,"iptw",0.2,"early","prognostic","transient",-0.167103,-0.1924205,0.000108914257638842,0.00044240731563859,-0.000651779187919083,0.0139901477093897,0.000312985744949851,0.0140811169075532,6.08504855633917e-06,0.650237581854718,2.25215392550288,0.947,0.00708456067798138,1,1000,1000
8,84,"iptw",0.45,"early","prognostic","transient",-0.132796,-0.1937025,-0.00074983189966274,0.000439571577101948,0.00564649462079234,0.0139004737831447,0.000310979571663379,0.0138818130932207,6.31808890181235e-06,-0.13424499204191,2.23464583364787,0.946,0.00714730718522718,1,1000,1000
9,84,"iptw",0.7,"early","prognostic","transient",-0.0942265,-0.1923225,0.000594774456024211,0.000427950268909186,-0.00631217816669632,0.0135329757503457,0.000302757953996969,0.0135903954921611,6.89705184029376e-06,0.424295017405241,2.24725710392619,0.946,0.00714730718522718,1,1000,1000
10,84,"iptw",0.2,"late","prognostic","transient",-0.182006,-0.193686,-0.000197770577421486,0.000421402343560608,0.00108661570179821,0.0133259121698431,0.000298125554801348,0.0141564778111632,6.09953810934444e-06,6.23271135764905,2.37706497620485,0.962,0.00604615580348373,1,1000,1000
11,84,"iptw",0.45,"late","prognostic","transient",-0.164594,-0.1931655,0.00124631404550762,0.000439127441888215,-0.00757205029045788,0.0138864289944999,0.000310665363498607,0.0140714040154695,6.30446831398878e-06,1.3320560746243,2.26744199606164,0.947,0.00708456067798138,1,1000,1000
12,84,"iptw",0.7,"late","prognostic","transient",-0.1392795,-0.1934285,0.000305230786098981,0.000434232537017625,-0.00219149829012153,0.0137316385112907,0.000307202411162096,0.013931396958495,6.51142738541328e-06,1.45473132751057,2.27022719432832,0.954,0.00662449998113065,1,1000,1000
13,84,"iptw",0.2,"early","neutral","legacy",-0.1624075,-0.180108,-0.00189262737425802,0.000450270848338198,0.0116535712590738,0.0142388144472495,0.000318548884511348,0.0143151780437097,5.81780740825549e-06,0.536305861300024,2.24955610557637,0.952,0.00675988165576884,1,1000,1000
14,84,"iptw",0.45,"early","neutral","legacy",-0.1387045,-0.18023,-0.000395292384610474,0.000438588116725647,0.00284988868140885,0.0138693740353684,0.000310283812195521,0.0142088344105274,6.04266079479025e-06,2.44755368406246,2.2923572659593,0.949,0.00695693898205238,1,1000,1000
15,84,"iptw",0.7,"early","neutral","legacy",-0.1082915,-0.180236,-0.000473289847127037,0.000427490488725066,0.00437051705006429,0.0135184362242974,0.00030243267763206,0.0140402765426438,6.56326037008458e-06,3.86021215537105,2.32405418406758,0.957,0.00641490451994416,1,1000,1000
16,84,"iptw",0.2,"late","neutral","legacy",-0.173047,-0.1807625,-7.79332223567741e-05,0.00044199570119548,0.000450358702299226,0.0139771313178092,0.000312694543948975,0.0143547478512432,5.72369688174999e-06,2.70167407637358,2.29799324708956,0.95,0.00689202437604511,1,1000,1000
17,84,"iptw",0.45,"late","neutral","legacy",-0.162423,-0.180989,0.000261637563853528,0.000441626734857793,-0.00161084060664763,0.013965463577739,0.000312433514802349,0.0143243201167428,5.98827646331071e-06,2.56959990627037,2.29507419566441,0.952,0.00675988165576884,1,1000,1000
18,84,"iptw",0.7,"late","neutral","legacy",-0.1465685,-0.180419,0.00019424393874079,0.000420050265077341,-0.00132527752375708,0.0132831556940188,0.000297169012546379,0.014248340740521,5.858219252464e-06,7.26623303027922,2.40015128611003,0.961,0.00612200947402077,1,1000,1000
19,84,"iptw",0.2,"early","prognostic","legacy",-0.15738,-0.181118,0.00016868005002027,0.00043281531152964,-0.00107180105490069,0.01368682190629,0.000306199779968082,0.0142701217436997,5.9094896976108e-06,4.26176245591112,2.33293001673962,0.958,0.00634318531969546,1,1000,1000
20,84,"iptw",0.45,"early","prognostic","legacy",-0.125799,-0.1801035,-0.000924768409915594,0.000430294413138541,0.00735115867308639,0.0136071040996327,0.000304416343679869,0.0140903239642145,6.1839859229285e-06,3.55123221696243,2.31708028542672,0.955,0.00655553201502365,1,1000,1000
21,84,"iptw",0.7,"early","prognostic","legacy",-0.0896555,-0.181248,-0.000447421681219751,0.000441637999142684,0.00499045436386781,0.0139658197857037,0.000312441483840096,0.0138330240815807,6.51132828263913e-06,-0.950862220483106,2.21640471420404,0.942,0.00739161687318817,1,1000,1000
22,84,"iptw",0.2,"late","prognostic","legacy",-0.171184,-0.1804045,0.000120065329110713,0.000430990595715348,-0.000701381724405981,0.0136291193257331,0.000304908865423341,0.0143420078427537,5.9214024835131e-06,5.23062789298945,2.35460663888049,0.958,0.00634318531969546,1,1000,1000
23,84,"iptw",0.45,"late","prognostic","legacy",-0.155828,-0.180466,-0.000529052927189272,0.000424913583899437,0.00339510824235229,0.0134369473386727,0.000300609618998072,0.014267158063259,5.72983144874575e-06,6.17856648285602,2.3757956451713,0.968,0.00556560868189635,1,1000,1000
24,84,"iptw",0.7,"late","prognostic","legacy",-0.1332545,-0.180553,-0.000284193284810691,0.000428470894458309,0.00213271060122316,0.0135494393757787,0.000303126276060308,0.0141394162217162,6.11254418137134e-06,4.35425281869717,2.33503545353118,0.954,0.00662449998113065,1,1000,1000
1,120,"iptw",0.2,"early","neutral","transient",-0.2063635,-0.235158,-0.000729131267760863,0.000459789442758967,0.00353323755296292,0.0145398188321795,0.000325282915031072,0.0151290869385267,5.23308948158218e-06,4.05278850547357,2.32813352099971,0.956,0.00648567652600714,1,1000,1000
2,120,"iptw",0.45,"early","neutral","transient",-0.167535,-0.2350215,-0.00102743335352018,0.000465440799562766,0.00613264901972829,0.0147185304258824,0.000329281027306095,0.0150917289885524,5.31727317139323e-06,2.53556946156588,2.29419673344131,0.952,0.00675988165576884,1,1000,1000
3,120,"iptw",0.7,"early","neutral","transient",-0.1233805,-0.2354245,7.466057376114e-05,0.000461461032645477,-0.000605124584202042,0.0145926791457302,0.000326465499015076,0.0149853982698632,5.62408629174067e-06,2.6912064618914,2.29771741727471,0.959,0.00627048642451286,1,1000,1000
4,120,"iptw",0.2,"late","neutral","transient",-0.219209,-0.2346995,0.000590123322303515,0.000457365161218731,-0.00269205790959092,0.014463156318613,0.000323567831358137,0.0151263276555609,4.93297569306799e-06,4.58524627915673,2.34001595746374,0.958,0.00634318531969546,1,1000,1000
5,120,"iptw",0.45,"late","neutral","transient",-0.1951215,-0.235446,-0.000636582747574749,0.000464338557567902,0.00326249412583825,0.0146836744735179,0.000328501234523104,0.0151222341496947,5.42992769959274e-06,2.98671614497998,2.30430201231175,0.962,0.00604615580348373,1,1000,1000
6,120,"iptw",0.7,"late","neutral","transient",-0.1653745,-0.234707,-0.000839336897914017,0.000462769525602373,0.00507537073680656,0.014634057326191,0.000327391206227409,0.0150870924937107,5.54337259002213e-06,3.09575914199045,2.30675580720755,0.95,0.00689202437604511,1,1000,1000
7,120,"iptw",0.2,"early","prognostic","transient",-0.1984955,-0.2342135,0.000201479441756136,0.0004654547960507,-0.00101503279296577,0.0147189730336936,0.000329290929269846,0.0151100921394807,5.20997167163251e-06,2.65724452984442,2.29690712799926,0.956,0.00648567652600714,1,1000,1000
8,120,"iptw",0.45,"early","prognostic","transient",-0.15152,-0.235376,-0.000629524895078754,0.000457062550131452,0.00415473135611638,0.0144535869158028,0.000323353745936775,0.0150311065714777,5.26826727553865e-06,3.99568397131551,2.32686326974211,0.955,0.00655553201502365,1,1000,1000
9,120,"iptw",0.7,"early","prognostic","transient",-0.101412,-0.234205,9.76942169784029e-05,0.000468712888420114,-0.000963339811643621,0.0148220029608392,0.000331595901252248,0.0148399576442221,5.96663333677546e-06,0.121135337986122,2.24025857732902,0.943,0.00733150734842434,1,1000,1000
10,120,"iptw",0.2,"late","prognostic","transient",-0.2142245,-0.236081,-0.000432980575580749,0.00045304798533894,0.00202115339553015,0.0143266352302162,0.000320513599520073,0.0151238519756504,5.22898039635951e-06,5.56457767384735,2.36195886379166,0.967,0.00564898220921256,1,1000,1000
11,120,"iptw",0.45,"late","prognostic","transient",-0.1847975,-0.234613,0.00126544779351648,0.000454975073820801,-0.00684775385769005,0.0143875751187698,0.000321876938693632,0.0150947963048473,5.21234758628354e-06,4.91549952121484,2.34743533170436,0.961,0.00612200947402077,1,1000,1000
12,120,"iptw",0.7,"late","prognostic","transient",-0.1469865,-0.235286,0.000260803996673331,0.000484996901294626,-0.00177433979769116,0.0153369486621489,0.000343116198770261,0.0150212026166648,5.59650899126491e-06,-2.05872792847853,2.19143308861535,0.953,0.00669260786241059,1,1000,1000
13,120,"iptw",0.2,"early","neutral","legacy",-0.1965285,-0.2234205,-0.00109340684370279,0.00045649253334936,0.00556360448333343,0.0144355614024435,0.000322950481522127,0.0152510918679525,5.05975185267083e-06,5.64945444637128,2.3638355796334,0.97,0.00539444158370447,1,1000,1000
14,120,"iptw",0.45,"early","neutral","legacy",-0.1610965,-0.2233105,5.24873078789345e-05,0.000473376928382259,-0.000325812838136983,0.0149694928546234,0.00033489552576212,0.0152256670026115,5.04373973852456e-06,1.71130812831053,2.27572145100171,0.953,0.00669260786241059,1,1000,1000
15,120,"iptw",0.7,"early","neutral","legacy",-0.1187395,-0.2235365,-6.61609856264372e-05,0.000466462388300395,0.000557194409833604,0.0147508358983113,0.000330003761087334,0.0151312336194996,5.43915895948554e-06,2.57882145670043,2.29517612379668,0.958,0.00634318531969546,1,1000,1000
16,120,"iptw",0.2,"late","neutral","legacy",-0.2082945,-0.223391,-0.000551036775361669,0.000443495129046573,0.0026454696372764,0.0140245473897747,0.000313755330076111,0.0152551214725237,4.90685349771751e-06,8.77442992310884,2.43373874837496,0.967,0.00564898220921256,1,1000,1000
17,120,"iptw",0.45,"late","neutral","legacy",-0.1879945,-0.2245865,0.00105797318405551,0.000472612635945256,-0.00562768157608606,0.0149453238056297,0.00033435481897609,0.0152600814975661,5.03757715515117e-06,2.10606137431304,2.28455204996603,0.956,0.00648567652600714,1,1000,1000
18,120,"iptw",0.7,"late","neutral","legacy",-0.1598965,-0.223645,-0.000293724201556128,0.000450536126679563,0.0018369645461666,0.0142472032849757,0.000318736558485887,0.015225049484697,5.12824923989836e-06,6.86342561527438,2.39100545851758,0.965,0.00581162627841812,1,1000,1000
19,120,"iptw",0.2,"early","prognostic","legacy",-0.1900825,-0.2240675,0.000954606945970493,0.00046868584135947,-0.00502206644993881,0.0148211476576827,0.000331576766522497,0.015241666546816,4.95739702351026e-06,2.83728965425483,2.30090545141812,0.953,0.00669260786241059,1,1000,1000
20,120,"iptw",0.45,"early","prognostic","legacy",-0.1456615,-0.22324,-0.00016019714116719,0.000470187380888868,0.00109979054978282,0.0148686305067795,0.000332639046578834,0.0151642562853315,5.22582050055561e-06,1.98825156370157,2.28193843494473,0.956,0.00648567652600714,1,1000,1000
21,120,"iptw",0.7,"early","prognostic","legacy",-0.0977485,-0.224113,-0.000539576509163017,0.000471355120242004,0.0055200489947469,0.0149055576674727,0.000333465176162204,0.0149974433623812,5.44754137008165e-06,0.616452580697402,2.25127471754855,0.945,0.00720936890441875,1,1000,1000
22,120,"iptw",0.2,"late","prognostic","legacy",-0.204899,-0.2231315,0.000121538239634095,0.000466463718638807,-0.000593161702273289,0.0147508779673057,0.000330004702249345,0.015256128232577,5.1441261091678e-06,3.42522164708536,2.31407824614354,0.957,0.00641490451994416,1,1000,1000
23,120,"iptw",0.45,"late","prognostic","legacy",-0.1780215,-0.223218,-0.000396570403863955,0.000448656918274712,0.0022276545465798,0.0141877774974011,0.000317407092580335,0.015233756125732,5.03239349018254e-06,7.37239238860723,2.40238290545897,0.958,0.00634318531969546,1,1000,1000
24,120,"iptw",0.7,"late","prognostic","legacy",-0.143185,-0.2241195,-0.000267034346372735,0.000463219095208292,0.00186496034062741,0.0146482739654059,0.000327709259010537,0.015160101685115,5.27074913543312e-06,3.4941162413936,2.3156363343752,0.962,0.00604615580348373,1,1000,1000
