"scenario","topology","strength","retention","view","method","available","truth","bias","bias_mcse","abs_bias","mse","mse_mcse","empse","empse_mcse","modse","modse_mcse","relerror_modse","relerror_modse_mcse","coverage","coverage_mcse","bias_eliminated_coverage","bias_eliminated_coverage_mcse","rejection","rejection_mcse","convergence","failure_rate","n_used","n_attempted","mean_min_ps","mean_max_weight","mean_ess","mean_selected_n","mean_treatment_prevalence","mean_outcome_risk","mean_cor_pd_selected","warning_rate","unresolved_rate"
4,"noncollider",0.45,0.3,"reduced","oracle",TRUE,-0.0438716982826388,-0.00133159782637754,0.000565250616282925,0.00133159782637754,0.00064047016292846,2.07816792386027e-05,0.0252787760466454,0.000399792504466288,0.0252083002101623,7.16072286819891e-05,-0.278794496826307,1.60236242794117,0.9465,0.00503178646208283,0.9415,0.0052477495176504,0.446,0.0111149448941504,1,0,2000,2000,0.0154228172836225,20.2466435082208,854.661898394439,1200.805,0.533998783724189,0.218686064697263,-0.000529217310281619,0,0
4,"noncollider",0.45,0.3,"reduced","broad",TRUE,-0.0335628331533101,-0.000231188912466589,0.000244667502500449,0.000231188912466589,0.000119717959686082,3.71080574312444e-06,0.0109418633495221,0.000173049317892661,0.0109214179457109,4.57695404951523e-06,-0.186854863363284,1.57913320193261,0.9505,0.0048502448391808,0.95,0.00487339717240448,0.876,0.00736966756373719,1,0,2000,2000,0.155386932803401,5.51861957108391,3779.88424956607,1200.805,0.533998783724189,0.218686064697263,-0.000529217310281619,0,0
4,"noncollider",0.45,0.3,"reduced","policy",TRUE,-0.0438716982826388,-0.00141581705984774,0.000517765502810931,0.00141581705984774,0.000537898688633167,1.74049875835187e-05,0.023155177213792,0.000366207061314233,0.0237216394811315,1.43128248538645e-05,2.44637413961173,1.62140317595325,0.9505,0.0048502448391808,0.9525,0.00475624589355933,0.4815,0.0111726843238319,1,0,2000,2000,0.183129461070868,4.8496418999308,1135.72214432509,1200.805,0.533998783724189,0.218686064697263,-0.000529217310281619,0,0
4,"noncollider",0.45,0.3,"reduced","pooled_all",TRUE,-0.0438716982826388,-0.00101595067321938,0.000372996034954067,0.00101595067321938,0.000279145113911234,8.97021569892419e-06,0.0166808897899036,0.000263813987414818,0.0167704677594459,7.01517889891096e-06,0.537009540081379,1.59058332182,0.95,0.00487339717240448,0.949,0.00491929873051028,0.7705,0.0094029184299344,1,0,2000,2000,0.161051943138715,5.38406847918223,2265.7324582592,1200.805,0.533998783724189,0.218686064697263,-0.000529217310281619,0,0
5,"concordant-collider",0.45,0.3,"full","minimal",TRUE,-0.0431093127137555,-0.0122655250614187,0.000547636914969441,0.0122655250614187,0.000749955580116146,2.29003306025452e-05,0.0244910673771989,0.000387334621965698,0.0244284739547657,1.68697398434024e-05,-0.255576539270808,1.57899536502029,0.925,0.00588960949469487,0.949,0.00491929873051028,0.6265,0.0108166018231236,1,0,2000,2000,0.120407750025163,6.79263515179082,1063.82536024028,1197.905,0.61366278608766,0.209261520234201,-0.112995208089321,1,0
5,"concordant-collider",0.45,0.3,"full","role_based",TRUE,-0.0431093127137555,0.000514970256765196,0.0005866764370911,0.000514970256765196,0.000688299488799328,2.36060207247041e-05,0.0262369678826616,0.00041494663665897,0.025677633890466,0.000143594174961803,-2.13185454469076,1.64172942482281,0.9395,0.0053310294503032,0.94,0.0053103672189407,0.374,0.0108195193978291,1,0,2000,2000,0.0110271428913829,23.696301202167,794.822632735384,1197.905,0.61366278608766,0.209261520234201,-0.112995208089321,1,0
5,"concordant-collider",0.45,0.3,"full","all_measured",TRUE,-0.0431093127137555,0.00051674579358997,0.000594981221482793,0.00051674579358997,0.00070791833139559,2.43164574401142e-05,0.0266083691314277,0.000420820474661732,0.0256195626994436,0.000134701662144642,-3.71614820547639,1.60470598312835,0.938,0.00539240206216117,0.938,0.00539240206216117,0.379,0.010848018252197,1,0,2000,2000,0.00960449998844423,25.1318440163321,777.65724822728,1197.905,0.61366278608766,0.209261520234201,-0.112995208089321,1,0
5,"concordant-collider",0.45,0.3,"full","oracle",TRUE,-0.0431093127137555,0.000516779410748909,0.000587006739792694,0.000516779410748909,0.000689076309170907,2.34596192330499e-05,0.0262517394685399,0.000415180254350836,0.025652910387769,0.00012199899765556,-2.28110248270803,1.61381888944063,0.9385,0.00537204569973116,0.9385,0.00537204569973116,0.375,0.0108253175473055,1,0,2000,2000,0.0108896050537953,23.8070135985437,793.004482397928,1197.905,0.61366278608766,0.209261520234201,-0.112995208089321,1,0
5,"concordant-collider",0.45,0.3,"full","broad",TRUE,-0.0335628331533101,-0.000100412705399178,0.000247434895920738,0.000100412705399178,0.000122396914122299,3.91029314496792e-06,0.0110656249456871,0.000175006649940552,0.0109204371524765,4.46249176913072e-06,-1.31206139665176,1.56130446669692,0.943,0.00518415856238985,0.943,0.00518415856238985,0.867,0.00759312188760328,1,0,2000,2000,0.155138200304547,5.57370704395639,3779.79911820537,1197.905,0.61366278608766,0.209261520234201,-0.112995208089321,1,0
5,"concordant-collider",0.45,0.3,"full","policy",TRUE,-0.0431093127137555,0.00051674579358997,0.000594981221482793,0.00051674579358997,0.00070791833139559,2.43164574401142e-05,0.0266083691314277,0.000420820474661732,0.0256195626994436,0.000134701662144642,-3.71614820547639,1.60470598312835,0.938,0.00539240206216117,0.938,0.00539240206216117,0.379,0.010848018252197,1,0,2000,2000,0.00960449998844423,25.1318440163321,777.65724822728,1197.905,0.61366278608766,0.209261520234201,-0.112995208089321,1,0
5,"concordant-collider",0.45,0.3,"full","pooled_all",TRUE,-0.0431093127137555,0.000237569872544266,0.000422638798697282,0.000237569872544266,0.00035712492421874,1.16890293566571e-05,0.0189009816763195,0.00029892550127046,0.0181454415489058,4.80766131832562e-05,-3.99735918669389,1.53947348634255,0.942,0.00522666241496426,0.9435,0.00516273909857936,0.662,0.0105772397155402,1,0,2000,2000,0.00753479900661439,31.6089177936205,1563.13264861463,1197.905,0.61366278608766,0.209261520234201,-0.112995208089321,1,0
5,"concordant-collider",0.45,0.3,"reduced","minimal",TRUE,-0.0431093127137555,-0.0122655250614187,0.000547636914969441,0.0122655250614187,0.000749955580116146,2.29003306025452e-05,0.0244910673771989,0.000387334621965698,0.0244284739547657,1.68697398434024e-05,-0.255576539270808,1.57899536502029,0.925,0.00588960949469487,0.949,0.00491929873051028,0.6265,0.0108166018231236,1,0,2000,2000,0.120407750025163,6.79263515179082,1063.82536024028,1197.905,0.61366278608766,0.209261520234201,-0.112995208089321,0,0
5,"concordant-collider",0.45,0.3,"reduced","role_based",FALSE,-0.0431093127137555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2000,NA,NA,NA,1197.905,0.61366278608766,0.209261520234201,-0.112995208089321,0,0
5,"concordant-collider",0.45,0.3,"reduced","all_measured",TRUE,-0.0431093127137555,-0.0123742318644176,0.000550626189455813,0.0123742318644176,0.00075919682606311,2.3285272395483e-05,0.0246247517962975,0.00038944888685815,0.0244275716459074,1.72480581126745e-05,-0.800739646114013,1.57043309122199,0.922,0.00599649897857074,0.951,0.00482695556225661,0.621,0.010848018252197,1,0,2000,2000,0.105440117519242,7.40460421591635,1052.63004860635,1197.905,0.61366278608766,0.209261520234201,-0.112995208089321,0,0
5,"concordant-collider",0.45,0.3,"reduced","oracle",TRUE,-0.0431093127137555,0.000516779410748909,0.000587006739792694,0.000516779410748909,0.000689076309170907,2.34596192330499e-05,0.0262517394685399,0.000415180254350836,0.025652910387769,0.00012199899765556,-2.28110248270803,1.61381888944063,0.9385,0.00537204569973116,0.9385,0.00537204569973116,0.375,0.0108253175473055,1,0,2000,2000,0.0108896050537953,23.8070135985437,793.004482397928,1197.905,0.61366278608766,0.209261520234201,-0.112995208089321,0,0
5,"concordant-collider",0.45,0.3,"reduced","broad",TRUE,-0.0335628331533101,-0.000100412705399178,0.000247434895920738,0.000100412705399178,0.000122396914122299,3.91029314496792e-06,0.0110656249456871,0.000175006649940552,0.0109204371524765,4.46249176913072e-06,-1.31206139665176,1.56130446669692,0.943,0.00518415856238985,0.943,0.00518415856238985,0.867,0.00759312188760328,1,0,2000,2000,0.155138200304547,5.57370704395639,3779.79911820537,1197.905,0.61366278608766,0.209261520234201,-0.112995208089321,0,0
5,"concordant-collider",0.45,0.3,"reduced","policy",TRUE,-0.0431093127137555,-0.0122655250614187,0.000547636914969441,0.0122655250614187,0.000749955580116146,2.29003306025452e-05,0.0244910673771989,0.000387334621965698,0.0244284739547657,1.68697398434024e-05,-0.255576539270808,1.57899536502029,0.925,0.00588960949469487,0.949,0.00491929873051028,0.6265,0.0108166018231236,1,0,2000,2000,0.120407750025163,6.79263515179082,1063.82536024028,1197.905,0.61366278608766,0.209261520234201,-0.112995208089321,0,0
5,"concordant-collider",0.45,0.3,"reduced","pooled_all",TRUE,-0.0431093127137555,-0.0123217560111336,0.000390998392682615,0.0123217560111336,0.000457432277615603,1.3455364518284e-05,0.0174859797026297,0.000276546760233223,0.0172617659638447,8.85285947196524e-06,-1.28224865062149,1.56207573258491,0.892,0.0069403169956422,0.9535,0.00470838348055891,0.896,0.00682583328246449,1,0,2000,2000,0.102852511953426,7.70520243312582,2121.34755442661,1197.905,0.61366278608766,0.209261520234201,-0.112995208089321,0,0
6,"discordant-collider",0.45,0.3,"full","minimal",TRUE,-0.0253455118209411,0.00805105927428471,0.000407739550412518,0.00805105927428471,0.000397156385838279,1.2259251926893e-05,0.0182346670367518,0.000288387506945745,0.0183839030330906,1.9381174359699e-05,0.818419091711187,1.5980164650457,0.9235,0.00594338918463195,0.9545,0.00465992220965114,0.151,0.00800621633482383,1,0,2000,2000,0.121499981576455,6.78623807647544,1064.88121632333,1199.1555,0.614030538914497,0.108782997542995,0.113405859576503,1,0
6,"discordant-collider",0.45,0.3,"full","role_based",TRUE,-0.0253455118209411,-0.000240544320044143,0.000449267147534877,0.000240544320044143,0.000403537960308302,1.41341071741409e-05,0.0200918376389082,0.000317759296342796,0.0203729849988742,0.000162264821219965,1.3993113274094,1.7955455888033,0.952,0.00477995815881269,0.951,0.00482695556225661,0.232,0.00943864397040168,1,0,2000,2000,0.0111348817720112,23.5675601594836,794.934403864726,1199.1555,0.614030538914497,0.108782997542995,0.113405859576503,1,0
6,"discordant-collider",0.45,0.3,"full","all_measured",TRUE,-0.0253455118209411,-0.000308382434096716,0.000466257614501832,0.000308382434096716,0.000434670029724455,3.04237240614529e-05,0.0208516744210597,0.000329776375396046,0.0206057664477608,0.000493880048445742,-1.17932003125162,2.8377068500337,0.9425,0.00520546587732549,0.943,0.00518415856238985,0.24,0.00954986910905066,1,0,2000,2000,0.00979096673769016,24.7845948124002,779.010655797908,1199.1555,0.614030538914497,0.108782997542995,0.113405859576503,1,0
6,"discordant-collider",0.45,0.3,"full","oracle",TRUE,-0.0253455118209411,-0.000276286667057125,0.000448830319695186,0.000276286667057125,0.000402772197421881,1.41566645276013e-05,0.020072302104028,0.000317450335165187,0.020371063247183,0.000162975430967161,1.4884249031661,1.79875314510674,0.951,0.00482695556225661,0.9525,0.00475624589355933,0.234,0.00946688966873492,1,0,2000,2000,0.0109630291915733,23.6752795116705,793.420443143598,1199.1555,0.614030538914497,0.108782997542995,0.113405859576503,1,0
6,"discordant-collider",0.45,0.3,"full","broad",TRUE,-0.0335628331533101,-0.000247860593963208,0.000233484535664869,0.000247860593963208,0.000109036976634924,3.3821067701184e-06,0.0104417458688324,0.000165139788579875,0.0109218872759319,4.59146916674657e-06,4.59828665752751,1.65484205736559,0.9615,0.00430219420761081,0.9615,0.00430219420761081,0.879,0.00729242757934558,1,0,2000,2000,0.155432923167403,5.56112209142996,3779.51106736767,1199.1555,0.614030538914497,0.108782997542995,0.113405859576503,1,0
6,"discordant-collider",0.45,0.3,"full","policy",TRUE,-0.0253455118209411,-0.000308382434096716,0.000466257614501832,0.000308382434096716,0.000434670029724455,3.04237240614529e-05,0.0208516744210597,0.000329776375396046,0.0206057664477608,0.000493880048445742,-1.17932003125162,2.8377068500337,0.9425,0.00520546587732549,0.943,0.00518415856238985,0.24,0.00954986910905066,1,0,2000,2000,0.00979096673769016,24.7845948124002,779.010655797908,1199.1555,0.614030538914497,0.108782997542995,0.113405859576503,1,0
6,"discordant-collider",0.45,0.3,"full","pooled_all",TRUE,-0.0253455118209411,-6.80279410188861e-05,0.000321655058786766,6.80279410188861e-05,0.000206825119510151,6.66046404741577e-06,0.014384851535078,0.000227501355721205,0.0144172558275356,8.07898271792068e-05,0.225266784148315,1.68165454153297,0.945,0.00509779364038993,0.945,0.00509779364038993,0.436,0.0110883722881224,1,0,2000,2000,0.0074760800828533,30.3316831917299,1562.88006769526,1199.1555,0.614030538914497,0.108782997542995,0.113405859576503,1,0
6,"discordant-collider",0.45,0.3,"reduced","minimal",TRUE,-0.0253455118209411,0.00805105927428471,0.000407739550412518,0.00805105927428471,0.000397156385838279,1.2259251926893e-05,0.0182346670367518,0.000288387506945745,0.0183839030330906,1.9381174359699e-05,0.818419091711187,1.5980164650457,0.9235,0.00594338918463195,0.9545,0.00465992220965114,0.151,0.00800621633482383,1,0,2000,2000,0.121499981576455,6.78623807647544,1064.88121632333,1199.1555,0.614030538914497,0.108782997542995,0.113405859576503,0,0
6,"discordant-collider",0.45,0.3,"reduced","role_based",FALSE,-0.0253455118209411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2000,NA,NA,NA,1199.1555,0.614030538914497,0.108782997542995,0.113405859576503,0,0
6,"discordant-collider",0.45,0.3,"reduced","all_measured",TRUE,-0.0253455118209411,0.0081292844394917,0.000410958862812334,0.0081292844394917,0.000403690752159251,1.23218681522304e-05,0.0183786390640878,0.000290664473887321,0.0183758471279784,1.98635192926203e-05,-0.0151912015878386,1.58498324771297,0.9215,0.00601405645134796,0.953,0.00473238840333293,0.149,0.00796238029737339,1,0,2000,2000,0.106318024018077,7.4047372757959,1053.88672312299,1199.1555,0.614030538914497,0.108782997542995,0.113405859576503,0,0
6,"discordant-collider",0.45,0.3,"reduced","oracle",TRUE,-0.0253455118209411,-0.000276286667057125,0.000448830319695186,0.000276286667057125,0.000402772197421881,1.41566645276013e-05,0.020072302104028,0.000317450335165187,0.020371063247183,0.000162975430967161,1.4884249031661,1.79875314510674,0.951,0.00482695556225661,0.9525,0.00475624589355933,0.234,0.00946688966873492,1,0,2000,2000,0.0109630291915733,23.6752795116705,793.420443143598,1199.1555,0.614030538914497,0.108782997542995,0.113405859576503,0,0
6,"discordant-collider",0.45,0.3,"reduced","broad",TRUE,-0.0335628331533101,-0.000247860593963208,0.000233484535664869,0.000247860593963208,0.000109036976634924,3.3821067701184e-06,0.0104417458688324,0.000165139788579875,0.0109218872759319,4.59146916674657e-06,4.59828665752751,1.65484205736559,0.9615,0.00430219420761081,0.9615,0.00430219420761081,0.879,0.00729242757934558,1,0,2000,2000,0.155432923167403,5.56112209142996,3779.51106736767,1199.1555,0.614030538914497,0.108782997542995,0.113405859576503,0,0
6,"discordant-collider",0.45,0.3,"reduced","policy",TRUE,-0.0253455118209411,0.00805105927428471,0.000407739550412518,0.00805105927428471,0.000397156385838279,1.2259251926893e-05,0.0182346670367518,0.000288387506945745,0.0183839030330906,1.9381174359699e-05,0.818419091711187,1.5980164650457,0.9235,0.00594338918463195,0.9545,0.00465992220965114,0.151,0.00800621633482383,1,0,2000,2000,0.121499981576455,6.78623807647544,1064.88121632333,1199.1555,0.614030538914497,0.108782997542995,0.113405859576503,0,0
6,"discordant-collider",0.45,0.3,"reduced","pooled_all",TRUE,-0.0253455118209411,0.00806086818114824,0.000288678581571091,0.00806086818114824,0.000231564907426184,7.12923234514348e-06,0.0129100986408235,0.00020417763340273,0.0129928885680867,9.63008957288586e-06,0.641280361726526,1.59342327383977,0.897,0.00679672715356443,0.948,0.00496467521596328,0.261,0.00982036150047441,1,0,2000,2000,0.10385117847728,7.66199579032358,2123.85092998701,1199.1555,0.614030538914497,0.108782997542995,0.113405859576503,0,0
7,"noncollider",1.1,0.3,"full","minimal",TRUE,-0.0529619569516785,-3.59820614862366e-05,0.000563552267133599,3.59820614862366e-05,0.000634866019133798,2.04656379565334e-05,0.025202823563697,0.000398591289924795,0.0252859390168251,1.33076890189192e-05,0.32978627540714,1.58762825682058,0.945,0.00509779364038993,0.945,0.00509779364038993,0.563,0.0110912352783628,1,0,2000,2000,0.180492537768426,4.90068939825435,1133.42391609444,1199.369,0.535974267342987,0.264898746567647,0.00046718853487766,0,0
7,"noncollider",1.1,0.3,"full","role_based",TRUE,-0.0529619569516785,0.000297759948363646,0.000628200966475801,0.000297759948363646,0.000788966933094831,2.65491244517401e-05,0.0280940012914192,0.000444316256295411,0.027385315443281,8.01554904813328e-05,-2.52255220175636,1.56781833622066,0.9405,0.00528960064655168,0.9425,0.00520546587732549,0.5125,0.0111768454851984,1,0,2000,2000,0.0154576723231405,20.661294864611,851.755563926181,1199.369,0.535974267342987,0.264898746567647,0.00046718853487766,0,0
7,"noncollider",1.1,0.3,"full","all_measured",TRUE,-0.0529619569516785,0.000332237518948245,0.000634388925433691,0.000332237518948245,0.000804606549886111,2.64664174134535e-05,0.0283707352288556,0.000448692898333553,0.027302192652249,6.72486542741995e-05,-3.76635490052363,1.54031572541878,0.936,0.00547284204047586,0.935,0.00551248582764618,0.5115,0.0111773822964055,1,0,2000,2000,0.0135068608564082,21.8608117655618,835.013540877475,1199.369,0.535974267342987,0.264898746567647,0.00046718853487766,0,0
7,"noncollider",1.1,0.3,"full","oracle",TRUE,-0.0529619569516785,0.000319684327072169,0.000627378968399953,0.000319684327072169,0.000786917333680164,2.61352558024201e-05,0.0280572404199198,0.000443734870517239,0.0273484396412931,7.00166881867857e-05,-2.52626690301085,1.56164827103937,0.9415,0.0052477495176504,0.942,0.00522666241496426,0.509,0.011178528525705,1,0,2000,2000,0.0152192197657321,20.8135891890221,849.821908644319,1199.369,0.535974267342987,0.264898746567647,0.00046718853487766,0,0
7,"noncollider",1.1,0.3,"full","broad",TRUE,-0.0335628331533101,-0.000194763223841474,0.000241934692812837,0.000194763223841474,0.000117044191490658,3.60789613148837e-06,0.0108196483849007,0.000171116446352556,0.01092370349351,4.41685696027439e-06,0.961723569081396,1.59726600278219,0.958,0.00448530935387962,0.9595,0.00440793318914885,0.877,0.00734407924793844,1,0,2000,2000,0.155526637002068,5.5456778463039,3779.1089465195,1199.369,0.535974267342987,0.264898746567647,0.00046718853487766,0,0
7,"noncollider",1.1,0.3,"full","policy",TRUE,-0.0529619569516785,-3.59820614862366e-05,0.000563552267133599,3.59820614862366e-05,0.000634866019133798,2.04656379565334e-05,0.025202823563697,0.000398591289924795,0.0252859390168251,1.33076890189192e-05,0.32978627540714,1.58762825682058,0.945,0.00509779364038993,0.945,0.00509779364038993,0.563,0.0110912352783628,1,0,2000,2000,0.180492537768426,4.90068939825435,1133.42391609444,1199.369,0.535974267342987,0.264898746567647,0.00046718853487766,0,0
7,"noncollider",1.1,0.3,"full","pooled_all",TRUE,-0.0529619569516785,-0.000142016855115647,0.000441270604895205,0.000142016855115647,0.000389264942529553,1.23392743685753e-05,0.0197342213803626,0.000312103472683533,0.0193741077603447,5.05832174905251e-05,-1.82481798028425,1.57368933727275,0.948,0.00496467521596328,0.9485,0.00494205169944629,0.782,0.00923244279700665,1,0,2000,2000,0.0105954240807838,25.9009821689995,1688.45229096465,1199.369,0.535974267342987,0.264898746567647,0.00046718853487766,0,0
7,"noncollider",1.1,0.3,"reduced","minimal",TRUE,-0.0529619569516785,-3.59820614862366e-05,0.000563552267133599,3.59820614862366e-05,0.000634866019133798,2.04656379565334e-05,0.025202823563697,0.000398591289924795,0.0252859390168251,1.33076890189192e-05,0.32978627540714,1.58762825682058,0.945,0.00509779364038993,0.945,0.00509779364038993,0.563,0.0110912352783628,1,0,2000,2000,0.180492537768426,4.90068939825435,1133.42391609444,1199.369,0.535974267342987,0.264898746567647,0.00046718853487766,0,0
7,"noncollider",1.1,0.3,"reduced","role_based",FALSE,-0.0529619569516785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2000,NA,NA,NA,1199.369,0.535974267342987,0.264898746567647,0.00046718853487766,0,0
7,"noncollider",1.1,0.3,"reduced","all_measured",TRUE,-0.0529619569516785,3.12805289415727e-05,0.000565739277617923,3.12805289415727e-05,0.00063980277802055,2.06862903759535e-05,0.025300629645906,0.000400138126626312,0.0252769493820778,1.35524305212235e-05,-0.0935955514137721,1.58096172306896,0.9455,0.00507591124823908,0.9455,0.00507591124823908,0.5595,0.0111008952341692,1,0,2000,2000,0.160269175865356,5.35724768022024,1123.89604756543,1199.369,0.535974267342987,0.264898746567647,0.00046718853487766,0,0
7,"noncollider",1.1,0.3,"reduced","oracle",TRUE,-0.0529619569516785,0.000319684327072169,0.000627378968399953,0.000319684327072169,0.000786917333680164,2.61352558024201e-05,0.0280572404199198,0.000443734870517239,0.0273484396412931,7.00166881867857e-05,-2.52626690301085,1.56164827103937,0.9415,0.0052477495176504,0.942,0.00522666241496426,0.509,0.011178528525705,1,0,2000,2000,0.0152192197657321,20.8135891890221,849.821908644319,1199.369,0.535974267342987,0.264898746567647,0.00046718853487766,0,0
7,"noncollider",1.1,0.3,"reduced","broad",TRUE,-0.0335628331533101,-0.000194763223841474,0.000241934692812837,0.000194763223841474,0.000117044191490658,3.60789613148837e-06,0.0108196483849007,0.000171116446352556,0.01092370349351,4.41685696027439e-06,0.961723569081396,1.59726600278219,0.958,0.00448530935387962,0.9595,0.00440793318914885,0.877,0.00734407924793844,1,0,2000,2000,0.155526637002068,5.5456778463039,3779.1089465195,1199.369,0.535974267342987,0.264898746567647,0.00046718853487766,0,0
7,"noncollider",1.1,0.3,"reduced","policy",TRUE,-0.0529619569516785,-3.59820614862366e-05,0.000563552267133599,3.59820614862366e-05,0.000634866019133798,2.04656379565334e-05,0.025202823563697,0.000398591289924795,0.0252859390168251,1.33076890189192e-05,0.32978627540714,1.58762825682058,0.945,0.00509779364038993,0.945,0.00509779364038993,0.563,0.0110912352783628,1,0,2000,2000,0.180492537768426,4.90068939825435,1133.42391609444,1199.369,0.535974267342987,0.264898746567647,0.00046718853487766,0,0
7,"noncollider",1.1,0.3,"reduced","pooled_all",TRUE,-0.0529619569516785,-0.000214941986394289,0.000401835514895554,0.000214941986394289,0.000322828290339233,9.8502868212823e-06,0.0179706305416017,0.000284211679307897,0.0178696679356544,6.66247473545699e-06,-0.561820052521655,1.57308582708143,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.8385,0.00822854027151839,1,0,2000,2000,0.158556559452049,5.43759656710184,2263.21653409512,1199.369,0.535974267342987,0.264898746567647,0.00046718853487766,0,0
8,"concordant-collider",1.1,0.3,"full","minimal",TRUE,-0.048855251012764,-0.035808264196509,0.000610012470004627,0.035808264196509,0.00202609009667572,4.83622488844404e-05,0.0272805870010579,0.000431451830592516,0.0266778504495745,2.06710140669298e-05,-2.20939729581348,1.54844691403306,0.7275,0.00995599693652022,0.9415,0.0052477495176504,0.892,0.0069403169956422,1,0,2000,2000,0.09138002524589,8.51447674814498,988.333281496869,1200.0615,0.663729984583665,0.232905166125652,-0.341990483452028,1,0
8,"concordant-collider",1.1,0.3,"full","role_based",TRUE,-0.048855251012764,0.000200811256475072,0.000635065048350005,0.000200811256475072,0.000806252248816679,2.64437896915277e-05,0.028400972364896,0.000449171109000208,0.0274416841184192,0.000194027854045611,-3.37765987076735,1.67387647390691,0.942,0.00522666241496426,0.943,0.00518415856238985,0.4305,0.0110718054083334,1,0,2000,2000,0.00971958575345077,26.2550225386739,744.46503661927,1200.0615,0.663729984583665,0.232905166125652,-0.341990483452028,1,0
8,"concordant-collider",1.1,0.3,"full","all_measured",TRUE,-0.048855251012764,5.28933642834281e-05,0.000652026489573962,5.28933642834281e-05,0.000849854745377168,3.19958772361682e-05,0.0291595110763588,0.000461167658620757,0.02758867604792,0.000308306325759146,-5.38704172482602,1.83219163428015,0.9385,0.00537204569973116,0.939,0.00535158854920668,0.439,0.0110968238699188,1,0,2000,2000,0.00835970378108029,27.7278075120463,727.955934041308,1200.0615,0.663729984583665,0.232905166125652,-0.341990483452028,1,0
8,"concordant-collider",1.1,0.3,"full","oracle",TRUE,-0.048855251012764,0.000147545905413354,0.000636088393407177,0.000147545905413354,0.000808834049804625,2.67379017366777e-05,0.0284467377471415,0.000449894904201053,0.0274525272047037,0.000206968420075947,-3.49498965848097,1.69080435646083,0.943,0.00518415856238985,0.9435,0.00516273909857936,0.434,0.0110825087412553,1,0,2000,2000,0.00949366780425354,26.3782177216537,743.099136340404,1200.0615,0.663729984583665,0.232905166125652,-0.341990483452028,1,0
8,"concordant-collider",1.1,0.3,"full","broad",TRUE,-0.0335628331533101,3.56648945439367e-05,0.000239457390642479,3.56648945439367e-05,0.000114623616009379,3.69160849745874e-06,0.0107088600638261,0.000169364291095265,0.0109185235780149,4.60964795720852e-06,1.95785090979932,1.61307278304742,0.9505,0.0048502448391808,0.9505,0.0048502448391808,0.873,0.00744550199785078,1,0,2000,2000,0.154800701472611,5.52591452032556,3779.66436602371,1200.0615,0.663729984583665,0.232905166125652,-0.341990483452028,1,0
8,"concordant-collider",1.1,0.3,"full","policy",TRUE,-0.048855251012764,5.28933642834281e-05,0.000652026489573962,5.28933642834281e-05,0.000849854745377168,3.19958772361682e-05,0.0291595110763588,0.000461167658620757,0.02758867604792,0.000308306325759146,-5.38704172482602,1.83219163428015,0.9385,0.00537204569973116,0.939,0.00535158854920668,0.439,0.0110968238699188,1,0,2000,2000,0.00835970378108029,27.7278075120463,727.955934041308,1200.0615,0.663729984583665,0.232905166125652,-0.341990483452028,1,0
8,"concordant-collider",1.1,0.3,"full","pooled_all",TRUE,-0.048855251012764,-0.000224867903086769,0.000459287505544805,0.000224867903086769,0.000421729646060228,1.41856830843099e-05,0.0205399616722899,0.000324846531471847,0.0194937870561325,9.10831719822275e-05,-5.09336206585453,1.56511542506898,0.935,0.00551248582764618,0.9355,0.00549271107923947,0.729,0.00993878765242522,1,0,2000,2000,0.00649529018660282,33.5443675306636,1463.1327891922,1200.0615,0.663729984583665,0.232905166125652,-0.341990483452028,1,0
8,"concordant-collider",1.1,0.3,"reduced","minimal",TRUE,-0.048855251012764,-0.035808264196509,0.000610012470004627,0.035808264196509,0.00202609009667572,4.83622488844404e-05,0.0272805870010579,0.000431451830592516,0.0266778504495745,2.06710140669298e-05,-2.20939729581348,1.54844691403306,0.7275,0.00995599693652022,0.9415,0.0052477495176504,0.892,0.0069403169956422,1,0,2000,2000,0.09138002524589,8.51447674814498,988.333281496869,1200.0615,0.663729984583665,0.232905166125652,-0.341990483452028,0,0
8,"concordant-collider",1.1,0.3,"reduced","role_based",FALSE,-0.048855251012764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2000,NA,NA,NA,1200.0615,0.663729984583665,0.232905166125652,-0.341990483452028,0,0
8,"concordant-collider",1.1,0.3,"reduced","all_measured",TRUE,-0.048855251012764,-0.035815212460577,0.000614384812203224,0.035815212460577,0.00203728936983079,4.92047851595158e-05,0.027476124088597,0.000434544316628987,0.0266736992413474,2.16368990651819e-05,-2.92044410871851,1.53736460716294,0.7285,0.00994453995919369,0.939,0.00535158854920668,0.8895,0.00701034057660539,1,0,2000,2000,0.0790731976442941,9.32101049500972,975.644770150475,1200.0615,0.663729984583665,0.232905166125652,-0.341990483452028,0,0
