"candidate_1","candidate_2","correlation","scenario"
"c50-h24","c60-h24",0.777432481091227,32
"c50-h48","c60-h24",0.54095516770583,32
"c45-h48","c60-h24",0.516776996634973,32
"c55-h60","c60-h36",0.658724753138723,32
"c50-h36","c60-h36",0.772340771687555,32
"c55-h36","c60-h36",0.856837409577868,32
"c50-h60","c60-h36",0.596989350725868,32
"c45-h60","c60-h36",0.563663025728572,32
"c55-h48","c60-h36",0.736180435145054,32
"c55-h24","c60-h36",0.678709134816779,32
"c60-h24","c60-h36",0.803325269885929,32
"c60-h36","c60-h36",1,32
"c60-h48","c60-h36",0.865373063563347,32
"c60-h60","c60-h36",0.773080261703292,32
"c45-h24","c60-h36",0.57762585084505,32
"c45-h36","c60-h36",0.733160512843661,32
"c50-h24","c60-h36",0.609842510733055,32
"c50-h48","c60-h36",0.665303510848294,32
"c45-h48","c60-h36",0.628711859858631,32
"c55-h60","c60-h48",0.761083507268894,32
"c50-h36","c60-h48",0.657953891895318,32
"c55-h36","c60-h48",0.737157818863086,32
"c50-h60","c60-h48",0.684199272339435,32
"c45-h60","c60-h48",0.652120529512411,32
"c55-h48","c60-h48",0.853210778291189,32
"c55-h24","c60-h48",0.584587400587873,32
"c60-h24","c60-h48",0.699732648113829,32
"c60-h36","c60-h48",0.865373063563347,32
"c60-h48","c60-h48",1,32
"c60-h60","c60-h48",0.893266730976704,32
"c45-h24","c60-h48",0.497177379070072,32
"c45-h36","c60-h48",0.633529876097968,32
"c50-h24","c60-h48",0.516578659423461,32
"c50-h48","c60-h48",0.769688726233633,32
"c45-h48","c60-h48",0.735482110807038,32
"c55-h60","c60-h60",0.854190462924078,32
"c50-h36","c60-h60",0.585722098861835,32
"c55-h36","c60-h60",0.655528215237071,32
"c50-h60","c60-h60",0.773630482297105,32
"c45-h60","c60-h60",0.736702842331222,32
"c55-h48","c60-h60",0.763646593217233,32
"c55-h24","c60-h60",0.51300555574709,32
"c60-h24","c60-h60",0.621625239100584,32
"c60-h36","c60-h60",0.773080261703292,32
"c60-h48","c60-h60",0.893266730976704,32
"c60-h60","c60-h60",1,32
"c45-h24","c60-h60",0.437165920154525,32
"c45-h36","c60-h60",0.564945851174233,32
"c50-h24","c60-h60",0.454664595295946,32
"c50-h48","c60-h60",0.690792655156494,32
"c45-h48","c60-h60",0.661597340982885,32
"c55-h60","c45-h24",0.515999084643872,32
"c50-h36","c45-h24",0.762095379168159,32
"c55-h36","c45-h24",0.686130589006306,32
"c50-h60","c45-h24",0.573982747855997,32
"c45-h60","c45-h24",0.603739473669502,32
"c55-h48","c45-h24",0.584856713113014,32
"c55-h24","c45-h24",0.865554393320866,32
"c60-h24","c45-h24",0.742501825848452,32
"c60-h36","c45-h24",0.57762585084505,32
"c60-h48","c45-h24",0.497177379070072,32
"c60-h60","c45-h24",0.437165920154525,32
"c45-h24","c45-h24",1,32
"c45-h36","c45-h24",0.806426472488462,32
"c50-h24","c45-h24",0.953335120438026,32
"c50-h48","c45-h24",0.65151605646729,32
"c45-h48","c45-h24",0.685994496571317,32
"c55-h60","c45-h36",0.659648346519872,32
"c50-h36","c45-h36",0.951267445289081,32
"c55-h36","c45-h36",0.860380056350411,32
"c50-h60","c45-h36",0.733148923161762,32
"c45-h60","c45-h36",0.766050659312446,32
"c55-h48","c45-h36",0.740697672421746,32
"c55-h24","c45-h36",0.697433830284849,32
"c60-h24","c45-h36",0.601905952447051,32
"c60-h36","c45-h36",0.733160512843661,32
"c60-h48","c45-h36",0.633529876097968,32
"c60-h60","c45-h36",0.564945851174233,32
"c45-h24","c45-h36",0.806426472488462,32
"c45-h36","c45-h36",1,32
"c50-h24","c45-h36",0.77071722499053,32
"c50-h48","c45-h36",0.821937705049111,32
"c45-h48","c45-h36",0.858384887073042,32
"c55-h60","c50-h24",0.537840133909588,32
"c50-h36","c50-h24",0.804612262370673,32
"c55-h36","c50-h24",0.726281740043023,32
"c50-h60","c50-h24",0.597011570651501,32
"c45-h60","c50-h24",0.567841126437908,32
"c55-h48","c50-h24",0.612225592004988,32
"c55-h24","c50-h24",0.909048964684987,32
"c60-h24","c50-h24",0.777432481091227,32
"c60-h36","c50-h24",0.609842510733055,32
"c60-h48","c50-h24",0.516578659423461,32
"c60-h60","c50-h24",0.454664595295946,32
"c45-h24","c50-h24",0.953335120438026,32
"c45-h36","c50-h24",0.77071722499053,32
"c50-h24","c50-h24",1,32
"c50-h48","c50-h24",0.680363446555563,32
"c45-h48","c50-h24",0.64745609282903,32
"c55-h60","c50-h48",0.812562454660788,32
"c50-h36","c50-h48",0.855185714102526,32
"c55-h36","c50-h48",0.782470055962417,32
"c50-h60","c50-h48",0.890701942260372,32
"c45-h60","c50-h48",0.847600404038893,32
"c55-h48","c50-h48",0.909227367496106,32
"c55-h24","c50-h48",0.624245208650164,32
"c60-h24","c50-h48",0.54095516770583,32
"c60-h36","c50-h48",0.665303510848294,32
"c60-h48","c50-h48",0.769688726233633,32
"c60-h60","c50-h48",0.690792655156494,32
"c45-h24","c50-h48",0.65151605646729,32
"c45-h36","c50-h48",0.821937705049111,32
"c50-h24","c50-h48",0.680363446555563,32
"c50-h48","c50-h48",1,32
"c45-h48","c50-h48",0.951306641719705,32
"c55-h60","c45-h48",0.772105021020741,32
"c50-h36","c45-h48",0.807708125997759,32
"c55-h36","c45-h48",0.735187747431275,32
"c50-h60","c45-h48",0.849255313977435,32
"c45-h60","c45-h48",0.892038613769248,32
"c55-h48","c45-h48",0.86345337795783,32
"c55-h24","c45-h48",0.590318297230926,32
"c60-h24","c45-h48",0.516776996634973,32
"c60-h36","c45-h48",0.628711859858631,32
"c60-h48","c45-h48",0.735482110807038,32
"c60-h60","c45-h48",0.661597340982885,32
"c45-h24","c45-h48",0.685994496571317,32
"c45-h36","c45-h48",0.858384887073042,32
"c50-h24","c45-h48",0.64745609282903,32
"c50-h48","c45-h48",0.951306641719705,32
"c45-h48","c45-h48",1,32
"c60-h36","c60-h36",1,33
"c55-h36","c60-h36",0.844427920537881,33
"c55-h60","c60-h36",0.656931399256481,33
"c45-h60","c60-h36",0.578797284399545,33
"c50-h36","c60-h36",0.765269824114464,33
"c60-h24","c60-h36",0.819927580217411,33
"c50-h60","c60-h36",0.598231639740425,33
"c55-h24","c60-h36",0.702001402730584,33
"c60-h60","c60-h36",0.78357127156306,33
"c55-h48","c60-h36",0.730501964059328,33
"c50-h24","c60-h36",0.637536294363611,33
"c50-h48","c60-h36",0.663789677064492,33
"c45-h24","c60-h36",0.603792660883224,33
"c45-h36","c60-h36",0.732279846005893,33
"c45-h48","c60-h36",0.638472438288288,33
"c60-h48","c60-h36",0.869360357537338,33
"c60-h36","c55-h36",0.844427920537881,33
"c55-h36","c55-h36",1,33
"c55-h60","c55-h36",0.784048675602748,33
"c45-h60","c55-h36",0.691459955629222,33
"c50-h36","c55-h36",0.913255123815896,33
"c60-h24","c55-h36",0.688519896330031,33
"c50-h60","c55-h36",0.716458334570921,33
"c55-h24","c55-h36",0.824944242491446,33
"c60-h60","c55-h36",0.666296063404276,33
"c55-h48","c55-h36",0.871201026631685,33
"c50-h24","c55-h36",0.756417385305968,33
"c50-h48","c55-h36",0.796246008498787,33
"c45-h24","c55-h36",0.719665779588089,33
"c45-h36","c55-h36",0.872637069034556,33
"c45-h48","c55-h36",0.766101392692146,33
"c60-h48","c55-h36",0.74141657211882,33
"c60-h36","c55-h60",0.656931399256481,33
"c55-h36","c55-h60",0.784048675602748,33
"c55-h60","c55-h60",1,33
"c45-h60","c55-h60",0.874151914711259,33
"c50-h36","c55-h60",0.712460630808189,33
"c60-h24","c55-h60",0.532397089539591,33
"c50-h60","c55-h60",0.90988396312821,33
"c55-h24","c55-h60",0.648436250580794,33
"c60-h60","c55-h60",0.843369239349912,33
"c55-h48","c55-h60",0.890474344878399,33
"c50-h24","c55-h60",0.591432850016462,33
"c50-h48","c55-h60",0.81257203590727,33
"c45-h24","c55-h60",0.55981816973753,33
"c45-h36","c55-h60",0.678647290019123,33
"c45-h48","c55-h60",0.778381326548749,33
"c60-h48","c55-h60",0.752057123436886,33
"c60-h36","c45-h60",0.578797284399545,33
"c55-h36","c45-h60",0.691459955629222,33
"c55-h60","c45-h60",0.874151914711259,33
"c45-h60","c45-h60",1,33
"c50-h36","c45-h60",0.74745574543302,33
"c60-h24","c45-h60",0.470715625862287,33
"c50-h60","c45-h60",0.952368207513852,33
"c55-h24","c45-h60",0.573523019224056,33
"c60-h60","c45-h60",0.740414267307732,33
"c55-h48","c45-h60",0.783956074397727,33
"c50-h24","c45-h60",0.618755801056679,33
"c50-h48","c45-h60",0.849215346530653,33
"c45-h24","c45-h60",0.640770267935019,33
"c45-h36","c45-h60",0.777661199473883,33
"c45-h48","c45-h60",0.889772856322011,33
"c60-h48","c45-h60",0.663004950719687,33
"c60-h36","c50-h36",0.765269824114464,33
"c55-h36","c50-h36",0.913255123815896,33
"c55-h60","c50-h36",0.712460630808189,33
"c45-h60","c50-h36",0.74745574543302,33
"c50-h36","c50-h36",1,33
"c60-h24","c50-h36",0.614297680290651,33
"c50-h60","c50-h36",0.781209550965017,33
"c55-h24","c50-h36",0.743429096229217,33
"c60-h60","c50-h36",0.605393047413696,33
"c55-h48","c50-h36",0.793499899971032,33
"c50-h24","c50-h36",0.818315481488212,33
"c50-h48","c50-h36",0.866434594829227,33
"c45-h24","c50-h36",0.77678792635738,33
"c45-h36","c50-h36",0.95367314143842,33
"c45-h48","c50-h36",0.828891663016518,33
"c60-h48","c50-h36",0.672787575076529,33
"c60-h36","c60-h24",0.819927580217411,33
"c55-h36","c60-h24",0.688519896330031,33
"c55-h60","c60-h24",0.532397089539591,33
"c45-h60","c60-h24",0.470715625862287,33
"c50-h36","c60-h24",0.614297680290651,33
"c60-h24","c60-h24",1,33
"c50-h60","c60-h24",0.477136189844798,33
"c55-h24","c60-h24",0.849125148564599,33
"c60-h60","c60-h24",0.643143809907258,33
"c55-h48","c60-h24",0.584318091291316,33
"c50-h24","c60-h24",0.767490079632611,33
"c50-h48","c60-h24",0.524881726417075,33
"c45-h24","c60-h24",0.73417916420372,33
"c45-h36","c60-h24",0.595646812696504,33
"c45-h48","c60-h24",0.514081261702109,33
"c60-h48","c60-h24",0.705133853200639,33
"c60-h36","c50-h60",0.598231639740425,33
"c55-h36","c50-h60",0.716458334570921,33
"c55-h60","c50-h60",0.90988396312821,33
"c45-h60","c50-h60",0.952368207513852,33
"c50-h36","c50-h60",0.781209550965017,33
"c60-h24","c50-h60",0.477136189844798,33
"c50-h60","c50-h60",1,33
"c55-h24","c50-h60",0.584745833816593,33
"c60-h60","c50-h60",0.76953869410637,33
"c55-h48","c50-h60",0.812662733263177,33
"c50-h24","c50-h60",0.63984225171384,33
"c50-h48","c50-h60",0.890863471185489,33
"c45-h24","c50-h60",0.601959702285072,33
"c45-h36","c50-h60",0.73908438915708,33
"c45-h48","c50-h60",0.846306794912112,33
"c60-h48","c50-h60",0.686199553267761,33
"c60-h36","c55-h24",0.702001402730584,33
"c55-h36","c55-h24",0.824944242491446,33
"c55-h60","c55-h24",0.648436250580794,33
"c45-h60","c55-h24",0.573523019224056,33
"c50-h36","c55-h24",0.743429096229217,33
"c60-h24","c55-h24",0.849125148564599,33
"c50-h60","c55-h24",0.584745833816593,33
"c55-h24","c55-h24",1,33
"c60-h60","c55-h24",0.559867955282171,33
"c55-h48","c55-h24",0.710180858519326,33
"c50-h24","c55-h24",0.912675005095094,33
"c50-h48","c55-h24",0.641717733172539,33
"c45-h24","c55-h24",0.875743052935454,33
"c45-h36","c55-h24",0.719335468036937,33
"c45-h48","c55-h24",0.626030203303523,33
"c60-h48","c55-h24",0.610666267689737,33
"c60-h36","c60-h60",0.78357127156306,33
"c55-h36","c60-h60",0.666296063404276,33
"c55-h60","c60-h60",0.843369239349912,33
"c45-h60","c60-h60",0.740414267307732,33
"c50-h36","c60-h60",0.605393047413696,33
"c60-h24","c60-h60",0.643143809907258,33
"c50-h60","c60-h60",0.76953869410637,33
"c55-h24","c60-h60",0.559867955282171,33
"c60-h60","c60-h60",1,33
"c55-h48","c60-h60",0.750424109906725,33
"c50-h24","c60-h60",0.51204144903802,33
"c50-h48","c60-h60",0.685171991934264,33
"c45-h24","c60-h60",0.483094570448781,33
"c45-h36","c60-h60",0.577954163714048,33
"c45-h48","c60-h60",0.656645487478032,33
"c60-h48","c60-h60",0.8907648288593,33
"c60-h36","c55-h48",0.730501964059328,33
"c55-h36","c55-h48",0.871201026631685,33
"c55-h60","c55-h48",0.890474344878399,33
"c45-h60","c55-h48",0.783956074397727,33
"c50-h36","c55-h48",0.793499899971032,33
"c60-h24","c55-h48",0.584318091291316,33
"c50-h60","c55-h48",0.812662733263177,33
"c55-h24","c55-h48",0.710180858519326,33
"c60-h60","c55-h48",0.750424109906725,33
"c55-h48","c55-h48",1,33
"c50-h24","c55-h48",0.649730018610022,33
"c50-h48","c55-h48",0.915496271043184,33
"c45-h24","c55-h48",0.618086495930683,33
"c45-h36","c55-h48",0.758621378877982,33
"c45-h48","c55-h48",0.879994276938411,33
"c60-h48","c55-h48",0.845556837246505,33
"c60-h36","c50-h24",0.637536294363611,33
"c55-h36","c50-h24",0.756417385305968,33
"c55-h60","c50-h24",0.591432850016462,33
"c45-h60","c50-h24",0.618755801056679,33
"c50-h36","c50-h24",0.818315481488212,33
"c60-h24","c50-h24",0.767490079632611,33
"c50-h60","c50-h24",0.63984225171384,33
"c55-h24","c50-h24",0.912675005095094,33
"c60-h60","c50-h24",0.51204144903802,33
"c55-h48","c50-h24",0.649730018610022,33
"c50-h24","c50-h24",1,33
"c50-h48","c50-h24",0.703515155521808,33
"c45-h24","c50-h24",0.953680193052635,33
"c45-h36","c50-h24",0.786069734350034,33
"c45-h48","c50-h24",0.678839323039175,33
"c60-h48","c50-h24",0.557374886620159,33
"c60-h36","c50-h48",0.663789677064492,33
"c55-h36","c50-h48",0.796246008498787,33
"c55-h60","c50-h48",0.81257203590727,33
"c45-h60","c50-h48",0.849215346530653,33
"c50-h36","c50-h48",0.866434594829227,33
"c60-h24","c50-h48",0.524881726417075,33
"c50-h60","c50-h48",0.890863471185489,33
"c55-h24","c50-h48",0.641717733172539,33
"c60-h60","c50-h48",0.685171991934264,33
"c55-h48","c50-h48",0.915496271043184,33
"c50-h24","c50-h48",0.703515155521808,33
"c50-h48","c50-h48",1,33
"c45-h24","c50-h48",0.665185057318623,33
"c45-h36","c50-h48",0.82334682071274,33
"c45-h48","c50-h48",0.95235577854489,33
"c60-h48","c50-h48",0.773602070482517,33
"c60-h36","c45-h24",0.603792660883224,33
"c55-h36","c45-h24",0.719665779588089,33
"c55-h60","c45-h24",0.55981816973753,33
"c45-h60","c45-h24",0.640770267935019,33
"c50-h36","c45-h24",0.77678792635738,33
"c60-h24","c45-h24",0.73417916420372,33
"c50-h60","c45-h24",0.601959702285072,33
"c55-h24","c45-h24",0.875743052935454,33
"c60-h60","c45-h24",0.483094570448781,33
"c55-h48","c45-h24",0.618086495930683,33
"c50-h24","c45-h24",0.953680193052635,33
"c50-h48","c45-h24",0.665185057318623,33
"c45-h24","c45-h24",1,33
"c45-h36","c45-h24",0.821034479076339,33
"c45-h48","c45-h24",0.707181804682307,33
"c60-h48","c45-h24",0.527549352761561,33
"c60-h36","c45-h36",0.732279846005893,33
"c55-h36","c45-h36",0.872637069034556,33
"c55-h60","c45-h36",0.678647290019123,33
"c45-h60","c45-h36",0.777661199473883,33
"c50-h36","c45-h36",0.95367314143842,33
"c60-h24","c45-h36",0.595646812696504,33
"c50-h60","c45-h36",0.73908438915708,33
"c55-h24","c45-h36",0.719335468036937,33
"c60-h60","c45-h36",0.577954163714048,33
"c55-h48","c45-h36",0.758621378877982,33
"c50-h24","c45-h36",0.786069734350034,33
"c50-h48","c45-h36",0.82334682071274,33
"c45-h24","c45-h36",0.821034479076339,33
"c45-h36","c45-h36",1,33
"c45-h48","c45-h36",0.867107029839277,33
"c60-h48","c45-h36",0.644129232978492,33
"c60-h36","c45-h48",0.638472438288288,33
"c55-h36","c45-h48",0.766101392692146,33
"c55-h60","c45-h48",0.778381326548749,33
"c45-h60","c45-h48",0.889772856322011,33
"c50-h36","c45-h48",0.828891663016518,33
"c60-h24","c45-h48",0.514081261702109,33
"c50-h60","c45-h48",0.846306794912112,33
"c55-h24","c45-h48",0.626030203303523,33
"c60-h60","c45-h48",0.656645487478032,33
"c55-h48","c45-h48",0.879994276938411,33
"c50-h24","c45-h48",0.678839323039175,33
"c50-h48","c45-h48",0.95235577854489,33
"c45-h24","c45-h48",0.707181804682307,33
"c45-h36","c45-h48",0.867107029839277,33
"c45-h48","c45-h48",1,33
"c60-h48","c45-h48",0.742995182737482,33
"c60-h36","c60-h48",0.869360357537338,33
"c55-h36","c60-h48",0.74141657211882,33
"c55-h60","c60-h48",0.752057123436886,33
"c45-h60","c60-h48",0.663004950719687,33
"c50-h36","c60-h48",0.672787575076529,33
"c60-h24","c60-h48",0.705133853200639,33
"c50-h60","c60-h48",0.686199553267761,33
"c55-h24","c60-h48",0.610666267689737,33
"c60-h60","c60-h48",0.8907648288593,33
"c55-h48","c60-h48",0.845556837246505,33
"c50-h24","c60-h48",0.557374886620159,33
"c50-h48","c60-h48",0.773602070482517,33
"c45-h24","c60-h48",0.527549352761561,33
"c45-h36","c60-h48",0.644129232978492,33
"c45-h48","c60-h48",0.742995182737482,33
"c60-h48","c60-h48",1,33
"c50-h60","c50-h60",1,34
"c55-h36","c50-h60",0.684290138447447,34
"c55-h60","c50-h60",0.9096269700812,34
"c45-h60","c50-h60",0.950592308998761,34
"c55-h24","c50-h60",0.561437205977308,34
"c60-h60","c50-h60",0.7810834823678,34
"c50-h36","c50-h60",0.754254509369871,34
"c60-h48","c50-h60",0.700684816300178,34
"c50-h48","c50-h60",0.891240719162681,34
"c45-h24","c50-h60",0.591941721443232,34
"c45-h36","c50-h60",0.720306330771711,34
"c60-h24","c50-h60",0.489142569057674,34
"c60-h36","c50-h60",0.592382993206012,34
"c45-h48","c50-h60",0.849941519846481,34
"c55-h48","c50-h60",0.80972176974087,34
"c50-h24","c50-h60",0.612048614376006,34
"c50-h60","c55-h36",0.684290138447447,34
"c55-h36","c55-h36",1,34
"c55-h60","c55-h36",0.755712278860287,34
"c45-h60","c55-h36",0.652279227427653,34
"c55-h24","c55-h36",0.812093935187564,34
"c60-h60","c55-h36",0.643978905354757,34
"c50-h36","c55-h36",0.912925468569638,34
"c60-h48","c55-h36",0.727598666910859,34
"c50-h48","c55-h36",0.778150241936902,34
"c45-h24","c55-h36",0.706039154462958,34
"c45-h36","c55-h36",0.870091233635258,34
"c60-h24","c55-h36",0.70105647749119,34
"c60-h36","c55-h36",0.860671512576435,34
"c45-h48","c55-h36",0.74625703474063,34
"c55-h48","c55-h36",0.850798251300647,34
"c50-h24","c55-h36",0.74021617086444,34
"c50-h60","c55-h60",0.9096269700812,34
"c55-h36","c55-h60",0.755712278860287,34
"c55-h60","c55-h60",1,34
"c45-h60","c55-h60",0.864562987727162,34
"c55-h24","c55-h60",0.617411818055097,34
"c60-h60","c55-h60",0.851752334490102,34
"c50-h36","c55-h60",0.689767299481024,34
"c60-h48","c55-h60",0.763391575761693,34
"c50-h48","c55-h60",0.816037181611893,34
"c45-h24","c55-h60",0.542150951698527,34
"c45-h36","c55-h60",0.657412801891811,34
"c60-h24","c55-h60",0.533442517281462,34
"c60-h36","c55-h60",0.647789567143222,34
"c45-h48","c55-h60",0.778652520116354,34
"c55-h48","c55-h60",0.891952246824832,34
"c50-h24","c55-h60",0.560621816694236,34
"c50-h60","c45-h60",0.950592308998761,34
"c55-h36","c45-h60",0.652279227427653,34
"c55-h60","c45-h60",0.864562987727162,34
"c45-h60","c45-h60",1,34
"c55-h24","c45-h60",0.538389493937247,34
"c60-h60","c45-h60",0.746022038550786,34
"c50-h36","c45-h60",0.719544573196844,34
"c60-h48","c45-h60",0.668288490578654,34
"c50-h48","c45-h60",0.843654713544622,34
"c45-h24","c45-h60",0.62848388312747,34
"c45-h36","c45-h60",0.760627800487757,34
"c60-h24","c45-h60",0.468257659166947,34
"c60-h36","c45-h60",0.566634505934439,34
"c45-h48","c45-h60",0.890915535616916,34
"c55-h48","c45-h60",0.76671944548427,34
"c50-h24","c45-h60",0.588575995318964,34
"c50-h60","c55-h24",0.561437205977308,34
"c55-h36","c55-h24",0.812093935187564,34
"c55-h60","c55-h24",0.617411818055097,34
"c45-h60","c55-h24",0.538389493937247,34
"c55-h24","c55-h24",1,34
"c60-h60","c55-h24",0.515638016099319,34
"c50-h36","c55-h24",0.744503582976553,34
"c60-h48","c55-h24",0.576787628079106,34
"c50-h48","c55-h24",0.634010985682643,34
"c45-h24","c55-h24",0.869704320521558,34
"c45-h36","c55-h24",0.70725565759773,34
"c60-h24","c55-h24",0.856592107195506,34
"c60-h36","c55-h24",0.68941683781534,34
"c45-h48","c55-h24",0.608455839886512,34
"c55-h48","c55-h24",0.688831038007362,34
"c50-h24","c55-h24",0.914034632276865,34
"c50-h60","c60-h60",0.7810834823678,34
"c55-h36","c60-h60",0.643978905354757,34
"c55-h60","c60-h60",0.851752334490102,34
"c45-h60","c60-h60",0.746022038550786,34
"c55-h24","c60-h60",0.515638016099319,34
"c60-h60","c60-h60",1,34
"c50-h36","c60-h60",0.590151387282153,34
"c60-h48","c60-h60",0.895662074708695,34
"c50-h48","c60-h60",0.705229617159344,34
"c45-h24","c60-h60",0.456050962380565,34
"c45-h36","c60-h60",0.56661814746705,34
"c60-h24","c60-h60",0.617287617743064,34
"c60-h36","c60-h60",0.759737503710557,34
"c45-h48","c60-h60",0.676220133741434,34
"c55-h48","c60-h60",0.764726415598736,34
"c50-h24","c60-h60",0.468775803851318,34
"c50-h60","c50-h36",0.754254509369871,34
"c55-h36","c50-h36",0.912925468569638,34
"c55-h60","c50-h36",0.689767299481024,34
"c45-h60","c50-h36",0.719544573196844,34
"c55-h24","c50-h36",0.744503582976553,34
"c60-h60","c50-h36",0.590151387282153,34
"c50-h36","c50-h36",1,34
"c60-h48","c50-h36",0.668569960247158,34
"c50-h48","c50-h36",0.852207997585171,34
"c45-h24","c50-h36",0.777815475168222,34
"c45-h36","c50-h36",0.953769854299457,34
"c60-h24","c50-h36",0.645593930434469,34
"c60-h36","c50-h36",0.79135321089326,34
"c45-h48","c50-h36",0.816369883468697,34
"c55-h48","c50-h36",0.775014206517475,34
"c50-h24","c50-h36",0.814078261964964,34
"c50-h60","c60-h48",0.700684816300178,34
"c55-h36","c60-h48",0.727598666910859,34
"c55-h60","c60-h48",0.763391575761693,34
"c45-h60","c60-h48",0.668288490578654,34
"c55-h24","c60-h48",0.576787628079106,34
"c60-h60","c60-h48",0.895662074708695,34
"c50-h36","c60-h48",0.668569960247158,34
"c60-h48","c60-h48",1,34
"c50-h48","c60-h48",0.791637220606932,34
"c45-h24","c60-h48",0.508635809699684,34
"c45-h36","c60-h48",0.638782969878516,34
"c60-h24","c60-h48",0.689933018363951,34
"c60-h36","c60-h48",0.852242452917313,34
"c45-h48","c60-h48",0.758722389302467,34
"c55-h48","c60-h48",0.858230655080414,34
"c50-h24","c60-h48",0.527155954784281,34
"c50-h60","c50-h48",0.891240719162681,34
"c55-h36","c50-h48",0.778150241936902,34
"c55-h60","c50-h48",0.816037181611893,34
"c45-h60","c50-h48",0.843654713544622,34
"c55-h24","c50-h48",0.634010985682643,34
"c60-h60","c50-h48",0.705229617159344,34
"c50-h36","c50-h48",0.852207997585171,34
"c60-h48","c50-h48",0.791637220606932,34
"c50-h48","c50-h48",1,34
"c45-h24","c50-h48",0.657535978074414,34
"c45-h36","c50-h48",0.808661434798874,34
"c60-h24","c50-h48",0.55777344622839,34
"c60-h36","c50-h48",0.677004394491742,34
"c45-h48","c50-h48",0.951665572903177,34
"c55-h48","c50-h48",0.912938789668977,34
"c50-h24","c50-h48",0.689045966914299,34
"c50-h60","c45-h24",0.591941721443232,34
"c55-h36","c45-h24",0.706039154462958,34
"c55-h60","c45-h24",0.542150951698527,34
"c45-h60","c45-h24",0.62848388312747,34
"c55-h24","c45-h24",0.869704320521558,34
"c60-h60","c45-h24",0.456050962380565,34
"c50-h36","c45-h24",0.777815475168222,34
"c60-h48","c45-h24",0.508635809699684,34
"c50-h48","c45-h24",0.657535978074414,34
"c45-h24","c45-h24",1,34
"c45-h36","c45-h24",0.815332371651076,34
"c60-h24","c45-h24",0.744883854296401,34
"c60-h36","c45-h24",0.605492463833744,34
"c45-h48","c45-h24",0.697986832371919,34
"c55-h48","c45-h24",0.596447136208894,34
"c50-h24","c45-h24",0.955038530802973,34
"c50-h60","c45-h36",0.720306330771711,34
"c55-h36","c45-h36",0.870091233635258,34
"c55-h60","c45-h36",0.657412801891811,34
"c45-h60","c45-h36",0.760627800487757,34
"c55-h24","c45-h36",0.70725565759773,34
"c60-h60","c45-h36",0.56661814746705,34
"c50-h36","c45-h36",0.953769854299457,34
"c60-h48","c45-h36",0.638782969878516,34
"c50-h48","c45-h36",0.808661434798874,34
"c45-h24","c45-h36",0.815332371651076,34
"c45-h36","c45-h36",1,34
"c60-h24","c45-h36",0.612961600183332,34
"c60-h36","c45-h36",0.755953251828754,34
"c45-h48","c45-h36",0.855368353267409,34
"c55-h48","c45-h36",0.734564830559251,34
"c50-h24","c45-h36",0.776464123848986,34
"c50-h60","c60-h24",0.489142569057674,34
"c55-h36","c60-h24",0.70105647749119,34
"c55-h60","c60-h24",0.533442517281462,34
"c45-h60","c60-h24",0.468257659166947,34
"c55-h24","c60-h24",0.856592107195506,34
"c60-h60","c60-h24",0.617287617743064,34
"c50-h36","c60-h24",0.645593930434469,34
"c60-h48","c60-h24",0.689933018363951,34
"c50-h48","c60-h24",0.55777344622839,34
"c45-h24","c60-h24",0.744883854296401,34
"c45-h36","c60-h24",0.612961600183332,34
"c60-h24","c60-h24",1,34
"c60-h36","c60-h24",0.809513008730124,34
"c45-h48","c60-h24",0.534236628548104,34
"c55-h48","c60-h24",0.599826281958066,34
"c50-h24","c60-h24",0.782267211529102,34
"c50-h60","c60-h36",0.592382993206012,34
"c55-h36","c60-h36",0.860671512576435,34
"c55-h60","c60-h36",0.647789567143222,34
"c45-h60","c60-h36",0.566634505934439,34
"c55-h24","c60-h36",0.68941683781534,34
"c60-h60","c60-h36",0.759737503710557,34
"c50-h36","c60-h36",0.79135321089326,34
"c60-h48","c60-h36",0.852242452917313,34
"c50-h48","c60-h36",0.677004394491742,34
"c45-h24","c60-h36",0.605492463833744,34
"c45-h36","c60-h36",0.755953251828754,34
"c60-h24","c60-h36",0.809513008730124,34
"c60-h36","c60-h36",1,34
"c45-h48","c60-h36",0.650390885540004,34
"c55-h48","c60-h36",0.73322395570266,34
"c50-h24","c60-h36",0.631850125320734,34
"c50-h60","c45-h48",0.849941519846481,34
"c55-h36","c45-h48",0.74625703474063,34
"c55-h60","c45-h48",0.778652520116354,34
"c45-h60","c45-h48",0.890915535616916,34
"c55-h24","c45-h48",0.608455839886512,34
"c60-h60","c45-h48",0.676220133741434,34
"c50-h36","c45-h48",0.816369883468697,34
"c60-h48","c45-h48",0.758722389302467,34
"c50-h48","c45-h48",0.951665572903177,34
"c45-h24","c45-h48",0.697986832371919,34
"c45-h36","c45-h48",0.855368353267409,34
"c60-h24","c45-h48",0.534236628548104,34
"c60-h36","c45-h48",0.650390885540004,34
"c45-h48","c45-h48",1,34
"c55-h48","c45-h48",0.869965659499078,34
"c50-h24","c45-h48",0.662923563736262,34
"c50-h60","c55-h48",0.80972176974087,34
"c55-h36","c55-h48",0.850798251300647,34
"c55-h60","c55-h48",0.891952246824832,34
"c45-h60","c55-h48",0.76671944548427,34
"c55-h24","c55-h48",0.688831038007362,34
"c60-h60","c55-h48",0.764726415598736,34
