"scenario","n","event_target","K","effect","candidate","coverage","coverage_mcse","failure_probability","failure_mcse","truth_mcse","truth_draws","n_attempted","pass","gate_z","coverage_lower_fw","coverage_upper_fw","failure_lower_fw","pass_replication_gate"
15,4000,70,4,"homogeneous","c50-h36",0.9495,0.00489641450451246,0,0,3.70495750383095e-06,2000000,2000,TRUE,3.8101386306166,0.927391986168346,0.96512957628233,0,TRUE
16,8000,70,4,"homogeneous","c50-h36",0.954,0.00468422885862764,0,0,1.77287224078018e-06,2000000,2000,TRUE,3.8101386306166,0.932646769371872,0.968809936640601,0,TRUE
17,4000,140,4,"homogeneous","c50-h36",0.9445,0.00511955808639769,0,0,6.33502725812375e-06,2000000,2000,TRUE,3.8101386306166,0.921598809400516,0.960994815759273,0,TRUE
18,8000,140,4,"homogeneous","c50-h36",0.9535,0.00470838348055891,0,0,3.49269900071119e-06,2000000,2000,TRUE,3.8101386306166,0.932060826601661,0.968403085681723,0,TRUE
19,4000,35,16,"homogeneous","c50-h36",0.9465,0.00503178646208283,0,0,1.62868624070182e-06,2000000,2000,TRUE,3.8101386306166,0.923910712079677,0.962654087996466,0,TRUE
20,8000,35,16,"homogeneous","c50-h36",0.9515,0.00480352734977121,0,0,8.70813703929353e-07,2000000,2000,TRUE,3.8101386306166,0.929722349001114,0.966770388365915,0,TRUE
21,4000,70,16,"homogeneous","c50-h36",0.9475,0.00498717104178311,0,0,3.70495750383095e-06,2000000,2000,TRUE,3.8101386306166,0.925069301080617,0.963481086453703,0,TRUE
22,8000,70,16,"homogeneous","c50-h36",0.9455,0.00507591124823908,0,0,1.77287224078018e-06,2000000,2000,TRUE,3.8101386306166,0.922753896284858,0.961825316333108,0,TRUE
23,4000,140,16,"homogeneous","c50-h36",0.949,0.00491929873051028,0,0,6.33502725812375e-06,2000000,2000,TRUE,3.8101386306166,0.926810611269288,0.964718157452298,0,TRUE
24,8000,140,16,"homogeneous","c50-h36",0.9565,0.00456112650559048,0,0,3.49269900071119e-06,2000000,2000,TRUE,3.8101386306166,0.935584827435569,0.970835847222347,0,TRUE
25,4000,35,4,"heterogeneous","c50-h36",0.946,0.00505390937789747,0,0,1.94002123250007e-06,2000000,2000,TRUE,3.8101386306166,0.923332085346077,0.962239921000978,0,TRUE
26,8000,35,4,"heterogeneous","c50-h36",0.953,0.00473238840333293,0,0,9.50539190703505e-07,2000000,2000,TRUE,3.8101386306166,0.931475420898035,0.967995697656261,0,TRUE
27,4000,70,4,"heterogeneous","c50-h36",0.9455,0.00507591124823908,0,0,3.61987411591716e-06,2000000,2000,TRUE,3.8101386306166,0.922753896284858,0.961825316333108,0,TRUE
28,8000,70,4,"heterogeneous","c50-h36",0.961,0.00432891441356837,0,0,1.85493403613453e-06,2000000,2000,TRUE,3.8101386306166,0.940911272137293,0.974444546082421,0,TRUE
29,4000,140,4,"heterogeneous","c50-h36",0.949,0.00491929873051028,0,0,7.00801621272637e-06,2000000,2000,TRUE,3.8101386306166,0.926810611269288,0.964718157452298,0,TRUE
30,8000,140,4,"heterogeneous","c50-h36",0.9565,0.00456112650559048,0,0,3.90785251971534e-06,2000000,2000,TRUE,3.8101386306166,0.935584827435569,0.970835847222347,0,TRUE
31,4000,35,16,"heterogeneous","c50-h36",0.9475,0.00498717104178311,0,0,1.94002123250007e-06,2000000,2000,TRUE,3.8101386306166,0.925069301080617,0.963481086453703,0,TRUE
32,8000,35,16,"heterogeneous","c50-h36",0.9545,0.00465992220965114,0,0,9.50539190703505e-07,2000000,2000,TRUE,3.8101386306166,0.933233257227807,0.969216242513754,0,TRUE
33,4000,70,16,"heterogeneous","c50-h36",0.948,0.00496467521596328,0,0,3.61987411591716e-06,2000000,2000,TRUE,3.8101386306166,0.925649274927366,0.963893906336043,0,TRUE
34,8000,70,16,"heterogeneous","c50-h36",0.952,0.00477995815881269,0,0,1.85493403613453e-06,2000000,2000,TRUE,3.8101386306166,0.930306189622984,0.967179341473134,0,TRUE
35,4000,140,16,"heterogeneous","c50-h36",0.952,0.00477995815881269,0,0,7.00801621272637e-06,2000000,2000,TRUE,3.8101386306166,0.930306189622984,0.967179341473134,0,TRUE
36,8000,140,16,"heterogeneous","c50-h36",0.9515,0.00480352734977121,0,0,3.90785251971534e-06,2000000,2000,TRUE,3.8101386306166,0.929722349001114,0.966770388365915,0,TRUE
7,4000,35,16,"null","c50-h48",0.949,0.00491929873051028,0,0,0,2000000,2000,TRUE,3.8101386306166,0.926810611269288,0.964718157452298,0,TRUE
8,8000,35,16,"null","c50-h48",0.952,0.00477995815881269,0,0,0,2000000,2000,TRUE,3.8101386306166,0.930306189622984,0.967179341473134,0,TRUE
9,4000,70,16,"null","c50-h48",0.948,0.00496467521596328,0,0,0,2000000,2000,TRUE,3.8101386306166,0.925649274927366,0.963893906336043,0,TRUE
10,8000,70,16,"null","c50-h48",0.948,0.00496467521596328,0,0,0,2000000,2000,TRUE,3.8101386306166,0.925649274927366,0.963893906336043,0,TRUE
11,4000,140,16,"null","c50-h48",0.9485,0.00494205169944629,0,0,0,2000000,2000,TRUE,3.8101386306166,0.926229709613639,0.964306265378858,0,TRUE
12,8000,140,16,"null","c50-h48",0.943,0.00518415856238985,0,0,0,2000000,2000,TRUE,3.8101386306166,0.919869328550266,0.959745915422257,0,TRUE
19,4000,35,16,"homogeneous","c50-h48",0.943,0.00518415856238985,0,0,2.1443994622512e-06,2000000,2000,TRUE,3.8101386306166,0.919869328550266,0.959745915422257,0,TRUE
20,8000,35,16,"homogeneous","c50-h48",0.9505,0.0048502448391808,0,0,1.15393461193197e-06,2000000,2000,TRUE,3.8101386306166,0.928556181542805,0.965950968366047,0,TRUE
21,4000,70,16,"homogeneous","c50-h48",0.9455,0.00507591124823908,0,0,4.81551077543054e-06,2000000,2000,TRUE,3.8101386306166,0.922753896284858,0.961825316333108,0,TRUE
22,8000,70,16,"homogeneous","c50-h48",0.9405,0.00528960064655168,0,0,2.33354725722114e-06,2000000,2000,TRUE,3.8101386306166,0.91699492948906,0.95765634583802,0,TRUE
23,4000,140,16,"homogeneous","c50-h48",0.9505,0.0048502448391808,0,0,8.01644091949242e-06,2000000,2000,TRUE,3.8101386306166,0.928556181542805,0.965950968366047,0,TRUE
24,8000,140,16,"homogeneous","c50-h48",0.9575,0.00451075104611194,0,0,4.54015564659812e-06,2000000,2000,TRUE,3.8101386306166,0.936764107813606,0.971642154302487,0,TRUE
31,4000,35,16,"heterogeneous","c50-h48",0.942,0.00522666241496426,0,0,2.56359218215536e-06,2000000,2000,TRUE,3.8101386306166,0.918718382388684,0.958911274125662,0,TRUE
32,8000,35,16,"heterogeneous","c50-h48",0.951,0.00482695556225661,0,0,1.26149119860618e-06,2000000,2000,TRUE,3.8101386306166,0.929139015331552,0.966360928306389,0,TRUE
33,4000,70,16,"heterogeneous","c50-h48",0.9435,0.00516273909857936,0,0,4.74130264003234e-06,2000000,2000,TRUE,3.8101386306166,0.92044540903839,0.960162628663222,0,TRUE
34,8000,70,16,"heterogeneous","c50-h48",0.9465,0.00503178646208283,0,0,2.45149428847388e-06,2000000,2000,TRUE,3.8101386306166,0.923910712079677,0.962654087996466,0,TRUE
35,4000,140,16,"heterogeneous","c50-h48",0.9555,0.00461084319837489,0,0,9.01990785036488e-06,2000000,2000,TRUE,3.8101386306166,0.934407901334999,0.970027185864739,0,TRUE
36,8000,140,16,"heterogeneous","c50-h48",0.9505,0.0048502448391808,0,0,5.12158291617308e-06,2000000,2000,TRUE,3.8101386306166,0.928556181542805,0.965950968366047,0,TRUE
1,4000,35,4,"null","c50-h60",0.94,0.0053103672189407,0,0,0,2000000,2000,TRUE,3.8101386306166,0.916421218030676,0.957237263567315,0,TRUE
2,8000,35,4,"null","c50-h60",0.9485,0.00494205169944629,0,0,0,2000000,2000,TRUE,3.8101386306166,0.926229709613639,0.964306265378858,0,TRUE
3,4000,70,4,"null","c50-h60",0.952,0.00477995815881269,0,0,0,2000000,2000,TRUE,3.8101386306166,0.930306189622984,0.967179341473134,0,TRUE
