"scenario","n","event_target","event_regime","K","effect","method","selector","candidate","mean_truth","bias","bias_mcse","empse","empse_mcse","modse","modse_mcse","relerror_modse","relerror_modse_mcse","mse","mse_mcse","coverage","coverage_mcse","coverage_conditional","coverage_conditional_mcse","bias_eliminated_coverage","bias_eliminated_coverage_mcse","rejection","rejection_mcse","convergence","convergence_mcse","failure_probability","median_width","median_ess1","median_ess0","median_max_weight","n_used","n_attempted"
31,4000,35,"below",16,"heterogeneous","naive","prognostic_high",NA,-0.001557698316485,0.000272209667258444,0.000183532210224241,0.00820780996244371,0.000129809326804973,0.00819493523854569,5.89517188966432e-05,-0.156859429700773,1.73472695635172,6.74085584103493e-05,2.63365081342698e-06,0.9505,0.0048502448391808,0.9505,0.0048502448391808,0.951,0.00482695556225661,0.059,0.00526872849936301,1,0,0,0.0281825668040652,974.193977081098,851.038483013023,6.82217171311137,2000,2000
32,8000,35,"below",16,"heterogeneous","naive","prognostic_high",NA,-0.000780556713362704,-6.90459483017567e-05,9.28827197002602e-05,0.00415384150369682,6.56944266152214e-05,0.00415272060480708,3.10867593698435e-05,-0.0269846331099166,1.74928047634429,1.72505393811922e-05,6.95649622371994e-07,0.952,0.00477995815881269,0.952,0.00477995815881269,0.952,0.00477995815881269,0.0655,0.00553216729681958,1,0,0,0.0141127130809093,1954.60775668187,1703.45512559497,7.27005279596414,2000,2000
33,4000,70,"boundary",16,"heterogeneous","naive","prognostic_high",NA,-0.0034485807517621,0.000234163098775814,0.00025284628959571,0.0113076298278921,0.000178834040070963,0.011409579748914,8.15917411276385e-05,0.901602922749278,1.75134539102616,0.000127853393435301,4.80693186028162e-06,0.949,0.00491929873051028,0.949,0.00491929873051028,0.947,0.0050095408971282,0.0785,0.00601405645134796,1,0,0,0.0387025769096856,991.483062750186,875.636979417474,6.88386981546159,2000,2000
34,8000,70,"boundary",16,"heterogeneous","naive","prognostic_high",NA,-0.00174857850501764,0.000107504441402569,0.000129807244588109,0.00580515645741905,9.18105383997891e-05,0.00579484619635532,4.22237307415564e-05,-0.177605222862753,1.73822034304889,3.36945487792878e-05,1.43616827053598e-06,0.9515,0.00480352734977121,0.9515,0.00480352734977121,0.9515,0.00480352734977121,0.081,0.00610077863882964,1,0,0,0.0193393700144859,1992.40635073504,1739.19527469239,7.29844135938803,2000,2000
35,4000,140,"above",16,"heterogeneous","naive","prognostic_high",NA,-0.00719150309425754,-0.000289840389216385,0.000335256172235909,0.0149931118199174,0.000237121200534681,0.0153967607310985,0.000107565330855025,2.69222904510631,1.77551416017265,0.000224765012794746,9.01017145248148e-06,0.9595,0.00440793318914885,0.9595,0.00440793318914885,0.9605,0.00435544199823623,0.1215,0.00730540039970432,1,0,0,0.0507183278912514,1018.74737461173,895.600766724856,6.85777452893535,2000,2000
36,8000,140,"above",16,"heterogeneous","naive","prognostic_high",NA,-0.00354238677501135,0.000361157832339067,0.000178239727920506,0.00797112295842638,0.000126066040740169,0.00811194552190757,5.75957440928973e-05,1.76665902929429,1.76422620236364,6.3637466797603e-05,2.6203813086646e-06,0.949,0.00491929873051028,0.949,0.00491929873051028,0.9485,0.00494205169944629,0.108,0.0069403169956422,1,0,0,0.0275224714689692,2008.99173993815,1757.28082946545,7.3104998977427,2000,2000
1,4000,35,"below",4,"null","naive","prognostic_low",NA,0,2.0896344195476e-05,0.000154189753474752,0.00689557540406961,0.000109055887652241,0.00665753628008213,2.31336472743687e-05,-3.45205599299223,1.56335939039908,4.7525622330334e-05,1.54794205278001e-06,0.934,0.0055517564788092,0.934,0.0055517564788092,0.934,0.0055517564788092,0.066,0.00555175647880921,1,0,0,0.0253747744504179,1193.46658793428,1256.14418917319,6.65258906176302,2000,2000
2,8000,35,"below",4,"null","naive","prognostic_low",NA,0,2.58258970395089e-05,7.38920351837501e-05,0.00330455227333343,5.22626264443313e-05,0.00338898221554099,1.204759350687e-05,2.55495859117985,1.66241109471286,1.09152726712874e-05,3.38847034664646e-07,0.953,0.00473238840333293,0.953,0.00473238840333293,0.9525,0.00475624589355933,0.047,0.00473238840333293,1,0,0,0.0128304854455576,2405.35965232022,2528.48731024794,7.02646973654983,2000,2000
3,4000,70,"boundary",4,"null","naive","prognostic_low",NA,0,0.000154627801685178,0.00021050600919238,0.00941411492452715,0.00014888745309762,0.00933598009804064,2.8034596199295e-05,-0.829975277685802,1.59642857838898,8.86051567893527e-05,2.93674134084152e-06,0.9505,0.0048502448391808,0.9505,0.0048502448391808,0.951,0.00482695556225661,0.0495,0.0048502448391808,1,0,0,0.0351131522939173,1199.30299471223,1264.70885624213,6.66732718900915,2000,2000
4,8000,70,"boundary",4,"null","naive","prognostic_low",NA,0,-4.53330271046498e-05,0.000108543272446189,0.00485420271379916,7.67708791183486e-05,0.00475608145896384,1.41542380456057e-05,-2.02136706315109,1.57676150745763,2.35535574280084e-05,7.73765369037689e-07,0.951,0.00482695556225661,0.951,0.00482695556225661,0.9505,0.0048502448391808,0.049,0.00482695556225661,1,0,0,0.0179095529113384,2414.14551346934,2545.26336507703,7.05741511805728,2000,2000
5,4000,140,"above",4,"null","naive","prognostic_low",NA,0,-0.000114338116016736,0.000289649291566111,0.0129535101115296,0.000204864200686056,0.0126317333808322,3.11993438462246e-05,-2.48408908417088,1.56094177869876,0.00016772260070217,5.70264304761113e-06,0.9415,0.0052477495176504,0.9415,0.0052477495176504,0.9425,0.00520546587732549,0.0585,0.0052477495176504,1,0,0,0.0474236266754377,1207.14275757701,1272.95617451016,6.67146662467141,2000,2000
6,8000,140,"above",4,"null","naive","prognostic_low",NA,0,-0.000126181146849619,0.000144555500765823,0.00646471852467806,0.000102241738479804,0.00655884827028435,1.65567254449947e-05,1.45605327203284,1.62487286029787,4.17876109923343e-05,1.35870024921774e-06,0.9455,0.00507591124823908,0.9455,0.00507591124823908,0.9465,0.00503178646208283,0.0545,0.00507591124823908,1,0,0,0.0246843717532539,2425.8343328272,2555.35907140705,7.05815645507004,2000,2000
7,4000,35,"below",16,"null","naive","prognostic_low",NA,0,0.000408535391328555,0.000161095410126432,0.00720440575811819,0.000113940145516327,0.00712446398832084,5.52792527826036e-05,-1.10962336771867,1.74206650618192,5.20444117624109e-05,2.1549741246639e-06,0.938,0.00539240206216117,0.938,0.00539240206216117,0.939,0.00535158854920668,0.062,0.00539240206216117,1,0,0,0.0234262796692171,1226.81375667349,1291.10811987327,7.07825860339072,2000,2000
8,8000,35,"below",16,"null","naive","prognostic_low",NA,0,-6.28551338963322e-05,8.28500599758271e-05,0.00370516732091768,5.85984906849515e-05,0.0036437241536555,2.86745517868201e-05,-1.65831019061677,1.73721433037428,1.37253515114154e-05,5.89109731457729e-07,0.9455,0.00507591124823908,0.9455,0.00507591124823908,0.9445,0.00511955808639769,0.0545,0.00507591124823908,1,0,0,0.0118469575128006,2445.78137428697,2583.20082226146,7.45752566559147,2000,2000
9,4000,70,"boundary",16,"null","naive","prognostic_low",NA,0,1.56748973995645e-05,0.000215746527577792,0.00964847803146953,0.000152593985933945,0.00953000763063143,6.95230539469822e-05,-1.22786620285287,1.72029361739464,9.30468274619968e-05,3.93339591133782e-06,0.948,0.00496467521596328,0.948,0.00496467521596328,0.948,0.00496467521596328,0.052,0.00496467521596328,1,0,0,0.0312446349732114,1308.32510761848,1611.76166177729,7.17579972547699,2000,2000
10,8000,70,"boundary",16,"null","naive","prognostic_low",NA,0,-7.31881736632196e-05,0.000107316313684188,0.00479933144985069,7.59030712784156e-05,0.00487667865516341,3.62911089866499e-05,1.61162457981785,1.77603914081646,2.30274220831073e-05,8.90624792678307e-07,0.9535,0.00470838348055891,0.9535,0.00470838348055891,0.954,0.00468422885862764,0.0465,0.00470838348055891,1,0,0,0.0160182289438819,2644.33279792338,3263.03836078415,7.63831151589377,2000,2000
11,4000,140,"above",16,"null","naive","prognostic_low",NA,0,0.000322408337014822,0.000280010189804809,0.0125224363759234,0.000198046621858282,0.012248994157765,8.51497813079159e-05,-2.1836183466996,1.68984540014817,0.000156836954218432,5.93555338340064e-06,0.9475,0.00498717104178311,0.9475,0.00498717104178311,0.948,0.00496467521596328,0.0525,0.00498717104178311,1,0,0,0.0414370464320609,1331.24792857681,1642.00148579949,7.29417456349183,2000,2000
12,8000,140,"above",16,"null","naive","prognostic_low",NA,0,-8.82574963645298e-05,0.000145059624778556,0.00648726363590927,0.000102598297138576,0.00636489002920617,4.52558547303717e-05,-1.88636709668663,1.7013042115806,4.20713365727145e-05,1.55540552037234e-06,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.949,0.00491929873051028,0.0505,0.00489641450451246,1,0,0,0.0215171872911629,2681.97588123529,3308.20095722915,7.80258532312803,2000,2000
13,4000,35,"below",4,"homogeneous","naive","prognostic_low",NA,-0.00606949553038395,0.000278814951866998,0.000143141693079833,0.00640149112281834,0.000101241775455734,0.00633599001098719,2.34181424446909e-05,-1.0232164752627,1.60753000830503,4.10363368286089e-05,1.46972242479465e-06,0.9485,0.00494205169944629,0.9485,0.00494205169944629,0.948,0.00496467521596328,0.144,0.00785060507222214,1,0,0,0.0239614447978774,1186.1423274684,1247.97126102501,6.60839612592831,2000,2000
14,8000,35,"below",4,"homogeneous","naive","prognostic_low",NA,-0.00306639831776776,0.000176603478920467,7.21790703312466e-05,0.00322794615626811,5.10510744553241e-05,0.00320406197679548,1.22921529052204e-05,-0.73991876928472,1.61535906791113,1.0445615358339e-05,3.48819971517443e-07,0.9435,0.00516273909857936,0.9435,0.00516273909857936,0.9455,0.00507591124823908,0.1375,0.00770044641563072,1,0,0,0.012133451520991,2395.24806897665,2527.54726019788,6.99004967313744,2000,2000
15,4000,70,"boundary",4,"homogeneous","naive","prognostic_low",NA,-0.0122377039019392,-8.2459293555243e-05,0.000196969644464105,0.00880875029051409,0.000139313403994103,0.0088583787836956,2.80279137265617e-05,0.563399932394004,1.62196001718255,7.75620841748854e-05,2.47847204985755e-06,0.9535,0.00470838348055891,0.9535,0.00470838348055891,0.953,0.00473238840333293,0.2945,0.0101923929967403,1,0,0,0.0334827780815091,1199.56667932139,1263.48097766184,6.56820247290916,2000,2000
16,8000,70,"boundary",4,"homogeneous","naive","prognostic_low",NA,-0.00619956160054076,-6.26874585262574e-05,9.84106465719346e-05,0.00440105790889105,6.96042387673359e-05,0.00450339934013366,1.453955307923e-05,2.32538251850445,1.65168745442018,1.93635557795102e-05,6.4306617361276e-07,0.951,0.00482695556225661,0.951,0.00482695556225661,0.95,0.00487339717240448,0.289,0.0101360495263194,1,0,0,0.0169968259329669,2412.02991079497,2540.37244812559,7.02531045764812,2000,2000
17,4000,140,"above",4,"homogeneous","naive","prognostic_low",NA,-0.0239358882267608,0.000274638878654817,0.000267259124880333,0.0119521914167906,0.000189028002446079,0.0120381418688468,3.23376284099949e-05,0.719118771269556,1.61572139087618,0.00014285887873744,4.53705327235576e-06,0.9465,0.00503178646208283,0.9465,0.00503178646208283,0.947,0.0050095408971282,0.53,0.0111601971308754,1,0,0,0.0451400097525801,1204.37458719862,1271.12712111346,6.64043867906422,2000,2000
18,8000,140,"above",4,"homogeneous","naive","prognostic_low",NA,-0.0125534580173267,8.24245672549353e-06,0.000140357501036574,0.00627697826939554,9.9272562016907e-05,0.00627887322499996,1.7015766379953e-05,0.0301889782487574,1.60506902604942,3.93808239044595e-05,1.34664201643372e-06,0.95,0.00487339717240448,0.95,0.00487339717240448,0.95,0.00487339717240448,0.517,0.0111738757823774,1,0,0,0.0235178961944055,2417.66651833357,2551.07268091506,7.04802380365553,2000,2000
19,4000,35,"below",16,"homogeneous","naive","prognostic_low",NA,-0.00577393175716872,-5.30974021629265e-05,0.000153862445909186,0.00688093776474648,0.000108824388371039,0.00687715842067993,5.48082260903488e-05,-0.0549248401274016,1.77001470496144,4.73264502041697e-05,1.98084342868014e-06,0.95,0.00487339717240448,0.95,0.00487339717240448,0.9505,0.0048502448391808,0.1445,0.00786192565469809,1,0,0,0.0224749493290103,1204.01219788657,1266.912420735,6.98339520944565,2000,2000
20,8000,35,"below",16,"homogeneous","naive","prognostic_low",NA,-0.00290155337992704,8.66928185370183e-05,8.07990929721081e-05,0.00361344528811919,5.7147875309445e-05,0.00349787055944488,2.80094256487355e-05,-3.19846350114404,1.71599982664459,1.30579740015915e-05,5.3516120841817e-07,0.9395,0.0053310294503032,0.9395,0.0053310294503032,0.942,0.00522666241496426,0.137,0.00768866048151432,1,0,0,0.01137269220491,2405.44639797085,2544.89913788338,7.39580168401329,2000,2000
21,4000,70,"boundary",16,"homogeneous","naive","prognostic_low",NA,-0.0116255894206381,0.000183257345308816,0.000206592553502709,0.0092390998655464,0.000146119529974281,0.00918786827493265,6.97079001794979e-05,-0.554508462505143,1.744373924751,8.53518690969865e-05,3.39557967017742e-06,0.938,0.00539240206216117,0.938,0.00539240206216117,0.9385,0.00537204569973116,0.2695,0.00992143512804473,1,0,0,0.0297504081030096,1285.92921524184,1593.45505464696,7.0734788195557,2000,2000
22,8000,70,"boundary",16,"homogeneous","naive","prognostic_low",NA,-0.00598095122516805,0.000165416075740841,0.000106294679153736,0.00475364256468565,7.51804859051088e-05,0.00472936258923432,3.6535954143958e-05,-0.510765694326787,1.75114055167855,2.26131815520883e-05,9.5492669686188e-07,0.942,0.00522666241496426,0.942,0.00522666241496426,0.9455,0.00507591124823908,0.261,0.00982036150047441,1,0,0,0.0152760806788784,2524.47179514225,2689.87326714749,7.54260158067201,2000,2000
23,4000,140,"above",16,"homogeneous","naive","prognostic_low",NA,-0.0228285072911625,0.000329577241127215,0.000272901923554379,0.0122045450451609,0.000193019061542894,0.0121405471123686,8.99774120084592e-05,-0.524377865421544,1.73741697680841,0.00014898506545735,5.92052261159083e-06,0.943,0.00518415856238985,0.943,0.00518415856238985,0.943,0.00518415856238985,0.507,0.0111792441604967,1,0,0,0.0395706455236142,1324.27328675293,1633.59817539783,7.2052655146178,2000,2000
24,8000,140,"above",16,"homogeneous","naive","prognostic_low",NA,-0.01195779730443,3.75639630217577e-05,0.000140526940527882,0.00628455583380831,9.93924037944023e-05,0.00632136490432236,4.825868579777e-05,0.585706794361363,1.76643613106575,3.94773052585578e-05,1.76914238552447e-06,0.956,0.00458606585212206,0.956,0.00458606585212206,0.956,0.00458606585212206,0.5305,0.0111595194789023,1,0,0,0.0204799445876141,2668.4674684144,3293.6383557316,7.68144414554327,2000,2000
25,4000,35,"below",4,"heterogeneous","naive","prognostic_low",NA,-0.0022427873599239,0.000123815839936127,0.000147574301168364,0.00659972338288979,0.000104376886569252,0.00656799289793833,2.37041574509566e-05,-0.480785074018741,1.61439137171755,4.35499009185158e-05,1.4646682270869e-06,0.945,0.00509779364038993,0.945,0.00509779364038993,0.945,0.00509779364038993,0.062,0.00539240206216117,1,0,0,0.0248248483430314,1194.58611295316,1257.95934332818,6.63603449246726,2000,2000
26,8000,35,"below",4,"heterogeneous","naive","prognostic_low",NA,-0.00112218863594848,7.01897746710666e-05,7.54298346033679e-05,0.00337332475409393,5.33502867911323e-05,0.0033428988042499,1.2081302622205e-05,-0.901957328807634,1.60766899084975,1.1378556841103e-05,3.79542380044521e-07,0.9395,0.0053310294503032,0.9395,0.0053310294503032,0.9385,0.00537204569973116,0.068,0.00562920953598283,1,0,0,0.0125871852985662,2398.1262958957,2529.65705231275,7.05213725704923,2000,2000
27,4000,70,"boundary",4,"heterogeneous","naive","prognostic_low",NA,-0.00472013703097681,0.000245557595457999,0.000207493233408955,0.00927937949547306,0.000146756566122615,0.00921948178384237,2.82887128114855e-05,-0.645492639458356,1.60062520080995,8.61241289117823e-05,2.87469069060573e-06,0.949,0.00491929873051028,0.949,0.00491929873051028,0.95,0.00487339717240448,0.081,0.00610077863882964,1,0,0,0.034411556227457,1199.50377466069,1263.02414359623,6.6622270061602,2000,2000
28,8000,70,"boundary",4,"heterogeneous","naive","prognostic_low",NA,-0.00236972336766556,0.00015344403937756,0.000102827542464654,0.00459858749820427,7.27282369020561e-05,0.00468524276163629,1.4429378613397e-05,1.88438870557235,1.6416035793333,2.11599785483718e-05,7.09429449064475e-07,0.954,0.00468422885862764,0.954,0.00468422885862764,0.956,0.00458606585212206,0.072,0.0057799653978203,1,0,0,0.0175246720984502,2410.22228751653,2543.8780323943,7.08386754508635,2000,2000
29,4000,140,"above",4,"heterogeneous","naive","prognostic_low",NA,-0.00973541173574109,0.000513172057527028,0.000278061722269392,0.0124352982587006,0.000196668502678195,0.0124095999910739,3.27216021122078e-05,-0.20665582032714,1.60005102764375,0.000154822670022077,5.18070629303362e-06,0.9475,0.00498717104178311,0.9475,0.00498717104178311,0.948,0.00496467521596328,0.1205,0.00727941446821102,1,0,0,0.0462645017019857,1205.87229946157,1270.46942411374,6.66996399171809,2000,2000
30,8000,140,"above",4,"heterogeneous","naive","prognostic_low",NA,-0.00491285836929502,5.32404958608438e-05,0.000142667051372759,0.0063802645003789,0.000100906069148958,0.0064824497902867,1.74610329288588e-05,1.60158391398559,1.63000249601759,4.06902557576472e-05,1.32870894584908e-06,0.95,0.00487339717240448,0.95,0.00487339717240448,0.9505,0.0048502448391808,0.126,0.0074203773488954,1,0,0,0.0241151566675284,2419.3103157228,2552.7389584398,7.072899126565,2000,2000
31,4000,35,"below",16,"heterogeneous","naive","prognostic_low",NA,-0.0019367097492042,0.000458607231047744,0.000158679922720332,0.00709638187734152,0.00011223171082953,0.00710326474228657,5.60751037240796e-05,0.0969911859877381,1.76932465581073,5.0543777023556e-05,1.99034385214648e-06,0.946,0.00505390937789747,0.946,0.00505390937789747,0.9475,0.00498717104178311,0.0665,0.00557125434709276,1,0,0,0.0229708908545405,1219.83441725469,1290.146303034,7.02525683054686,2000,2000
32,8000,35,"below",16,"heterogeneous","naive","prognostic_low",NA,-0.000936832740215713,3.36038333784547e-05,8.33250523656611e-05,0.00372640962636696,5.89344450239011e-05,0.00364940776749772,2.95094181769618e-05,-2.066382029619,1.73955529684322,1.38803148567463e-05,6.36647685035764e-07,0.947,0.0050095408971282,0.947,0.0050095408971282,0.946,0.00505390937789747,0.068,0.00562920953598283,1,0,0,0.0117034531475356,2429.08892166048,2559.09488308285,7.38744891223731,2000,2000
33,4000,70,"boundary",16,"heterogeneous","naive","prognostic_low",NA,-0.004482050105011,0.000466134129135944,0.000219175813415662,0.00980184035642463,0.000155019463649775,0.0095988914545324,7.49110026153313e-05,-2.07051833647958,1.72708717359999,9.62453173619936e-05,4.06344339669518e-06,0.9435,0.00516273909857936,0.9435,0.00516273909857936,0.9435,0.00516273909857936,0.0945,0.00654101482951996,1,0,0,0.0305874482675725,1287.91886383513,1580.23278109867,7.11842044141215,2000,2000
34,8000,70,"boundary",16,"heterogeneous","naive","prognostic_low",NA,-0.00222316666971992,0.000110700989732432,0.000107651592461168,0.0048143255725855,7.61402084669156e-05,0.00490916479390793,3.81057670087222e-05,1.96993784264363,1.79645545111123,2.3178396562619e-05,8.89381869631598e-07,0.9475,0.00498717104178311,0.9475,0.00498717104178311,0.9485,0.00494205169944629,0.0865,0.00628560856242258,1,0,0,0.0156919543213483,2589.58063058503,3160.66922830637,7.50607694216153,2000,2000
35,4000,140,"above",16,"heterogeneous","naive","prognostic_low",NA,-0.0102733878555986,2.0372005704425e-05,0.000266340048094842,0.0119110890534126,0.000188377954486319,0.0120520334219881,8.70643284147236e-05,1.18330379315799,1.7592857296824,0.000141803520435723,6.18740814247638e-06,0.9575,0.00451075104611194,0.9575,0.00451075104611194,0.9575,0.00451075104611194,0.187,0.00871868682772813,1,0,0,0.0401050951649026,1330.07912347429,1638.19831683259,7.26726855704795,2000,2000
36,8000,140,"above",16,"heterogeneous","naive","prognostic_low",NA,-0.00514712107841963,0.000358456245211914,0.00014171812647935,0.0063378272890348,0.000100234910111253,0.00632294093769292,4.76709649084722e-05,-0.234880987805253,1.74793243171541,4.02764615979928e-05,1.57845182391839e-06,0.9465,0.00503178646208283,0.9465,0.00503178646208283,0.949,0.00491929873051028,0.1625,0.00824905297594821,1,0,0,0.0208031687436493,2670.36555485031,3297.50475494825,7.76875188207072,2000,2000
1,4000,35,"below",4,"null","naive","workability",NA,0,-9.11906877844245e-05,0.000149185768905847,0.00667179041098097,0.000105516651310901,0.0064858901888544,1.95156351715282e-05,-2.78636184105242,1.56504527003464,4.44988466359521e-05,1.50634168500157e-06,0.9395,0.0053310294503032,0.9395,0.0053310294503032,0.9395,0.0053310294503032,0.0605,0.0053310294503032,1,0,0,0.0247088473650087,1216.63161078811,1285.30771952134,6.72613542458316,2000,2000
2,8000,35,"below",4,"null","naive","workability",NA,0,2.12018785220105e-05,7.33268423562381e-05,0.00327927608167918,5.18628748129163e-05,0.00328853171879225,1.03189423937796e-05,0.282246352015725,1.61691310474951,1.07487243137161e-05,3.42271163206796e-07,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.949,0.00491929873051028,0.0505,0.00489641450451246,1,0,0,0.0124952970568588,2438.63527038885,2569.26842876637,7.1060627541785,2000,2000
3,4000,70,"boundary",4,"null","naive","workability",NA,0,0.00015839764334457,0.000223399380159685,0.00999072400336746,0.00015800672324354,0.0099794351178635,2.3048252246418e-05,-0.112993667927919,1.59650311364062,9.97897486418239e-05,3.23422425033167e-06,0.949,0.00491929873051028,0.949,0.00491929873051028,0.949,0.00491929873051028,0.051,0.00491929873051027,1,0,0,0.0386504922045927,968.774495948684,844.145505426222,6.42986911630093,2000,2000
4,8000,70,"boundary",4,"null","naive","workability",NA,0,7.09732701065355e-05,0.000114632206317437,0.00512650811473141,8.10774823343238e-05,0.00509518824738571,1.19666241502887e-05,-0.610939583918713,1.58910969258716,2.62729821127515e-05,8.73528673198638e-07,0.9465,0.00503178646208283,0.9465,0.00503178646208283,0.946,0.00505390937789747,0.0535,0.00503178646208283,1,0,0,0.0197796711288992,1941.3926540794,1689.45022765111,6.83062205977111,2000,2000
5,4000,140,"above",4,"null","naive","workability",NA,0,-0.000184803158438383,0.00027428427353948,0.0122663656158685,0.00019399677505027,0.0121503604465795,1.38086470418671e-05,-0.945717524830159,1.57061692952352,0.000150422645766818,4.89149448753753e-06,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.949,0.00491929873051028,0.0505,0.00489641450451246,1,0,0,0.0475787700150926,970.080802425217,843.942517821598,6.4490543132848,2000,2000
6,8000,140,"above",4,"null","naive","workability",NA,0,-0.000121386662680256,0.00014063431562498,0.0062893577941323,9.94683484422261e-05,0.00622013588849598,7.92113418069706e-06,-1.10061961653544,1.56919000145846,3.95509781737582e-05,1.27994944649736e-06,0.9465,0.00503178646208283,0.9465,0.00503178646208283,0.946,0.00505390937789747,0.0535,0.00503178646208283,1,0,0,0.0243340850274667,1943.07981177871,1690.14439114267,6.84563935884044,2000,2000
7,4000,35,"below",16,"null","naive","workability",NA,0,0.000244371008514161,0.000137611766013903,0.00615418526621767,9.73305485989777e-05,0.00621060445049494,2.41752940711704e-05,0.916761225681251,1.64366504918761,3.79147764825875e-05,1.23770192191194e-06,0.951,0.00482695556225661,0.951,0.00482695556225661,0.95,0.00487339717240448,0.049,0.00482695556225661,1,0,0,0.0241557178921134,1249.23086535805,1318.56058485624,7.09604893343313,2000,2000
8,8000,35,"below",16,"null","naive","workability",NA,0,-8.07511543551729e-05,7.03946144291945e-05,0.00314814286227133,4.97889580176943e-05,0.00315480724919112,1.34767156983575e-05,0.211692645834494,1.6416784738085,9.91236882845898e-06,3.378438587331e-07,0.955,0.00463546114210873,0.955,0.00463546114210873,0.9545,0.00465992220965114,0.045,0.00463546114210873,1,0,0,0.0122505416606698,2480.03064020071,2623.26503218453,7.51300187076919,2000,2000
9,4000,70,"boundary",16,"null","naive","workability",NA,0,2.80977774922348e-05,0.000329181876064602,0.0147214610368272,0.00023282495032417,0.0147106845071215,4.49011134415141e-05,-0.0732028545182395,1.60953959735801,0.000216613843836393,7.09501532766045e-06,0.9475,0.00498717104178311,0.9475,0.00498717104178311,0.9475,0.00498717104178311,0.0525,0.00498717104178311,1,0,0,0.0592465790217559,655.144859274566,457.760611170627,6.42965044834463,2000,2000
10,8000,70,"boundary",16,"null","naive","workability",NA,0,3.76360026289468e-05,0.000168564191608346,0.00753841982017125,0.000119222692351219,0.00758910709239945,2.05039643090619e-05,0.672385903642159,1.61523371105007,5.68007759671521e-05,1.77785044950744e-06,0.953,0.00473238840333293,0.953,0.00473238840333293,0.952,0.00477995815881269,0.047,0.00473238840333293,1,0,0,0.0303268196650854,1302.87147302061,912.837072881465,6.87057927679567,2000,2000
11,4000,140,"above",16,"null","naive","workability",NA,0,0.000384320316288778,0.000362803974706677,0.0162250869990249,0.000256605310104971,0.0162227886285718,2.78519816155099e-05,-0.0141655354647274,1.59060026224198,0.000263269523507376,8.54816000780366e-06,0.949,0.00491929873051028,0.949,0.00491929873051028,0.9485,0.00494205169944629,0.051,0.00491929873051027,1,0,0,0.0635406025529648,647.958598444532,451.673050375728,6.37915831156587,2000,2000
12,8000,140,"above",16,"null","naive","workability",NA,0,-3.83583578618909e-05,0.0001893070705687,0.00846606956825925,0.000133893790958655,0.00833634162660615,1.46444265319335e-05,-1.5323278483262,1.56687732407846,7.16399681312558e-05,2.35495797022127e-06,0.946,0.00505390937789747,0.946,0.00505390937789747,0.9465,0.00503178646208283,0.054,0.00505390937789747,1,0,0,0.0326940951581532,1295.42243456666,910.416125460137,6.85689548480723,2000,2000
13,4000,35,"below",4,"homogeneous","naive","workability",NA,-0.00631872211090702,0.000167250252578206,0.000134591012900404,0.00601909308011707,9.51940193890458e-05,0.00600011336274645,1.20159843637124e-05,-0.315325201288463,1.58913622502605,3.62393394133471e-05,1.19951622686766e-06,0.951,0.00482695556225661,0.951,0.00482695556225661,0.9505,0.0048502448391808,0.164,0.0082796135175502,1,0,0,0.0233722949049769,1219.29563860035,1288.97548114109,6.72849999881786,2000,2000
14,8000,35,"below",4,"homogeneous","naive","workability",NA,-0.00318962193634741,6.88082406111239e-05,6.99291177702867e-05,0.00312732521881899,4.94597198537287e-05,0.00303571098042145,6.577480244601e-06,-2.92947589352848,1.54954373880754,9.78000751672511e-06,3.22051962170737e-07,0.9365,0.005452877680638,0.9365,0.005452877680638,0.9355,0.00549271107923947,0.1765,0.00852489736008593,1,0,0,0.0118101786342107,2439.03558114561,2576.99126627195,7.07732998169649,2000,2000
15,4000,70,"boundary",4,"homogeneous","naive","workability",NA,-0.0133796735607653,-0.000139593308674884,0.000228924109868222,0.0102377974270795,0.000161914274094524,0.010360509089727,1.64263686964962e-05,1.19861389641274,1.60851306982676,0.000104779576201663,3.30078684957215e-06,0.9545,0.00465992220965114,0.9545,0.00465992220965114,0.9545,0.00465992220965114,0.2495,0.00967599478089979,1,0,0,0.0406675995763882,970.238920155027,846.75140389895,6.35738644935314,2000,2000
16,8000,70,"boundary",4,"homogeneous","naive","workability",NA,-0.00686688994408031,-0.000245797615820244,0.000115447470463401,0.00516296783573125,8.16541053141616e-05,0.00531600938534397,8.67807000320221e-06,2.96421659948298,1.63706604282653,2.6703325222302e-05,8.3839764450915e-07,0.9585,0.00445969449626317,0.9585,0.00445969449626317,0.9565,0.00456112650559048,0.2525,0.0097145187734648,1,0,0,0.0208831497399011,1942.97935286663,1689.2206531966,6.85292263877287,2000,2000
17,4000,140,"above",4,"homogeneous","naive","workability",NA,-0.0169047267058082,8.88099458339555e-05,0.000258585990032562,0.0115643170348378,0.000182893636197766,0.0115732575584558,1.41141604344118e-05,0.0773112981166335,1.58745571108458,0.000133674448974478,4.19028768606429e-06,0.947,0.0050095408971282,0.947,0.0050095408971282,0.9475,0.00498717104178311,0.309,0.0103324488868806,1,0,0,0.0452609705789024,970.279248597019,844.769047055675,6.4055283547033,2000,2000
