"scenario","family","baseline_risk","mismatch","precision","n_trial","n_emulation","delta","delta_raw_true","truth_class","method","cutoff","wrong_definitive","wrong_definitive_mcse","correct_definitive","correct_definitive_mcse","indeterminate","indeterminate_mcse","decision_rate","decision_rate_mcse","convergence","n_used","compatibility_mean"
13,"logit","lower","measurement_mismatch","large",25000,250000,0.05,0.00368607316765551,"aligned","compatibility",0.86,0,0,1,0,0,0,1,0,1,10000,0.999999999999201
13,"logit","lower","measurement_mismatch","large",25000,250000,0.05,0.00368607316765551,"aligned","compatibility",0.87,0,0,1,0,0,0,1,0,1,10000,0.999999999999201
13,"logit","lower","measurement_mismatch","large",25000,250000,0.05,0.00368607316765551,"aligned","compatibility",0.88,0,0,1,0,0,0,1,0,1,10000,0.999999999999201
13,"logit","lower","measurement_mismatch","large",25000,250000,0.05,0.00368607316765551,"aligned","compatibility",0.89,0,0,1,0,0,0,1,0,1,10000,0.999999999999201
13,"logit","lower","measurement_mismatch","large",25000,250000,0.05,0.00368607316765551,"aligned","compatibility",0.9,0,0,1,0,0,0,1,0,1,10000,0.999999999999201
13,"logit","lower","measurement_mismatch","large",25000,250000,0.05,0.00368607316765551,"aligned","compatibility",0.91,0,0,1,0,0,0,1,0,1,10000,0.999999999999201
13,"logit","lower","measurement_mismatch","large",25000,250000,0.05,0.00368607316765551,"aligned","compatibility",0.92,0,0,1,0,0,0,1,0,1,10000,0.999999999999201
13,"logit","lower","measurement_mismatch","large",25000,250000,0.05,0.00368607316765551,"aligned","compatibility",0.93,0,0,1,0,0,0,1,0,1,10000,0.999999999999201
13,"logit","lower","measurement_mismatch","large",25000,250000,0.05,0.00368607316765551,"aligned","compatibility",0.94,0,0,1,0,0,0,1,0,1,10000,0.999999999999201
13,"logit","lower","measurement_mismatch","large",25000,250000,0.05,0.00368607316765551,"aligned","compatibility",0.95,0,0,1,0,0,0,1,0,1,10000,0.999999999999201
13,"logit","lower","measurement_mismatch","large",25000,250000,0.05,0.00368607316765551,"aligned","compatibility",0.96,0,0,1,0,0,0,1,0,1,10000,0.999999999999201
13,"logit","lower","measurement_mismatch","large",25000,250000,0.05,0.00368607316765551,"aligned","compatibility",0.97,0,0,1,0,0,0,1,0,1,10000,0.999999999999201
13,"logit","lower","measurement_mismatch","large",25000,250000,0.05,0.00368607316765551,"aligned","compatibility",0.98,0,0,1,0,0,0,1,0,1,10000,0.999999999999201
13,"logit","lower","measurement_mismatch","large",25000,250000,0.05,0.00368607316765551,"aligned","compatibility",0.99,0,0,1,0,0,0,1,0,1,10000,0.999999999999201
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","forced-plugin",NA,0.212300000000001,0.00408956519135508,0.787699999999999,0.00408956519135508,0,0,1,0,1,10000,NA
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","joint-uncertainty",NA,0.00779999999999998,0.000879768946565021,0.1034,0.00304495832108091,0.8888,0.00314395363268072,0.1112,0.00314395363268072,1,10000,NA
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.5,0.2124,0.00409026857672037,0.7876,0.00409026857672037,0,0,1,0,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.51,0.203999999999999,0.00402989131396854,0.7786,0.00415209922723402,0.0173999999999999,0.0013076295306772,0.9826,0.0013076295306772,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.52,0.195400000000001,0.00396528137029837,0.7714,0.00419951992455779,0.0331999999999995,0.00179167435927995,0.9668,0.00179167435927995,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.53,0.188100000000001,0.00390811544566346,0.7628,0.00425387182958697,0.0491000000000005,0.00216087619696136,0.950899999999999,0.00216087619696136,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.54,0.1805,0.00384622598730673,0.7545,0.00430404780209867,0.0649999999999998,0.00246538187930027,0.935,0.00246538187930027,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.55,0.1735,0.00378697889100459,0.7462,0.00435206273449788,0.0802999999999996,0.0027177066789778,0.9197,0.0027177066789778,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.56,0.1666,0.00372636989351008,0.7385,0.0043947362117241,0.0949000000000003,0.00293091419625399,0.9051,0.00293091419625399,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.57,0.159499999999999,0.00366160015998083,0.7286,0.00444704189525601,0.111900000000001,0.00315259145518252,0.888099999999999,0.00315259145518252,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.58,0.1524,0.00359426151964293,0.719,0.00449509961981473,0.128600000000001,0.00334773426849799,0.8714,0.00334773426849799,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.59,0.145400000000001,0.00352521300245405,0.7088,0.00454338202576315,0.1458,0.00352923243045213,0.8542,0.00352923243045213,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.6,0.1397,0.00346692846180844,0.6982,0.004590619062647,0.1621,0.00368560949799882,0.8379,0.00368560949799882,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.61,0.1326,0.00339158875564667,0.6892,0.00462844231332975,0.1782,0.00382700151477102,0.8218,0.00382700151477102,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.62,0.128,0.0033410651402851,0.6796,0.00466653636610334,0.1924,0.00394205250824989,0.8076,0.00394205250824989,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.63,0.1233,0.00328797689760837,0.6701,0.00470200062537112,0.2066,0.00404886197941212,0.7934,0.00404886197941212,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.64,0.1177,0.00322268670071395,0.659,0.00474069060525408,0.2233,0.00416478637441988,0.7767,0.00416478637441986,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.65,0.1132,0.0031685296208173,0.6502,0.00476930504655171,0.2366,0.00425015886585871,0.7634,0.00425015886585871,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.66,0.1082,0.00310648370736138,0.6384,0.00480487800940554,0.2534,0.00434979724511503,0.7466,0.00434979724511503,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.67,0.102500000000001,0.00303319881140432,0.6276,0.00483468317639807,0.2699,0.00443929833836051,0.7301,0.00443929833836051,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.68,0.0972999999999996,0.00296380657515638,0.6166,0.00486238709697511,0.2861,0.00451959308701171,0.7139,0.00451959308701171,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.69,0.0932000000000004,0.00290727040746485,0.6048,0.00488918054571976,0.302,0.00459148213225518,0.698,0.00459148213225518,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.7,0.0880000000000002,0.00283309065161426,0.5931,0.00491280495900817,0.3189,0.00466073505416557,0.6811,0.00466073505416557,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.71,0.0834000000000003,0.00276499702004417,0.5814,0.00493354213357891,0.3352,0.0047208393991389,0.6648,0.0047208393991389,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.72,0.0786000000000002,0.0026912689001339,0.5715,0.00494886089139788,0.3499,0.00476961989338677,0.6501,0.00476961989338677,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.73,0.0735999999999999,0.00261131880447228,0.5572,0.00496742222167129,0.3692,0.00482612320051128,0.6308,0.00482612320051128,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.74,0.0691999999999998,0.00253806622805994,0.5455,0.00497950344366299,0.3853,0.00486690452710643,0.6147,0.00486690452710643,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.75,0.0651,0.00246714565455055,0.5306,0.00499087716593859,0.4043,0.00490780599208694,0.5957,0.00490780599208694,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.76,0.0607999999999998,0.00238975042435579,0.5173,0.00499725607276848,0.4219,0.00493887418829655,0.5781,0.00493887418829655,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.77,0.0579,0.00233565933527406,0.5039,0.00500009790883218,0.4382,0.00496190871074882,0.5618,0.00496190871074882,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.78,0.0539,0.00225831552244132,0.4915,0.00499952743041298,0.4546,0.00497959472611596,0.5454,0.00497959472611596,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.79,0.0506999999999999,0.00219395358730166,0.4756,0.00499429257210991,0.4737,0.00499332798166049,0.5263,0.00499332798166049,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.8,0.0474,0.00212503542971812,0.4587,0.00498316307092359,0.4939,0.00499987788629721,0.5061,0.00499987788629721,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.81,0.0447999999999999,0.00206874937399337,0.4444,0.00496923870762255,0.5108,0.00499908342433966,0.4892,0.00499908342433966,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.82,0.0414,0.00199223515180571,0.4254,0.00494428241435077,0.5332,0.00498921489079446,0.4668,0.00498921489079446,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.83,0.0377,0.00190479233077573,0.4069,0.00491280495900817,0.5554,0.00496946209919695,0.4446,0.00496946209919695,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.84,0.0352000000000001,0.00184294211617291,0.3898,0.00487729174824301,0.575,0.0049436771733599,0.425,0.0049436771733599,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.85,0.0325,0.00177332723120882,0.3712,0.00483149980223863,0.5963,0.00490663209379381,0.4037,0.00490663209379381,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.86,0.0296,0.00169489565080761,0.3497,0.00476898996922121,0.6207,0.00485237112663008,0.3793,0.00485237112663008,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.87,0.0264,0.00160329693323026,0.3274,0.0046928803855025,0.6462,0.0047817196158125,0.3538,0.0047817196158125,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.88,0.0247,0.00155217006903002,0.3024,0.00459320517214027,0.6729,0.00469177581263501,0.3271,0.00469177581263501,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.89,0.0225,0.00148310315200799,0.2769,0.00447489010637625,0.7006,0.00458018141629555,0.2994,0.00458018141629555,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.9,0.0198,0.00139319420721235,0.2446,0.00429871281818026,0.7356,0.00441035249395202,0.2644,0.00441035249395202,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.91,0.0179,0.00132594676117912,0.2134,0.00409728236423543,0.7687,0.00421684825206226,0.2313,0.00421684825206226,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.92,0.0157000000000001,0.00124318363508968,0.1756,0.00380498512364778,0.8087,0.00393344355467588,0.1913,0.00393344355467588,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.93,0.0127,0.00111981980677237,0.1246,0.003302813173264,0.8627,0.00344180993164362,0.1373,0.00344180993164362,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.94,0.0101,0.000999949493674147,0.0244,0.00154295238753741,0.9655,0.00182518714953093,0.0344999999999999,0.00182518714953093,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.95,0.00779999999999998,0.000879768946565021,0,0,0.9922,0.000879768946565021,0.00779999999999998,0.000879768946565021,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.96,0.00569999999999997,0.000752866310023335,0,0,0.9943,0.000752866310023335,0.00569999999999997,0.000752866310023335,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.97,0.00379999999999998,0.000615299812600325,0,0,0.9962,0.000615299812600325,0.00379999999999998,0.000615299812600325,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.98,0.00160000000000005,0.000399699857390063,0,0,0.9984,0.000399699857390063,0.00160000000000005,0.000399699857390063,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.01,0.00579168231155966,"aligned","compatibility",0.99,0.000799999999999998,0.000282743690291104,0,0,0.9992,0.000282743690291104,0.000799999999999998,0.000282743690291104,1,10000,0.695949645278519
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","forced-plugin",NA,0.00370000000000002,0.000607180258890792,0.9963,0.000607180258890792,0,0,1,0,1,10000,NA
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","joint-uncertainty",NA,0.000100000000000008,0.00010000000000001,0.857899999999999,0.00349170133284918,0.142,0.00349067593480826,0.858,0.00349067593480826,1,10000,NA
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.5,0.00370000000000002,0.000607180258890792,0.9963,0.000607180258890792,0,0,1,0,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.51,0.00350000000000006,0.000590601287662084,0.9958,0.000646744020291491,0.000700000000000009,0.000264495738717234,0.9993,0.000264495738717234,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.52,0.00330000000000001,0.000573536306077793,0.9956,0.000661897130059585,0.00109999999999992,0.00033149658972438,0.9989,0.00033149658972438,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.53,0.00289999999999996,0.000537761953648487,0.9953,0.00068398668391898,0.00180000000000013,0.00042390325476096,0.9982,0.00042390325476096,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.54,0.00270000000000006,0.000518939235164304,0.9947,0.000726115503465183,0.00259999999999988,0.000509264111236519,0.9974,0.000509264111236519,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.55,0.00219999999999987,0.000468548774190446,0.9944,0.000746270521975293,0.00339999999999995,0.00058213219099172,0.9966,0.00058213219099172,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.56,0.00189999999999999,0.000435497377485333,0.9939,0.000778678132454903,0.00420000000000002,0.000646744020291477,0.9958,0.000646744020291477,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.57,0.00160000000000005,0.000399699857390063,0.9935,0.000803641452364417,0.00489999999999997,0.000698317810725504,0.9951,0.000698317810725504,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.58,0.00149999999999997,0.000387027103699301,0.9928,0.000845510194349402,0.00569999999999997,0.000752866310023332,0.9943,0.000752866310023332,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.59,0.00140000000000001,0.000373922427514306,0.9921,0.000885345911911438,0.00650000000000004,0.000803641452364416,0.9935,0.000803641452364417,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.6,0.00140000000000001,0.000373922427514306,0.9918,0.00090186325778008,0.00679999999999997,0.000821853724427042,0.9932,0.000821853724427042,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.61,0.00140000000000001,0.000373922427514306,0.9914,0.000923411754813032,0.00719999999999993,0.000845510194349394,0.9928,0.000845510194349394,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.62,0.00140000000000001,0.000373922427514306,0.9906,0.000965016645303452,0.00799999999999999,0.000890886843508623,0.992,0.000890886843508623,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.63,0.00129999999999998,0.0003603387078825,0.9898,0.00100483678759127,0.0089,0.000939237572034711,0.9911,0.000939237572034711,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.64,0.0012,0.000346219564436632,0.9885,0.00106624982479181,0.0103,0.00100969943512666,0.9897,0.00100969943512666,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.65,0.00109999999999998,0.000331496589724403,0.988,0.0010889070538193,0.0109,0.00103837701374901,0.9891,0.00103837701374901,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.66,0.000900000000000024,0.000299879963984403,0.987,0.00113279668203621,0.0120999999999999,0.00109337941623881,0.9879,0.00109337941623881,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.67,0.000799999999999998,0.000282743690291104,0.986,0.00117496300103683,0.0132,0.00114136158627642,0.9868,0.00114136158627642,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.68,0.000799999999999998,0.000282743690291104,0.9847,0.00122749406278301,0.0145,0.00119545719780805,0.9855,0.00119545719780805,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.69,0.000599999999999993,0.00024488772325229,0.9834,0.00127773520759444,0.016,0.00125481371356285,0.984,0.00125481371356285,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.7,0.000599999999999993,0.00024488772325229,0.9824,0.00131498932303329,0.017,0.00129277497141331,0.983,0.00129277497141331,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.71,0.000599999999999993,0.00024488772325229,0.9817,0.00134040690428959,0.0177000000000001,0.0013186526777315,0.9823,0.0013186526777315,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.72,0.000500000000000016,0.000223562067443928,0.9808,0.00137234264396088,0.0187,0.00135470089741321,0.9813,0.00135470089741321,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.73,0.000500000000000016,0.000223562067443928,0.9798,0.00140690935720598,0.0196999999999999,0.001389742471976,0.9803,0.001389742471976,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.74,0.000400000000000025,0.000199969994748903,0.9778,0.00147340866473264,0.0218000000000001,0.00146037298965925,0.9782,0.00146037298965925,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.75,0.000400000000000025,0.000199969994748903,0.977,0.00149910797892389,0.0226000000000001,0.00148631925052838,0.9774,0.00148631925052838,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.76,0.000300000000000009,0.000173187757650292,0.9757,0.00153986626653489,0.024,0.00153056664782231,0.976,0.00153056664782231,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.77,0.00020000000000001,0.000141414284285494,0.9742,0.00158546124794536,0.0256000000000001,0.00157946619822866,0.9744,0.00157946619822866,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.78,0.00020000000000001,0.000141414284285494,0.9724,0.00163831999598383,0.0273999999999999,0.00163254112323441,0.9726,0.00163254112323441,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.79,0.00020000000000001,0.000141414284285494,0.9705,0.00169211740908609,0.0292999999999999,0.00168654541698251,0.9707,0.00168654541698251,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.8,0.00020000000000001,0.000141414284285494,0.9677,0.00176804513470669,0.0321000000000001,0.00176274494098624,0.9679,0.00176274494098624,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.81,0.000100000000000008,0.00010000000000001,0.9654,0.00182773577461471,0.0344999999999999,0.00182518714953093,0.9655,0.00182518714953093,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.82,0.000100000000000008,0.00010000000000001,0.9633,0.00188033629078849,0.0366,0.00187787024036919,0.9634,0.00187787024036919,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.83,0.000100000000000008,0.00010000000000001,0.9602,0.00195498803009646,0.0397000000000001,0.00195263214078528,0.9603,0.00195263214078528,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.84,0.000100000000000008,0.00010000000000001,0.9561,0.00204882863360446,0.0438,0.00204660080560071,0.9562,0.00204660080560071,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.85,0.000100000000000008,0.00010000000000001,0.9534,0.00210791089205248,0.0465,0.00210575839588571,0.9535,0.00210575839588571,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.86,0.000100000000000008,0.00010000000000001,0.949,0.00220008727972436,0.0508999999999999,0.00219804507238008,0.9491,0.00219804507238008,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.87,0.000100000000000008,0.00010000000000001,0.9451,0.00227796354487766,0.0547999999999999,0.00227600835266543,0.9452,0.00227600835266543,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.88,0.000100000000000008,0.00010000000000001,0.9392,0.0023897504243558,0.0607,0.002387911474934,0.9393,0.002387911474934,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.89,0.000100000000000008,0.00010000000000001,0.9327,0.0025055336297638,0.0672000000000001,0.00250380568421159,0.9328,0.00250380568421159,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.9,0.000100000000000008,0.00010000000000001,0.9247,0.00263887994587417,0.0752,0.00263726970921662,0.9248,0.00263726970921662,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.91,0.000100000000000008,0.00010000000000001,0.9151,0.00278746766754336,0.0847999999999998,0.00278597777579358,0.9152,0.00278597777579358,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.92,0.000100000000000008,0.00010000000000001,0.9039,0.00294743070058901,0.0959999999999999,0.00294605972899289,0.904,0.00294605972899289,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.93,0.000100000000000008,0.00010000000000001,0.891,0.00311654797606742,0.1089,0.00311529284417233,0.8911,0.00311529284417233,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.94,0.000100000000000008,0.00010000000000001,0.876,0.00329598033195486,0.1239,0.00329483908506286,0.8761,0.00329483908506286,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.95,0.000100000000000008,0.00010000000000001,0.857899999999999,0.00349170133284918,0.142,0.00349067593480826,0.858,0.00349067593480826,1,10000,0.971225168835597
14,"probit","lower","measurement_mismatch","large",25000,250000,0.02,0.00579168231155966,"aligned","compatibility",0.96,0.000100000000000008,0.00010000000000001,0.8284,0.00377051265434384,0.171499999999999,0.00376964136485156,0.828500000000001,0.00376964136485156,1,10000,0.971225168835597
