"scenario","method","replicate_id","curve_rmse","curve_max_error","fail"
12,"start_saturated",199,NA,NA,"incomplete-curve"
1,"calendar_omitted",200,NA,NA,"incomplete-curve"
2,"calendar_omitted",200,NA,NA,"incomplete-curve"
3,"calendar_omitted",200,NA,NA,"incomplete-curve"
4,"calendar_omitted",200,NA,NA,"incomplete-curve"
5,"calendar_omitted",200,NA,NA,"incomplete-curve"
6,"calendar_omitted",200,NA,NA,"incomplete-curve"
7,"calendar_omitted",200,NA,NA,"incomplete-curve"
8,"calendar_omitted",200,NA,NA,"incomplete-curve"
9,"calendar_omitted",200,NA,NA,"incomplete-curve"
10,"calendar_omitted",200,NA,NA,"incomplete-curve"
11,"calendar_omitted",200,NA,NA,"incomplete-curve"
12,"calendar_omitted",200,NA,NA,"incomplete-curve"
1,"calendar_quadratic",200,NA,NA,"incomplete-curve"
2,"calendar_quadratic",200,NA,NA,"incomplete-curve"
3,"calendar_quadratic",200,NA,NA,"incomplete-curve"
4,"calendar_quadratic",200,NA,NA,"incomplete-curve"
5,"calendar_quadratic",200,NA,NA,"incomplete-curve"
6,"calendar_quadratic",200,NA,NA,"incomplete-curve"
7,"calendar_quadratic",200,NA,NA,"incomplete-curve"
8,"calendar_quadratic",200,NA,NA,"incomplete-curve"
9,"calendar_quadratic",200,NA,NA,"incomplete-curve"
10,"calendar_quadratic",200,NA,NA,"incomplete-curve"
11,"calendar_quadratic",200,NA,NA,"incomplete-curve"
12,"calendar_quadratic",200,NA,NA,"incomplete-curve"
1,"equal_common",200,NA,NA,"incomplete-curve"
2,"equal_common",200,NA,NA,"incomplete-curve"
3,"equal_common",200,NA,NA,"incomplete-curve"
4,"equal_common",200,NA,NA,"incomplete-curve"
5,"equal_common",200,NA,NA,"incomplete-curve"
6,"equal_common",200,NA,NA,"incomplete-curve"
7,"equal_common",200,NA,NA,"incomplete-curve"
8,"equal_common",200,NA,NA,"incomplete-curve"
9,"equal_common",200,NA,NA,"incomplete-curve"
10,"equal_common",200,NA,NA,"incomplete-curve"
11,"equal_common",200,NA,NA,"incomplete-curve"
12,"equal_common",200,NA,NA,"incomplete-curve"
1,"equal_flexible",200,NA,NA,"incomplete-curve"
2,"equal_flexible",200,NA,NA,"incomplete-curve"
3,"equal_flexible",200,NA,NA,"incomplete-curve"
4,"equal_flexible",200,NA,NA,"incomplete-curve"
5,"equal_flexible",200,NA,NA,"incomplete-curve"
6,"equal_flexible",200,NA,NA,"incomplete-curve"
7,"equal_flexible",200,NA,NA,"incomplete-curve"
8,"equal_flexible",200,NA,NA,"incomplete-curve"
9,"equal_flexible",200,NA,NA,"incomplete-curve"
10,"equal_flexible",200,NA,NA,"incomplete-curve"
11,"equal_flexible",200,NA,NA,"incomplete-curve"
12,"equal_flexible",200,NA,NA,"incomplete-curve"
1,"package_like",200,NA,NA,"incomplete-curve"
2,"package_like",200,NA,NA,"incomplete-curve"
3,"package_like",200,NA,NA,"incomplete-curve"
4,"package_like",200,NA,NA,"incomplete-curve"
5,"package_like",200,NA,NA,"incomplete-curve"
6,"package_like",200,NA,NA,"incomplete-curve"
7,"package_like",200,NA,NA,"incomplete-curve"
8,"package_like",200,NA,NA,"incomplete-curve"
9,"package_like",200,NA,NA,"incomplete-curve"
10,"package_like",200,NA,NA,"incomplete-curve"
11,"package_like",200,NA,NA,"incomplete-curve"
12,"package_like",200,NA,NA,"incomplete-curve"
1,"start_saturated",200,NA,NA,"incomplete-curve"
2,"start_saturated",200,NA,NA,"incomplete-curve"
3,"start_saturated",200,NA,NA,"incomplete-curve"
4,"start_saturated",200,NA,NA,"incomplete-curve"
5,"start_saturated",200,NA,NA,"incomplete-curve"
6,"start_saturated",200,NA,NA,"incomplete-curve"
7,"start_saturated",200,NA,NA,"incomplete-curve"
8,"start_saturated",200,NA,NA,"incomplete-curve"
9,"start_saturated",200,NA,NA,"incomplete-curve"
10,"start_saturated",200,NA,NA,"incomplete-curve"
11,"start_saturated",200,NA,NA,"incomplete-curve"
12,"start_saturated",200,NA,NA,"incomplete-curve"
1,"calendar_omitted",201,NA,NA,"incomplete-curve"
2,"calendar_omitted",201,NA,NA,"incomplete-curve"
3,"calendar_omitted",201,NA,NA,"incomplete-curve"
4,"calendar_omitted",201,NA,NA,"incomplete-curve"
5,"calendar_omitted",201,NA,NA,"incomplete-curve"
6,"calendar_omitted",201,NA,NA,"incomplete-curve"
7,"calendar_omitted",201,NA,NA,"incomplete-curve"
8,"calendar_omitted",201,NA,NA,"incomplete-curve"
9,"calendar_omitted",201,NA,NA,"incomplete-curve"
10,"calendar_omitted",201,NA,NA,"incomplete-curve"
11,"calendar_omitted",201,NA,NA,"incomplete-curve"
12,"calendar_omitted",201,NA,NA,"incomplete-curve"
1,"calendar_quadratic",201,NA,NA,"incomplete-curve"
2,"calendar_quadratic",201,NA,NA,"incomplete-curve"
3,"calendar_quadratic",201,NA,NA,"incomplete-curve"
4,"calendar_quadratic",201,NA,NA,"incomplete-curve"
5,"calendar_quadratic",201,NA,NA,"incomplete-curve"
6,"calendar_quadratic",201,NA,NA,"incomplete-curve"
7,"calendar_quadratic",201,NA,NA,"incomplete-curve"
8,"calendar_quadratic",201,NA,NA,"incomplete-curve"
9,"calendar_quadratic",201,NA,NA,"incomplete-curve"
10,"calendar_quadratic",201,NA,NA,"incomplete-curve"
11,"calendar_quadratic",201,NA,NA,"incomplete-curve"
12,"calendar_quadratic",201,NA,NA,"incomplete-curve"
1,"equal_common",201,NA,NA,"incomplete-curve"
2,"equal_common",201,NA,NA,"incomplete-curve"
3,"equal_common",201,NA,NA,"incomplete-curve"
4,"equal_common",201,NA,NA,"incomplete-curve"
5,"equal_common",201,NA,NA,"incomplete-curve"
6,"equal_common",201,NA,NA,"incomplete-curve"
7,"equal_common",201,NA,NA,"incomplete-curve"
8,"equal_common",201,NA,NA,"incomplete-curve"
9,"equal_common",201,NA,NA,"incomplete-curve"
10,"equal_common",201,NA,NA,"incomplete-curve"
11,"equal_common",201,NA,NA,"incomplete-curve"
12,"equal_common",201,NA,NA,"incomplete-curve"
1,"equal_flexible",201,NA,NA,"incomplete-curve"
2,"equal_flexible",201,NA,NA,"incomplete-curve"
3,"equal_flexible",201,NA,NA,"incomplete-curve"
4,"equal_flexible",201,NA,NA,"incomplete-curve"
5,"equal_flexible",201,NA,NA,"incomplete-curve"
6,"equal_flexible",201,NA,NA,"incomplete-curve"
7,"equal_flexible",201,NA,NA,"incomplete-curve"
8,"equal_flexible",201,NA,NA,"incomplete-curve"
9,"equal_flexible",201,NA,NA,"incomplete-curve"
10,"equal_flexible",201,NA,NA,"incomplete-curve"
11,"equal_flexible",201,NA,NA,"incomplete-curve"
12,"equal_flexible",201,NA,NA,"incomplete-curve"
1,"package_like",201,NA,NA,"incomplete-curve"
2,"package_like",201,NA,NA,"incomplete-curve"
3,"package_like",201,NA,NA,"incomplete-curve"
4,"package_like",201,NA,NA,"incomplete-curve"
5,"package_like",201,NA,NA,"incomplete-curve"
6,"package_like",201,NA,NA,"incomplete-curve"
7,"package_like",201,NA,NA,"incomplete-curve"
8,"package_like",201,NA,NA,"incomplete-curve"
9,"package_like",201,NA,NA,"incomplete-curve"
10,"package_like",201,NA,NA,"incomplete-curve"
11,"package_like",201,NA,NA,"incomplete-curve"
12,"package_like",201,NA,NA,"incomplete-curve"
1,"start_saturated",201,NA,NA,"incomplete-curve"
2,"start_saturated",201,NA,NA,"incomplete-curve"
3,"start_saturated",201,NA,NA,"incomplete-curve"
4,"start_saturated",201,NA,NA,"incomplete-curve"
5,"start_saturated",201,NA,NA,"incomplete-curve"
6,"start_saturated",201,NA,NA,"incomplete-curve"
7,"start_saturated",201,NA,NA,"incomplete-curve"
8,"start_saturated",201,NA,NA,"incomplete-curve"
9,"start_saturated",201,NA,NA,"incomplete-curve"
10,"start_saturated",201,NA,NA,"incomplete-curve"
11,"start_saturated",201,NA,NA,"incomplete-curve"
12,"start_saturated",201,NA,NA,"incomplete-curve"
1,"calendar_omitted",202,NA,NA,"incomplete-curve"
2,"calendar_omitted",202,NA,NA,"incomplete-curve"
