"scenario","method","estimand","start","truth","bias","bias_mcse","empse","empse_mcse","modse","modse_mcse","relerror_modse","relerror_modse_mcse","mse","mse_mcse","coverage","coverage_mcse","becoverage","becoverage_mcse","rejection","rejection_mcse","convergence","n_used","n_attempted","fixed_modse","fixed_to_linearized","bootstrap_to_linearized","h_key","h_label","a","adoption","b","background","sentinel"
5,"package_like","rd_k",22,-0.0366609275035387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0.8,"strong",0,"none",FALSE
5,"package_like","rd_k",10,-0.0824346225079167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0.8,"strong",0,"none",FALSE
5,"start_saturated","rd_k",8,-0.0909185149016883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0.8,"strong",0,"none",FALSE
5,"equal_common","rd_k",10,-0.0824346225079167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0.8,"strong",0,"none",FALSE
5,"package_like","rd_k",12,-0.0741663384318617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0.8,"strong",0,"none",FALSE
5,"equal_flexible","rd_k",12,-0.0741663384318617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0.8,"strong",0,"none",FALSE
5,"calendar_quadratic","rd_k",12,-0.0741663384318617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0.8,"strong",0,"none",FALSE
5,"start_saturated","rd_k",14,-0.0664724497630794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0.8,"strong",0,"none",FALSE
5,"package_like","rd_k",8,-0.0909185149016883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0.8,"strong",0,"none",FALSE
5,"equal_flexible","rd_k",8,-0.0909185149016883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0.8,"strong",0,"none",FALSE
5,"calendar_omitted","rd_k",10,-0.0824346225079167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0.8,"strong",0,"none",FALSE
5,"start_saturated","rd_k",22,-0.0366609275035387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0.8,"strong",0,"none",FALSE
5,"start_saturated","rd_k",10,-0.0824346225079167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0.8,"strong",0,"none",FALSE
5,"equal_common","rd_k",12,-0.0741663384318617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0.8,"strong",0,"none",FALSE
5,"calendar_quadratic","rd_k",10,-0.0824346225079167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"monotone","monotone conditional effect modification",0.8,"strong",0,"none",FALSE
6,"start_saturated","rd_k",0,-0.1303395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_common","rd_k",0,-0.1303395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"package_like","rd_k",2,-0.120183716813182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_flexible","rd_k",2,-0.120183716813182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_common","rd_k",2,-0.120183716813182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_flexible","rd_k",0,-0.1303395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_omitted","rd_k",2,-0.120183716813182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"package_like","rd_k",4,-0.1028530783696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_flexible","rd_k",4,-0.1028530783696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"package_like","rd_k",0,-0.1303395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_quadratic","rd_k",4,-0.1028530783696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_omitted","rd_k",4,-0.1028530783696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_common","rd_k",22,-0.0794842969774156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"start_saturated","rd_k",2,-0.120183716813182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_quadratic","rd_k",0,-0.1303395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_omitted","rd_k",0,-0.1303395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_quadratic","rd_k",2,-0.120183716813182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"start_saturated","rd_k",4,-0.1028530783696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_common","rd_k",4,-0.1028530783696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"package_like","rd_k",22,-0.0794842969774156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_flexible","rd_k",22,-0.0794842969774156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"package_like","rd_k",6,-0.0817095498750555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"start_saturated","rd_k",18,-0.0768548625480343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"package_like","rd_k",18,-0.0768548625480343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_omitted","rd_k",16,-0.0673137988587818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_quadratic","rd_k",6,-0.0817095498750555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_omitted","rd_k",6,-0.0817095498750555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_common","rd_k",8,-0.0615733628800541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_quadratic","rd_k",8,-0.0615733628800541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"start_saturated","rd_k",22,-0.0794842969774156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_quadratic","rd_k",20,-0.0811153540861127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"start_saturated","rd_k",6,-0.0817095498750555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_omitted","rd_k",20,-0.0811153540861127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_common","rd_k",16,-0.0673137988587818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_quadratic","rd_k",16,-0.0673137988587818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_common","rd_k",6,-0.0817095498750555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_flexible","rd_k",8,-0.0615733628800541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"package_like","rd_k",20,-0.0811153540861127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_flexible","rd_k",20,-0.0811153540861127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_common","rd_k",20,-0.0811153540861127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_omitted","rd_k",8,-0.0615733628800541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"package_like","rd_k",16,-0.0673137988587818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_flexible","rd_k",16,-0.0673137988587818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_common","rd_k",10,-0.0488058038427905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_flexible","rd_k",6,-0.0817095498750555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_quadratic","rd_k",10,-0.0488058038427905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_omitted","rd_k",10,-0.0488058038427905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"start_saturated","rd_k",8,-0.0615733628800541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"package_like","rd_k",8,-0.0615733628800541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"start_saturated","rd_k",20,-0.0811153540861127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_quadratic","rd_k",18,-0.0768548625480343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_omitted","rd_k",12,-0.0468991916493305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"start_saturated","rd_k",10,-0.0488058038427905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"start_saturated","rd_k",16,-0.0673137988587818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"package_like","rd_k",10,-0.0488058038427905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_flexible","rd_k",10,-0.0488058038427905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_omitted","rd_k",14,-0.0552277364645595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"start_saturated","rd_k",12,-0.0468991916493305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_common","rd_k",18,-0.0768548625480343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_quadratic","rd_k",22,-0.0794842969774156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_omitted","rd_k",22,-0.0794842969774156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_common","rd_k",14,-0.0552277364645595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_quadratic","rd_k",12,-0.0468991916493305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"package_like","rd_k",14,-0.0552277364645595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_omitted","rd_k",18,-0.0768548625480343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_flexible","rd_k",18,-0.0768548625480343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_common","rd_k",12,-0.0468991916493305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"calendar_quadratic","rd_k",14,-0.0552277364645595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"package_like","rd_k",12,-0.0468991916493305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_flexible","rd_k",14,-0.0552277364645595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"equal_flexible","rd_k",12,-0.0468991916493305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
6,"start_saturated","rd_k",14,-0.0552277364645595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"cosine","transient loss of benefit",0.8,"strong",0,"none",FALSE
7,"calendar_omitted","rd_k",4,-0.0861808913524918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_flexible","rd_k",6,-0.0860437223161019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_common","rd_k",4,-0.0861808913524918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_common","rd_k",6,-0.0860437223161019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"package_like","rd_k",4,-0.0861808913524918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"package_like","rd_k",6,-0.0860437223161019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_common","rd_k",0,-0.0892025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"start_saturated","rd_k",0,-0.0892025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_quadratic","rd_k",4,-0.0861808913524918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"start_saturated","rd_k",6,-0.0860437223161019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_flexible","rd_k",4,-0.0861808913524918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_quadratic","rd_k",6,-0.0860437223161019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_flexible","rd_k",0,-0.0892025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_omitted","rd_k",6,-0.0860437223161019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"start_saturated","rd_k",4,-0.0861808913524918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_flexible","rd_k",8,-0.0860423551066547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_common","rd_k",8,-0.0860423551066547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_omitted","rd_k",2,-0.0874029008488283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_quadratic","rd_k",8,-0.0860423551066547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_omitted","rd_k",8,-0.0860423551066547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"package_like","rd_k",0,-0.0892025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_common","rd_k",10,-0.0866969433620214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_quadratic","rd_k",10,-0.0866969433620214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"calendar_omitted","rd_k",10,-0.0866969433620214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"start_saturated","rd_k",8,-0.0860423551066547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"equal_flexible","rd_k",12,-0.0871631684577788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
7,"package_like","rd_k",8,-0.0860423551066547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,NA,NA,NA,"none","no conditional effect modification",0,"none",0.35,"strong",FALSE
