"formal_scenario","pair_id","method","own_target","psi","mapped_equal","exact_change","functional_discrepancy"
56,2,"historical-q-gate",-0.062487788533047,-0.06,-0.06,0,-0.00248778853304705
56,2,"commonq-fixed",-0.0607231922914026,-0.06,-0.06,0,-0.00072319229140265
56,2,"pm-hk",-0.0607231922914026,-0.06,-0.06,0,-0.00072319229140265
56,2,"equalq",-0.06,-0.06,-0.06,0,0
56,2,"aggregate-gate",-0.06,-0.06,-0.06,0,0
56,2,"validation-50",-0.06,-0.06,-0.06,0,0
56,2,"validation-100",-0.06,-0.06,-0.06,0,0
56,2,"validation-200",-0.06,-0.06,-0.06,0,0
56,2,"site-exclusion-200",NA,-0.06,-0.06,0,NA
56,3,"historical-fixed",-0.0625095460906046,-0.06,-0.06,0,-0.00250954609060465
56,3,"historical-dl",-0.0620579930737786,-0.06,-0.06,0,-0.00205799307377862
56,3,"historical-q-gate",-0.0625095460906046,-0.06,-0.06,0,-0.00250954609060465
56,3,"commonq-fixed",-0.0610548727913194,-0.06,-0.06,0,-0.00105487279131945
56,3,"pm-hk",-0.0609577588245742,-0.06,-0.06,0,-0.000957758824574217
56,3,"equalq",-0.06,-0.06,-0.06,0,0
56,3,"aggregate-gate",-0.06,-0.06,-0.06,0,0
56,3,"validation-50",-0.06,-0.06,-0.06,0,0
56,3,"validation-100",-0.06,-0.06,-0.06,0,0
56,3,"validation-200",-0.06,-0.06,-0.06,0,0
56,3,"site-exclusion-200",NA,-0.06,-0.06,0,NA
57,1,"historical-fixed",-0.062266098262778,-0.06,-0.06,0,-0.002266098262778
57,1,"historical-dl",-0.0618922779853677,-0.06,-0.06,0,-0.00189227798536772
57,1,"historical-q-gate",-0.062266098262778,-0.06,-0.06,0,-0.002266098262778
57,1,"commonq-fixed",-0.0609208759512811,-0.06,-0.06,0,-0.000920875951281125
57,1,"pm-hk",-0.0608340152634174,-0.06,-0.06,0,-0.000834015263417448
57,1,"equalq",-0.06,-0.06,-0.06,0,0
57,1,"aggregate-gate",-0.06,-0.06,-0.06,0,0
57,1,"validation-50",-0.06,-0.06,-0.06,0,0
57,1,"validation-100",-0.06,-0.06,-0.06,0,0
57,1,"validation-200",-0.06,-0.06,-0.06,0,0
57,1,"site-exclusion-200",NA,-0.06,-0.06,0,NA
57,2,"historical-fixed",-0.062266098262778,-0.06,-0.06,0,-0.00226609826277801
57,2,"historical-dl",-0.0618922779853677,-0.06,-0.06,0,-0.00189227798536775
57,2,"historical-q-gate",-0.062266098262778,-0.06,-0.06,0,-0.00226609826277801
57,2,"commonq-fixed",-0.0609208759512811,-0.06,-0.06,0,-0.000920875951281139
57,2,"pm-hk",-0.0608340152634174,-0.06,-0.06,0,-0.000834015263417448
57,2,"equalq",-0.06,-0.06,-0.06,0,0
57,2,"aggregate-gate",-0.06,-0.06,-0.06,0,0
57,2,"validation-50",-0.06,-0.06,-0.06,0,0
57,2,"validation-100",-0.06,-0.06,-0.06,0,0
57,2,"validation-200",-0.06,-0.06,-0.06,0,0
57,2,"site-exclusion-200",NA,-0.06,-0.06,0,NA
57,3,"historical-fixed",-0.062266098262778,-0.06,-0.06,6.93889390390723e-18,-0.002266098262778
57,3,"historical-dl",-0.0618922779853677,-0.06,-0.06,6.93889390390723e-18,-0.00189227798536774
57,3,"historical-q-gate",-0.062266098262778,-0.06,-0.06,6.93889390390723e-18,-0.002266098262778
57,3,"commonq-fixed",-0.0609208759512811,-0.06,-0.06,6.93889390390723e-18,-0.000920875951281146
57,3,"pm-hk",-0.0608340152634174,-0.06,-0.06,6.93889390390723e-18,-0.000834015263417434
57,3,"equalq",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
57,3,"aggregate-gate",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
57,3,"validation-50",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
57,3,"validation-100",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
57,3,"validation-200",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
57,3,"site-exclusion-200",NA,-0.06,-0.06,6.93889390390723e-18,NA
58,1,"historical-fixed",-0.06260840809105,-0.06,-0.06,6.93889390390723e-18,-0.00260840809105005
58,1,"historical-dl",-0.0618871104275809,-0.06,-0.06,6.93889390390723e-18,-0.00188711042758094
58,1,"historical-q-gate",-0.06260840809105,-0.06,-0.06,6.93889390390723e-18,-0.00260840809105005
58,1,"commonq-fixed",-0.0610990064892153,-0.06,-0.06,6.93889390390723e-18,-0.00109900648921535
58,1,"pm-hk",-0.0608816658692525,-0.06,-0.06,6.93889390390723e-18,-0.000881665869252521
58,1,"equalq",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
58,1,"aggregate-gate",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
58,1,"validation-50",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
58,1,"validation-100",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
58,1,"validation-200",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
58,1,"site-exclusion-200",NA,-0.06,-0.06,6.93889390390723e-18,NA
58,2,"historical-fixed",-0.0623120030979119,-0.06,-0.06,-6.93889390390723e-18,-0.00231200309791191
58,2,"historical-dl",-0.0618574669329945,-0.06,-0.06,-6.93889390390723e-18,-0.00185746693299445
58,2,"historical-q-gate",-0.0623120030979119,-0.06,-0.06,-6.93889390390723e-18,-0.00231200309791191
58,2,"commonq-fixed",-0.0609571528550585,-0.06,-0.06,-6.93889390390723e-18,-0.000957152855058485
58,2,"pm-hk",-0.0608293454308118,-0.06,-0.06,-6.93889390390723e-18,-0.000829345430811812
58,2,"equalq",-0.06,-0.06,-0.06,-6.93889390390723e-18,-6.93889390390723e-18
58,2,"aggregate-gate",-0.06,-0.06,-0.06,-6.93889390390723e-18,-6.93889390390723e-18
58,2,"validation-50",-0.06,-0.06,-0.06,-6.93889390390723e-18,-6.93889390390723e-18
58,2,"validation-100",-0.06,-0.06,-0.06,-6.93889390390723e-18,-6.93889390390723e-18
58,2,"validation-200",-0.06,-0.06,-0.06,-6.93889390390723e-18,-6.93889390390723e-18
58,2,"site-exclusion-200",NA,-0.06,-0.06,-6.93889390390723e-18,NA
58,3,"historical-fixed",-0.062161723144549,-0.06,-0.06,0,-0.00216172314454904
58,3,"historical-dl",-0.0618264245194481,-0.06,-0.06,0,-0.0018264245194481
58,3,"historical-q-gate",-0.062161723144549,-0.06,-0.06,0,-0.00216172314454904
58,3,"commonq-fixed",-0.0608785218487403,-0.06,-0.06,0,-0.000878521848740335
58,3,"pm-hk",-0.0607966389291984,-0.06,-0.06,0,-0.000796638929198429
58,3,"equalq",-0.06,-0.06,-0.06,0,0
58,3,"aggregate-gate",-0.06,-0.06,-0.06,0,0
58,3,"validation-50",-0.06,-0.06,-0.06,0,0
58,3,"validation-100",-0.06,-0.06,-0.06,0,0
58,3,"validation-200",-0.06,-0.06,-0.06,0,0
58,3,"site-exclusion-200",NA,-0.06,-0.06,0,NA
59,1,"historical-fixed",-0.0615113725896254,-0.06,-0.06,0,-0.00151137258962545
59,1,"historical-dl",-0.0614862685547796,-0.06,-0.06,0,-0.00148626855477965
59,1,"historical-q-gate",-0.0615113725896254,-0.06,-0.06,0,-0.00151137258962545
59,1,"commonq-fixed",-0.0605722585473675,-0.06,-0.06,0,-0.000572258547367539
59,1,"pm-hk",-0.0605722585473675,-0.06,-0.06,0,-0.000572258547367539
59,1,"equalq",-0.06,-0.06,-0.06,0,0
59,1,"aggregate-gate",-0.06,-0.06,-0.06,0,0
59,1,"validation-50",-0.06,-0.06,-0.06,0,0
59,1,"validation-100",-0.06,-0.06,-0.06,0,0
59,1,"validation-200",-0.06,-0.06,-0.06,0,0
59,1,"site-exclusion-200",NA,-0.06,-0.06,0,NA
59,2,"historical-fixed",-0.0621115193463775,-0.06,-0.06,0,-0.00211151934637753
59,2,"historical-dl",-0.0618378390970937,-0.06,-0.06,0,-0.00183783909709375
59,2,"historical-q-gate",-0.0621115193463775,-0.06,-0.06,0,-0.00211151934637753
59,2,"commonq-fixed",-0.0608293853096104,-0.06,-0.06,0,-0.000829385309610409
59,2,"pm-hk",-0.0607902477188476,-0.06,-0.06,0,-0.0007902477188476
59,2,"equalq",-0.06,-0.06,-0.06,0,0
59,2,"aggregate-gate",-0.06,-0.06,-0.06,0,0
59,2,"validation-50",-0.06,-0.06,-0.06,0,0
59,2,"validation-100",-0.06,-0.06,-0.06,0,0
59,2,"validation-200",-0.06,-0.06,-0.06,0,0
59,2,"site-exclusion-200",NA,-0.06,-0.06,0,NA
59,3,"historical-fixed",-0.0623912239358969,-0.06,-0.06,6.93889390390723e-18,-0.00239122393589686
59,3,"historical-dl",-0.0619686778349159,-0.06,-0.06,6.93889390390723e-18,-0.00196867783491591
59,3,"historical-q-gate",-0.0623912239358969,-0.06,-0.06,6.93889390390723e-18,-0.00239122393589686
59,3,"commonq-fixed",-0.0609708291435809,-0.06,-0.06,6.93889390390723e-18,-0.000970829143580862
59,3,"pm-hk",-0.0608791840740121,-0.06,-0.06,6.93889390390723e-18,-0.0008791840740121
59,3,"equalq",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
59,3,"aggregate-gate",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
59,3,"validation-50",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
59,3,"validation-100",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
59,3,"validation-200",-0.06,-0.06,-0.06,6.93889390390723e-18,6.93889390390723e-18
59,3,"site-exclusion-200",NA,-0.06,-0.06,6.93889390390723e-18,NA
60,1,"historical-fixed",-0.062266098262778,-0.06,-0.06,0,-0.00226609826277799
60,1,"historical-dl",-0.0618922779853677,-0.06,-0.06,0,-0.00189227798536772
60,1,"historical-q-gate",-0.062266098262778,-0.06,-0.06,0,-0.00226609826277799
60,1,"commonq-fixed",-0.0609208759512811,-0.06,-0.06,0,-0.000920875951281139
60,1,"pm-hk",-0.0608340152634174,-0.06,-0.06,0,-0.000834015263417448
60,1,"equalq",-0.06,-0.06,-0.06,0,0
60,1,"aggregate-gate",-0.06,-0.06,-0.06,0,0
60,1,"validation-50",-0.06,-0.06,-0.06,0,0
60,1,"validation-100",-0.06,-0.06,-0.06,0,0
60,1,"validation-200",-0.06,-0.06,-0.06,0,0
60,1,"site-exclusion-200",NA,-0.06,-0.06,0,NA
60,2,"historical-fixed",-0.062266098262778,-0.06,-0.06,0,-0.00226609826277799
60,2,"historical-dl",-0.0618922779853677,-0.06,-0.06,0,-0.00189227798536772
60,2,"historical-q-gate",-0.062266098262778,-0.06,-0.06,0,-0.00226609826277799
60,2,"commonq-fixed",-0.0609208759512811,-0.06,-0.06,0,-0.000920875951281139
60,2,"pm-hk",-0.0608340152634174,-0.06,-0.06,0,-0.000834015263417448
60,2,"equalq",-0.06,-0.06,-0.06,0,0
60,2,"aggregate-gate",-0.06,-0.06,-0.06,0,0
60,2,"validation-50",-0.06,-0.06,-0.06,0,0
60,2,"validation-100",-0.06,-0.06,-0.06,0,0
60,2,"validation-200",-0.06,-0.06,-0.06,0,0
60,2,"site-exclusion-200",NA,-0.06,-0.06,0,NA
60,3,"historical-fixed",-0.062266098262778,-0.06,-0.06,0,-0.00226609826277799
60,3,"historical-dl",-0.0618922779853677,-0.06,-0.06,0,-0.00189227798536772
60,3,"historical-q-gate",-0.062266098262778,-0.06,-0.06,0,-0.00226609826277799
60,3,"commonq-fixed",-0.0609208759512811,-0.06,-0.06,0,-0.000920875951281139
60,3,"pm-hk",-0.0608340152634174,-0.06,-0.06,0,-0.000834015263417448
60,3,"equalq",-0.06,-0.06,-0.06,0,0
60,3,"aggregate-gate",-0.06,-0.06,-0.06,0,0
60,3,"validation-50",-0.06,-0.06,-0.06,0,0
60,3,"validation-100",-0.06,-0.06,-0.06,0,0
60,3,"validation-200",-0.06,-0.06,-0.06,0,0
60,3,"site-exclusion-200",NA,-0.06,-0.06,0,NA
61,1,"historical-fixed",-0.0758344102819606,-0.0735630784463202,-0.0735630784463202,0,-0.00227133183564042
61,1,"historical-dl",-0.0756884225235837,-0.0735630784463202,-0.0735630784463202,0,-0.00212534407726352
61,1,"historical-q-gate",-0.0758344102819606,-0.0735630784463202,-0.0735630784463202,0,-0.00227133183564042
61,1,"commonq-fixed",-0.0745930149373714,-0.0735630784463202,-0.0735630784463202,0,-0.00102993649105125
61,1,"pm-hk",-0.074489002584493,-0.0735630784463202,-0.0735630784463202,0,-0.000925924138172843
61,1,"equalq",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
61,1,"aggregate-gate",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
61,1,"validation-50",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
61,1,"validation-100",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
61,1,"validation-200",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
61,1,"site-exclusion-200",NA,-0.0735630784463202,-0.0735630784463202,0,NA
61,2,"historical-fixed",-0.0758344102819606,-0.0735630784463202,-0.0735630784463202,0,-0.00227133183564042
61,2,"historical-dl",-0.0756884225235837,-0.0735630784463202,-0.0735630784463202,0,-0.00212534407726352
61,2,"historical-q-gate",-0.0758344102819606,-0.0735630784463202,-0.0735630784463202,0,-0.00227133183564042
61,2,"commonq-fixed",-0.0745930149373714,-0.0735630784463202,-0.0735630784463202,0,-0.00102993649105125
61,2,"pm-hk",-0.074489002584493,-0.0735630784463202,-0.0735630784463202,0,-0.000925924138172843
61,2,"equalq",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
61,2,"aggregate-gate",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
61,2,"validation-50",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
61,2,"validation-100",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
61,2,"validation-200",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
61,2,"site-exclusion-200",NA,-0.0735630784463202,-0.0735630784463202,0,NA
61,3,"historical-fixed",-0.0758344102819606,-0.0735630784463202,-0.0735630784463202,0,-0.00227133183564042
61,3,"historical-dl",-0.0756884225235837,-0.0735630784463202,-0.0735630784463202,0,-0.00212534407726352
61,3,"historical-q-gate",-0.0758344102819606,-0.0735630784463202,-0.0735630784463202,0,-0.00227133183564042
61,3,"commonq-fixed",-0.0745930149373714,-0.0735630784463202,-0.0735630784463202,0,-0.00102993649105125
61,3,"pm-hk",-0.074489002584493,-0.0735630784463202,-0.0735630784463202,0,-0.000925924138172843
61,3,"equalq",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
61,3,"aggregate-gate",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
61,3,"validation-50",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
61,3,"validation-100",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
61,3,"validation-200",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
61,3,"site-exclusion-200",NA,-0.0735630784463202,-0.0735630784463202,0,NA
62,1,"historical-fixed",-0.0749244813189066,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,-0.00136140287258639
62,1,"historical-dl",-0.0749244813189066,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,-0.00136140287258639
62,1,"historical-q-gate",-0.0749244813189066,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,-0.00136140287258639
62,1,"commonq-fixed",-0.0732975348469533,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.000265543599366896
62,1,"pm-hk",-0.0732975348469533,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.000265543599366896
62,1,"equalq",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.00083624990812689
62,1,"aggregate-gate",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.00083624990812689
62,1,"validation-50",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.00083624990812689
62,1,"validation-100",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.00083624990812689
62,1,"validation-200",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.00083624990812689
62,1,"site-exclusion-200",NA,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,NA
62,2,"historical-fixed",-0.074990461248868,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,-0.00142738280254781
62,2,"historical-dl",-0.0749560464531572,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,-0.00139296800683707
62,2,"historical-q-gate",-0.074990461248868,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,-0.00142738280254781
62,2,"commonq-fixed",-0.0738592375350306,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,-0.00029615908871046
62,2,"pm-hk",-0.0738592375350306,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,-0.00029615908871046
62,2,"equalq",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.00083624990812689
62,2,"aggregate-gate",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.00083624990812689
62,2,"validation-50",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.00083624990812689
62,2,"validation-100",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.00083624990812689
62,2,"validation-200",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,0.00083624990812689
62,2,"site-exclusion-200",NA,-0.0735630784463202,-0.0727268285381933,0.00083624990812689,NA
62,3,"historical-fixed",-0.0750162467781045,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,-0.00145316833178437
62,3,"historical-dl",-0.0747539966288875,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,-0.00119091818256734
62,3,"historical-q-gate",-0.0750162467781045,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,-0.00145316833178437
62,3,"commonq-fixed",-0.0741799713278306,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,-0.000616892881510414
62,3,"pm-hk",-0.074034755920487,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,-0.00047167747416689
62,3,"equalq",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.000836249908126876
62,3,"aggregate-gate",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.000836249908126876
62,3,"validation-50",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.000836249908126876
62,3,"validation-100",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.000836249908126876
62,3,"validation-200",-0.0727268285381933,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,0.000836249908126876
62,3,"site-exclusion-200",NA,-0.0735630784463202,-0.0727268285381933,0.000836249908126876,NA
63,1,"historical-fixed",-0.0769322027423072,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00336912429598707
63,1,"historical-dl",-0.076866771522797,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00330369307647679
63,1,"historical-q-gate",-0.0769322027423072,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00336912429598707
63,1,"commonq-fixed",-0.075645258243047,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00208217979672683
63,1,"pm-hk",-0.0755372480618694,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00197416961554926
63,1,"equalq",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
63,1,"aggregate-gate",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
63,1,"validation-50",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
63,1,"validation-100",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
63,1,"validation-200",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
63,1,"site-exclusion-200",NA,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,NA
63,2,"historical-fixed",-0.0769413496212196,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00337827117489944
63,2,"historical-dl",-0.0768404228372362,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00327734439091602
63,2,"historical-q-gate",-0.0769413496212196,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00337827117489944
63,2,"commonq-fixed",-0.0757288510446113,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00216577259829111
63,2,"pm-hk",-0.0756186163255022,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00205553787918202
63,2,"equalq",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
63,2,"aggregate-gate",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
63,2,"validation-50",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
63,2,"validation-100",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
63,2,"validation-200",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
63,2,"site-exclusion-200",NA,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,NA
63,3,"historical-fixed",-0.0769462033751915,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00338312492887133
63,3,"historical-dl",-0.0768252427007285,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00326216425440833
63,3,"historical-q-gate",-0.0769462033751915,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00338312492887133
63,3,"commonq-fixed",-0.0757736057807844,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00221052733446422
63,3,"pm-hk",-0.0756622806226274,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00209920217630719
63,3,"equalq",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
63,3,"aggregate-gate",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
63,3,"validation-50",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
63,3,"validation-100",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
63,3,"validation-200",-0.0746917428052325,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,-0.00112866435891233
63,3,"site-exclusion-200",NA,-0.0735630784463202,-0.0746917428052325,-0.00112866435891233,NA
64,1,"historical-fixed",-0.070526602122858,-0.0735630784463202,-0.0685630784463202,0.005,0.00303647632346221
64,1,"historical-dl",-0.0701301138549731,-0.0735630784463202,-0.0685630784463202,0.005,0.00343296459134702
64,1,"historical-q-gate",-0.070526602122858,-0.0735630784463202,-0.0685630784463202,0.005,0.00303647632346221
64,1,"commonq-fixed",-0.0695679296764119,-0.0735630784463202,-0.0685630784463202,0.005,0.00399514876990827
64,1,"pm-hk",-0.069298759814563,-0.0735630784463202,-0.0685630784463202,0.005,0.00426431863175715
64,1,"equalq",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
64,1,"aggregate-gate",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
64,1,"validation-50",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
64,1,"validation-100",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
64,1,"validation-200",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
64,1,"site-exclusion-200",NA,-0.0735630784463202,-0.0685630784463202,0.005,NA
64,2,"historical-fixed",-0.0704544312107554,-0.0735630784463202,-0.0685630784463202,0.005,0.00310864723556478
64,2,"historical-dl",-0.0699806735940937,-0.0735630784463202,-0.0685630784463202,0.005,0.00358240485222648
64,2,"historical-q-gate",-0.0704544312107554,-0.0735630784463202,-0.0685630784463202,0.005,0.00310864723556478
64,2,"commonq-fixed",-0.0691620694583994,-0.0735630784463202,-0.0685630784463202,0.005,0.0044010089879208
64,2,"pm-hk",-0.0690149656189212,-0.0735630784463202,-0.0685630784463202,0.005,0.00454811282739899
64,2,"equalq",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
64,2,"aggregate-gate",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
64,2,"validation-50",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
64,2,"validation-100",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
64,2,"validation-200",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
64,2,"site-exclusion-200",NA,-0.0735630784463202,-0.0685630784463202,0.005,NA
64,3,"historical-fixed",-0.0704007804985637,-0.0735630784463202,-0.0685630784463202,0.005,0.00316229794775642
64,3,"historical-dl",-0.0699101488259388,-0.0735630784463202,-0.0685630784463202,0.005,0.00365292962038134
64,3,"historical-q-gate",-0.0704007804985637,-0.0735630784463202,-0.0685630784463202,0.005,0.00316229794775642
64,3,"commonq-fixed",-0.0689444887060383,-0.0735630784463202,-0.0685630784463202,0.005,0.00461858974028186
64,3,"pm-hk",-0.0688706308199086,-0.0735630784463202,-0.0685630784463202,0.005,0.00469244762641158
64,3,"equalq",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
64,3,"aggregate-gate",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
64,3,"validation-50",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
64,3,"validation-100",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
64,3,"validation-200",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.005,0.005
64,3,"site-exclusion-200",NA,-0.0735630784463202,-0.0685630784463202,0.005,NA
65,1,"historical-fixed",-0.0669154682515854,-0.0735630784463202,-0.0635630784463202,0.01,0.00664761019473477
65,1,"historical-dl",-0.0659309533993169,-0.0735630784463202,-0.0635630784463202,0.01,0.00763212504700324
65,1,"historical-q-gate",-0.0669154682515854,-0.0735630784463202,-0.0635630784463202,0.01,0.00664761019473477
65,1,"commonq-fixed",-0.0665174577466906,-0.0735630784463202,-0.0635630784463202,0.01,0.00704562069962959
65,1,"pm-hk",-0.0654986488236226,-0.0735630784463202,-0.0635630784463202,0.01,0.00806442962269756
65,1,"equalq",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
65,1,"aggregate-gate",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
65,1,"validation-50",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
65,1,"validation-100",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
65,1,"validation-200",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
65,1,"site-exclusion-200",NA,-0.0735630784463202,-0.0635630784463202,0.01,NA
65,2,"historical-fixed",-0.0675739466456805,-0.0735630784463202,-0.0635630784463202,0.01,0.00598913180063963
65,2,"historical-dl",-0.0658264379050317,-0.0735630784463202,-0.0635630784463202,0.01,0.00773664054128843
