"scenario","separation_key","s","gamma_z_key","gamma_z","shape","I_G","I_C","I_Q","label","n","columns","rank","zero_variance","duplicate","ok"
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"C1_t0",20000,6,6,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"C1_t1",18407,6,6,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"C1_t2",16726,6,6,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"C2_t0",20000,10,10,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"C2_t1",18407,10,10,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"C2_t2",16726,10,10,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL0_a0_t0",8001,4,4,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL0_a0_t1",7511,6,6,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL0_a0_t2",6109,8,8,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL0_a1_t0",10406,4,4,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL0_a1_t1",9215,6,6,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL0_a1_t2",8616,8,8,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL1_a0_t0",8001,5,5,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL1_a0_t1",7511,8,8,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL1_a0_t2",6109,11,11,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL1_a1_t0",10406,5,5,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL1_a1_t1",9215,8,8,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL1_a1_t2",8616,11,11,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL2_a0_t0",8001,8,8,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL2_a0_t1",7511,17,17,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL2_a0_t2",6109,29,29,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL2_a1_t0",10406,8,8,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL2_a1_t1",9215,17,17,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL2_a1_t2",8616,29,29,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL3_a0_t0",8001,10,10,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL3_a0_t1",7511,13,13,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL3_a0_t2",6109,13,13,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL3_a1_t0",10406,10,10,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL3_a1_t1",9215,13,13,FALSE,FALSE,TRUE
14,"poor",1.25,"absent",0,"nonlinear-censoring",0,1,0,"QL3_a1_t2",8616,13,13,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G0_t0",20000,4,4,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G0_t1",18353,5,5,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G0_t2",16604,5,5,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G1_t0",20000,5,5,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G1_t1",18353,6,6,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G1_t2",16604,6,6,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G2_t0",20000,7,7,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G2_t1",18353,8,8,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G2_t2",16604,8,8,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G3_t0",20000,6,6,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G3_t1",18353,7,7,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G3_t2",16604,7,7,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G4_t0",20000,11,11,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G4_t1",18353,12,12,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G4_t2",16604,12,12,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"C0_t0",20000,5,5,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"C0_t1",18353,5,5,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"C0_t2",16604,5,5,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"C1_t0",20000,6,6,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"C1_t1",18353,6,6,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"C1_t2",16604,6,6,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"C2_t0",20000,10,10,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"C2_t1",18353,10,10,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"C2_t2",16604,10,10,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL0_a0_t0",8842,4,4,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL0_a0_t1",7875,6,6,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL0_a0_t2",6356,8,8,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL0_a1_t0",9511,4,4,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL0_a1_t1",8729,6,6,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL0_a1_t2",8267,8,8,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL1_a0_t0",8842,5,5,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL1_a0_t1",7875,8,8,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL1_a0_t2",6356,11,11,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL1_a1_t0",9511,5,5,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL1_a1_t1",8729,8,8,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL1_a1_t2",8267,11,11,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL2_a0_t0",8842,8,8,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL2_a0_t1",7875,17,17,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL2_a0_t2",6356,29,29,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL2_a1_t0",9511,8,8,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL2_a1_t1",8729,17,17,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL2_a1_t2",8267,29,29,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL3_a0_t0",8842,10,10,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL3_a0_t1",7875,13,13,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL3_a0_t2",6356,13,13,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL3_a1_t0",9511,10,10,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL3_a1_t1",8729,13,13,FALSE,FALSE,TRUE
15,"good",0.65,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL3_a1_t2",8267,13,13,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G0_t0",20000,4,4,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G0_t1",18411,5,5,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G0_t2",16725,5,5,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G1_t0",20000,5,5,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G1_t1",18411,6,6,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G1_t2",16725,6,6,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G2_t0",20000,7,7,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G2_t1",18411,8,8,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G2_t2",16725,8,8,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G3_t0",20000,6,6,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G3_t1",18411,7,7,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G3_t2",16725,7,7,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G4_t0",20000,11,11,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G4_t1",18411,12,12,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"G4_t2",16725,12,12,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"C0_t0",20000,5,5,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"C0_t1",18411,5,5,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"C0_t2",16725,5,5,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"C1_t0",20000,6,6,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"C1_t1",18411,6,6,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"C1_t2",16725,6,6,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"C2_t0",20000,10,10,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"C2_t1",18411,10,10,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"C2_t2",16725,10,10,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL0_a0_t0",8066,4,4,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL0_a0_t1",7608,6,6,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL0_a0_t2",6186,8,8,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL0_a1_t0",10345,4,4,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL0_a1_t1",9117,6,6,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL0_a1_t2",8595,8,8,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL1_a0_t0",8066,5,5,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL1_a0_t1",7608,8,8,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL1_a0_t2",6186,11,11,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL1_a1_t0",10345,5,5,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL1_a1_t1",9117,8,8,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL1_a1_t2",8595,11,11,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL2_a0_t0",8066,8,8,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL2_a0_t1",7608,17,17,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL2_a0_t2",6186,29,29,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL2_a1_t0",10345,8,8,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL2_a1_t1",9117,17,17,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL2_a1_t2",8595,29,29,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL3_a0_t0",8066,10,10,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL3_a0_t1",7608,13,13,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL3_a0_t2",6186,13,13,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL3_a1_t0",10345,10,10,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL3_a1_t1",9117,13,13,FALSE,FALSE,TRUE
16,"poor",1.25,"moderate",0.751416088683921,"nonlinear-censoring",0,1,0,"QL3_a1_t2",8595,13,13,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G0_t0",20000,4,4,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G0_t1",18362,5,5,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G0_t2",16552,5,5,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G1_t0",20000,5,5,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G1_t1",18362,6,6,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G1_t2",16552,6,6,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G2_t0",20000,7,7,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G2_t1",18362,8,8,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G2_t2",16552,8,8,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G3_t0",20000,6,6,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G3_t1",18362,7,7,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G3_t2",16552,7,7,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G4_t0",20000,11,11,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G4_t1",18362,12,12,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G4_t2",16552,12,12,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"C0_t0",20000,5,5,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"C0_t1",18362,5,5,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"C0_t2",16552,5,5,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"C1_t0",20000,6,6,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"C1_t1",18362,6,6,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"C1_t2",16552,6,6,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"C2_t0",20000,10,10,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"C2_t1",18362,10,10,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"C2_t2",16552,10,10,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL0_a0_t0",8769,4,4,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL0_a0_t1",7767,6,6,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL0_a0_t2",6544,8,8,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL0_a1_t0",9593,4,4,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL0_a1_t1",8785,6,6,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL0_a1_t2",7987,8,8,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL1_a0_t0",8769,5,5,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL1_a0_t1",7767,8,8,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL1_a0_t2",6544,11,11,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL1_a1_t0",9593,5,5,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL1_a1_t1",8785,8,8,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL1_a1_t2",7987,11,11,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL2_a0_t0",8769,8,8,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL2_a0_t1",7767,17,17,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL2_a0_t2",6544,29,29,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL2_a1_t0",9593,8,8,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL2_a1_t1",8785,17,17,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL2_a1_t2",7987,29,29,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL3_a0_t0",8769,10,10,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL3_a0_t1",7767,13,13,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL3_a0_t2",6544,13,13,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL3_a1_t0",9593,10,10,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL3_a1_t1",8785,13,13,FALSE,FALSE,TRUE
17,"good",0.65,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL3_a1_t2",7987,13,13,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G0_t0",20000,4,4,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G0_t1",18445,5,5,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G0_t2",16661,5,5,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G1_t0",20000,5,5,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G1_t1",18445,6,6,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G1_t2",16661,6,6,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G2_t0",20000,7,7,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G2_t1",18445,8,8,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G2_t2",16661,8,8,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G3_t0",20000,6,6,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G3_t1",18445,7,7,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G3_t2",16661,7,7,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G4_t0",20000,11,11,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G4_t1",18445,12,12,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"G4_t2",16661,12,12,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"C0_t0",20000,5,5,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"C0_t1",18445,5,5,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"C0_t2",16661,5,5,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"C1_t0",20000,6,6,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"C1_t1",18445,6,6,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"C1_t2",16661,6,6,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"C2_t0",20000,10,10,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"C2_t1",18445,10,10,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"C2_t2",16661,10,10,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL0_a0_t0",8054,4,4,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL0_a0_t1",7535,6,6,FALSE,FALSE,TRUE
18,"poor",1.25,"strong",1.49962304642689,"nonlinear-censoring",0,1,0,"QL0_a0_t2",6327,8,8,FALSE,FALSE,TRUE
