"candidate_1","candidate_2","correlation","scenario"
"c55-h60","c60-h36",0.663310612241574,32
"c50-h60","c60-h36",0.596238515924741,32
"c55-h36","c60-h36",0.851645425042697,32
"c55-h48","c60-h36",0.738832402892667,32
"c55-h24","c60-h36",0.676424882022675,32
"c60-h24","c60-h36",0.800396245579056,32
"c60-h36","c60-h36",1,32
"c60-h48","c60-h36",0.867050923866477,32
"c60-h60","c60-h36",0.779110301609061,32
"c45-h24","c60-h36",0.575526864888949,32
"c45-h36","c60-h36",0.735055440616188,32
"c50-h24","c60-h36",0.614388358931577,32
"c50-h48","c60-h36",0.666760861870364,32
"c45-h48","c60-h36",0.624364651288301,32
"c50-h36","c60-h48",0.679946160567446,32
"c45-h60","c60-h48",0.652277990676857,32
"c55-h60","c60-h48",0.770721233192339,32
"c50-h60","c60-h48",0.701330900667666,32
"c55-h36","c60-h48",0.744421139652828,32
"c55-h48","c60-h48",0.857569681932654,32
"c55-h24","c60-h48",0.588012498884866,32
"c60-h24","c60-h48",0.689643136535264,32
"c60-h36","c60-h48",0.867050923866477,32
"c60-h48","c60-h48",1,32
"c60-h60","c60-h48",0.898700364006741,32
"c45-h24","c60-h48",0.496056896082067,32
"c45-h36","c60-h48",0.641399742631971,32
"c50-h24","c60-h48",0.53337198772645,32
"c50-h48","c60-h48",0.782903270195196,32
"c45-h48","c60-h48",0.737035651442717,32
"c50-h36","c60-h60",0.616804782326839,32
"c45-h60","c60-h60",0.741676221077542,32
"c55-h60","c60-h60",0.862102695119927,32
"c50-h60","c60-h60",0.787165547134334,32
"c55-h36","c60-h60",0.676174883213213,32
"c55-h48","c60-h60",0.779735580396398,32
"c55-h24","c60-h60",0.533478488609251,32
"c60-h24","c60-h60",0.619275600261061,32
"c60-h36","c60-h60",0.779110301609061,32
"c60-h48","c60-h60",0.898700364006741,32
"c60-h60","c60-h60",1,32
"c45-h24","c60-h60",0.455616136817732,32
"c45-h36","c60-h60",0.587228785871615,32
"c50-h24","c60-h60",0.484492578226233,32
"c50-h48","c60-h60",0.712365114725524,32
"c45-h48","c60-h60",0.67581410258685,32
"c50-h36","c45-h24",0.759143434166321,32
"c45-h60","c45-h24",0.615707774236962,32
"c55-h60","c45-h24",0.533301847583349,32
"c50-h60","c45-h24",0.587428077859006,32
"c55-h36","c45-h24",0.68671882889973,32
"c55-h48","c45-h24",0.588622533029442,32
"c55-h24","c45-h24",0.864391079559771,32
"c60-h24","c45-h24",0.72812556302574,32
"c60-h36","c45-h24",0.575526864888949,32
"c60-h48","c45-h24",0.496056896082067,32
"c60-h60","c45-h24",0.455616136817732,32
"c45-h24","c45-h24",1,32
"c45-h36","c45-h24",0.800193412091752,32
"c50-h24","c45-h24",0.951147939492618,32
"c50-h48","c45-h24",0.65129463923702,32
"c45-h48","c45-h24",0.687370517744377,32
"c50-h36","c45-h36",0.952396859923171,32
"c45-h60","c45-h36",0.772771474207849,32
"c55-h60","c45-h36",0.683048950439525,32
"c50-h60","c45-h36",0.742035765518748,32
"c55-h36","c45-h36",0.865895595441192,32
"c55-h48","c45-h36",0.750998837735396,32
"c55-h24","c45-h36",0.69616033544823,32
"c60-h24","c45-h36",0.584943612781222,32
"c60-h36","c45-h36",0.735055440616188,32
"c60-h48","c45-h36",0.641399742631971,32
"c60-h60","c45-h36",0.587228785871615,32
"c45-h24","c45-h36",0.800193412091752,32
"c45-h36","c45-h36",1,32
"c50-h24","c45-h36",0.763462462663664,32
"c50-h48","c45-h36",0.820586102767357,32
"c45-h48","c45-h36",0.86062161872348,32
"c50-h36","c50-h24",0.801538131778431,32
"c45-h60","c50-h24",0.581869700303225,32
"c55-h60","c50-h24",0.562626995631393,32
"c50-h60","c50-h24",0.616402968983439,32
"c55-h36","c50-h24",0.728314698447673,32
"c55-h48","c50-h24",0.628033863560914,32
"c55-h24","c50-h24",0.909983029491448,32
"c60-h24","c50-h24",0.766198264570721,32
"c60-h36","c50-h24",0.614388358931577,32
"c60-h48","c50-h24",0.53337198772645,32
"c60-h60","c50-h24",0.484492578226233,32
"c45-h24","c50-h24",0.951147939492618,32
"c45-h36","c50-h24",0.763462462663664,32
"c50-h24","c50-h24",1,32
"c50-h48","c50-h24",0.690958552774285,32
"c45-h48","c50-h24",0.657828981453301,32
"c50-h36","c50-h48",0.863807447616164,32
"c45-h60","c50-h48",0.849141701083037,32
"c55-h60","c50-h48",0.825406110556653,32
"c50-h60","c50-h48",0.899260832584562,32
"c55-h36","c50-h48",0.78929873908688,32
"c55-h48","c50-h48",0.914670768148551,32
"c55-h24","c50-h48",0.635475471154361,32
"c60-h24","c50-h48",0.52440383321019,32
"c60-h36","c50-h48",0.666760861870364,32
"c60-h48","c50-h48",0.782903270195196,32
"c60-h60","c50-h48",0.712365114725524,32
"c45-h24","c50-h48",0.65129463923702,32
"c45-h36","c50-h48",0.820586102767357,32
"c50-h24","c50-h48",0.690958552774285,32
"c50-h48","c50-h48",1,32
"c45-h48","c50-h48",0.952569070227873,32
"c50-h36","c45-h48",0.820479307621228,32
"c45-h60","c45-h48",0.896643168975523,32
"c55-h60","c45-h48",0.786330240028623,32
"c50-h60","c45-h48",0.861137531291296,32
"c55-h36","c45-h48",0.744755130577539,32
"c55-h48","c45-h48",0.865807596750328,32
"c55-h24","c45-h48",0.602105296905911,32
"c60-h24","c45-h48",0.495854896731142,32
"c60-h36","c45-h48",0.624364651288301,32
"c60-h48","c45-h48",0.737035651442717,32
"c60-h60","c45-h48",0.67581410258685,32
"c45-h24","c45-h48",0.687370517744377,32
"c45-h36","c45-h48",0.86062161872348,32
"c50-h24","c45-h48",0.657828981453301,32
"c50-h48","c45-h48",0.952569070227873,32
"c45-h48","c45-h48",1,32
"c60-h36","c60-h36",1,33
"c50-h60","c60-h36",0.589671946449078,33
"c60-h24","c60-h36",0.812550766557054,33
"c55-h60","c60-h36",0.651122559400162,33
"c45-h60","c60-h36",0.56258324950124,33
"c55-h36","c60-h36",0.851805170796579,33
"c50-h36","c60-h36",0.773647747802378,33
"c60-h60","c60-h36",0.765803391454071,33
"c55-h24","c60-h36",0.69479527297329,33
"c55-h48","c60-h36",0.729260338023121,33
"c50-h24","c60-h36",0.64170514487282,33
"c50-h48","c60-h36",0.662568974488022,33
"c45-h24","c60-h36",0.613594023637886,33
"c45-h36","c60-h36",0.740108946945893,33
"c45-h48","c60-h36",0.630860754721093,33
"c60-h48","c60-h36",0.860431746519105,33
"c60-h36","c50-h60",0.589671946449078,33
"c50-h60","c50-h60",1,33
"c60-h24","c50-h60",0.479800583608812,33
"c55-h60","c50-h60",0.916457089797081,33
"c45-h60","c50-h60",0.951663953410238,33
"c55-h36","c50-h60",0.70353275976359,33
"c50-h36","c50-h60",0.768879174193413,33
"c60-h60","c50-h60",0.785129128021287,33
"c55-h24","c50-h60",0.576252239396053,33
"c55-h48","c50-h60",0.817601083789478,33
"c50-h24","c50-h60",0.625754101948016,33
"c50-h48","c50-h60",0.891495016877529,33
"c45-h24","c50-h60",0.593871781764204,33
"c45-h36","c50-h60",0.730489318956569,33
"c45-h48","c50-h60",0.847318221286464,33
"c60-h48","c50-h60",0.694191196843974,33
"c60-h36","c60-h24",0.812550766557054,33
"c50-h60","c60-h24",0.479800583608812,33
"c60-h24","c60-h24",1,33
"c55-h60","c60-h24",0.53454486225997,33
"c45-h60","c60-h24",0.456237918683076,33
"c55-h36","c60-h24",0.691688432302523,33
"c50-h36","c60-h24",0.629758294427415,33
"c60-h60","c60-h24",0.633496653304007,33
"c55-h24","c60-h24",0.851093453102662,33
"c55-h48","c60-h24",0.598494023240616,33
"c50-h24","c60-h24",0.779163407202015,33
"c50-h48","c60-h24",0.542081259977849,33
"c45-h24","c60-h24",0.745884618391441,33
"c45-h36","c60-h24",0.601986562289747,33
"c45-h48","c60-h24",0.514684252088953,33
"c60-h48","c60-h24",0.70982511924436,33
"c60-h36","c55-h60",0.651122559400162,33
"c50-h60","c55-h60",0.916457089797081,33
"c60-h24","c55-h60",0.53454486225997,33
"c55-h60","c55-h60",1,33
"c45-h60","c55-h60",0.87530740558649,33
"c55-h36","c55-h60",0.771318662803815,33
"c50-h36","c55-h60",0.709149460874024,33
"c60-h60","c55-h60",0.855464898863595,33
"c55-h24","c55-h60",0.631159380581762,33
"c55-h48","c55-h60",0.892736517189812,33
"c50-h24","c55-h60",0.581338860627312,33
"c50-h48","c55-h60",0.818898648130201,33
"c45-h24","c55-h60",0.553358253209864,33
"c45-h36","c55-h60",0.675492971700076,33
"c45-h48","c55-h60",0.778329380724303,33
"c60-h48","c55-h60",0.760155511700475,33
"c60-h36","c45-h60",0.56258324950124,33
"c50-h60","c45-h60",0.951663953410238,33
"c60-h24","c45-h60",0.456237918683076,33
"c55-h60","c45-h60",0.87530740558649,33
"c45-h60","c45-h60",1,33
"c55-h36","c45-h60",0.666533398424208,33
"c50-h36","c45-h60",0.726460882506794,33
"c60-h60","c45-h60",0.753945584704,33
"c55-h24","c45-h60",0.54519819426624,33
"c55-h48","c45-h60",0.781211477857183,33
"c50-h24","c45-h60",0.590980602865496,33
"c50-h48","c45-h60",0.848579409411711,33
"c45-h24","c45-h60",0.618998581284449,33
"c45-h36","c45-h60",0.763360855729022,33
"c45-h48","c45-h60",0.89070396176572,33
"c60-h48","c45-h60",0.666671895021139,33
"c60-h36","c55-h36",0.851805170796579,33
"c50-h60","c55-h36",0.70353275976359,33
"c60-h24","c55-h36",0.691688432302523,33
"c55-h60","c55-h36",0.771318662803815,33
"c45-h60","c55-h36",0.666533398424208,33
"c55-h36","c55-h36",1,33
"c50-h36","c55-h36",0.916727566533215,33
"c60-h60","c55-h36",0.65984185881105,33
"c55-h24","c55-h36",0.819789839195385,33
"c55-h48","c55-h36",0.866482575455266,33
"c50-h24","c55-h36",0.759608895412655,33
"c50-h48","c55-h36",0.792782680024349,33
"c45-h24","c55-h36",0.723269728007391,33
"c45-h36","c55-h36",0.874431996797173,33
"c45-h48","c55-h36",0.75138576916555,33
"c60-h48","c55-h36",0.738981894793239,33
"c60-h36","c50-h36",0.773647747802378,33
"c50-h60","c50-h36",0.768879174193413,33
"c60-h24","c50-h36",0.629758294427415,33
"c55-h60","c50-h36",0.709149460874024,33
"c45-h60","c50-h36",0.726460882506794,33
"c55-h36","c50-h36",0.916727566533215,33
"c50-h36","c50-h36",1,33
"c60-h60","c50-h36",0.606229219064694,33
"c55-h24","c50-h36",0.756902372650611,33
"c55-h48","c50-h36",0.794143339376634,33
"c50-h24","c50-h36",0.826571218594317,33
"c50-h48","c50-h36",0.862927951833216,33
"c45-h24","c50-h36",0.784875800538058,33
"c45-h36","c50-h36",0.952030658924524,33
"c45-h48","c50-h36",0.818498176918477,33
"c60-h48","c50-h36",0.672952907701468,33
"c60-h36","c60-h60",0.765803391454071,33
"c50-h60","c60-h60",0.785129128021287,33
"c60-h24","c60-h60",0.633496653304007,33
"c55-h60","c60-h60",0.855464898863595,33
"c45-h60","c60-h60",0.753945584704,33
"c55-h36","c60-h60",0.65984185881105,33
"c50-h36","c60-h60",0.606229219064694,33
"c60-h60","c60-h60",1,33
"c55-h24","c60-h60",0.541811559077266,33
"c55-h48","c60-h60",0.760858950170751,33
"c50-h24","c60-h60",0.501357176800373,33
"c50-h48","c60-h60",0.698960910200906,33
"c45-h24","c60-h60",0.481384068912716,33
"c45-h36","c60-h60",0.577900578671248,33
"c45-h48","c60-h60",0.668881179589871,33
"c60-h48","c60-h60",0.891106100629659,33
"c60-h36","c55-h24",0.69479527297329,33
"c50-h60","c55-h24",0.576252239396053,33
"c60-h24","c55-h24",0.851093453102662,33
"c55-h60","c55-h24",0.631159380581762,33
"c45-h60","c55-h24",0.54519819426624,33
"c55-h36","c55-h24",0.819789839195385,33
"c50-h36","c55-h24",0.756902372650611,33
"c60-h60","c55-h24",0.541811559077266,33
"c55-h24","c55-h24",1,33
"c55-h48","c55-h24",0.713403377277769,33
"c50-h24","c55-h24",0.919270377968463,33
"c50-h48","c55-h24",0.654219515206864,33
"c45-h24","c55-h24",0.877389773061668,33
"c45-h36","c55-h24",0.721715207433967,33
"c45-h48","c55-h24",0.619658851198662,33
"c60-h48","c55-h24",0.60988434008123,33
"c60-h36","c55-h48",0.729260338023121,33
"c50-h60","c55-h48",0.817601083789478,33
"c60-h24","c55-h48",0.598494023240616,33
"c55-h60","c55-h48",0.892736517189812,33
"c45-h60","c55-h48",0.781211477857183,33
"c55-h36","c55-h48",0.866482575455266,33
"c50-h36","c55-h48",0.794143339376634,33
"c60-h60","c55-h48",0.760858950170751,33
"c55-h24","c55-h48",0.713403377277769,33
"c55-h48","c55-h48",1,33
"c50-h24","c55-h48",0.655602906902056,33
"c50-h48","c55-h48",0.917195967430769,33
"c45-h24","c55-h48",0.624163854896354,33
"c45-h36","c55-h48",0.756520544556368,33
"c45-h48","c55-h48",0.873167004147614,33
"c60-h48","c55-h48",0.848907164975731,33
"c60-h36","c50-h24",0.64170514487282,33
"c50-h60","c50-h24",0.625754101948016,33
"c60-h24","c50-h24",0.779163407202015,33
"c55-h60","c50-h24",0.581338860627312,33
"c45-h60","c50-h24",0.590980602865496,33
"c55-h36","c50-h24",0.759608895412655,33
"c50-h36","c50-h24",0.826571218594317,33
"c60-h60","c50-h24",0.501357176800373,33
"c55-h24","c50-h24",0.919270377968463,33
"c55-h48","c50-h24",0.655602906902056,33
"c50-h24","c50-h24",1,33
"c50-h48","c50-h24",0.708002715603301,33
"c45-h24","c50-h24",0.954062771258358,33
"c45-h36","c50-h24",0.787428833349258,33
"c45-h48","c50-h24",0.671531828604722,33
"c60-h48","c50-h24",0.561589862255557,33
"c60-h36","c50-h48",0.662568974488022,33
"c50-h60","c50-h48",0.891495016877529,33
"c60-h24","c50-h48",0.542081259977849,33
"c55-h60","c50-h48",0.818898648130201,33
"c45-h60","c50-h48",0.848579409411711,33
"c55-h36","c50-h48",0.792782680024349,33
"c50-h36","c50-h48",0.862927951833216,33
"c60-h60","c50-h48",0.698960910200906,33
"c55-h24","c50-h48",0.654219515206864,33
"c55-h48","c50-h48",0.917195967430769,33
"c50-h24","c50-h48",0.708002715603301,33
"c50-h48","c50-h48",1,33
"c45-h24","c50-h48",0.671522770591066,33
"c45-h36","c50-h48",0.820373720067265,33
"c45-h48","c50-h48",0.95220825112759,33
"c60-h48","c50-h48",0.776629751041209,33
"c60-h36","c45-h24",0.613594023637886,33
"c50-h60","c45-h24",0.593871781764204,33
"c60-h24","c45-h24",0.745884618391441,33
"c55-h60","c45-h24",0.553358253209864,33
"c45-h60","c45-h24",0.618998581284449,33
"c55-h36","c45-h24",0.723269728007391,33
"c50-h36","c45-h24",0.784875800538058,33
"c60-h60","c45-h24",0.481384068912716,33
"c55-h24","c45-h24",0.877389773061668,33
"c55-h48","c45-h24",0.624163854896354,33
"c50-h24","c45-h24",0.954062771258358,33
"c50-h48","c45-h24",0.671522770591066,33
"c45-h24","c45-h24",1,33
"c45-h36","c45-h24",0.822406195747842,33
"c45-h48","c45-h24",0.70138349054466,33
"c60-h48","c45-h24",0.538811488022668,33
"c60-h36","c45-h36",0.740108946945893,33
"c50-h60","c45-h36",0.730489318956569,33
"c60-h24","c45-h36",0.601986562289747,33
"c55-h60","c45-h36",0.675492971700076,33
"c45-h60","c45-h36",0.763360855729022,33
"c55-h36","c45-h36",0.874431996797173,33
"c50-h36","c45-h36",0.952030658924524,33
"c60-h60","c45-h36",0.577900578671248,33
"c55-h24","c45-h36",0.721715207433967,33
"c55-h48","c45-h36",0.756520544556368,33
"c50-h24","c45-h36",0.787428833349258,33
"c50-h48","c45-h36",0.820373720067265,33
"c45-h24","c45-h36",0.822406195747842,33
"c45-h36","c45-h36",1,33
"c45-h48","c45-h36",0.859037657864407,33
"c60-h48","c45-h36",0.642169335309308,33
"c60-h36","c45-h48",0.630860754721093,33
"c50-h60","c45-h48",0.847318221286464,33
"c60-h24","c45-h48",0.514684252088953,33
"c55-h60","c45-h48",0.778329380724303,33
"c45-h60","c45-h48",0.89070396176572,33
"c55-h36","c45-h48",0.75138576916555,33
"c50-h36","c45-h48",0.818498176918477,33
"c60-h60","c45-h48",0.668881179589871,33
"c55-h24","c45-h48",0.619658851198662,33
"c55-h48","c45-h48",0.873167004147614,33
"c50-h24","c45-h48",0.671531828604722,33
"c50-h48","c45-h48",0.95220825112759,33
"c45-h24","c45-h48",0.70138349054466,33
"c45-h36","c45-h48",0.859037657864407,33
"c45-h48","c45-h48",1,33
"c60-h48","c45-h48",0.74280903315784,33
"c60-h36","c60-h48",0.860431746519105,33
"c50-h60","c60-h48",0.694191196843974,33
"c60-h24","c60-h48",0.70982511924436,33
"c55-h60","c60-h48",0.760155511700475,33
"c45-h60","c60-h48",0.666671895021139,33
"c55-h36","c60-h48",0.738981894793239,33
"c50-h36","c60-h48",0.672952907701468,33
"c60-h60","c60-h48",0.891106100629659,33
"c55-h24","c60-h48",0.60988434008123,33
"c55-h48","c60-h48",0.848907164975731,33
"c50-h24","c60-h48",0.561589862255557,33
"c50-h48","c60-h48",0.776629751041209,33
"c45-h24","c60-h48",0.538811488022668,33
"c45-h36","c60-h48",0.642169335309308,33
"c45-h48","c60-h48",0.74280903315784,33
"c60-h48","c60-h48",1,33
"c55-h60","c55-h60",1,34
"c50-h60","c55-h60",0.915346735462646,34
"c55-h36","c55-h60",0.774558834976061,34
"c55-h24","c55-h60",0.642590140948568,34
"c60-h60","c55-h60",0.856007579524516,34
"c45-h60","c55-h60",0.874999405865824,34
"c50-h36","c55-h60",0.709861921482435,34
"c60-h48","c55-h60",0.763299337629736,34
"c50-h48","c55-h60",0.817275957518736,34
"c45-h24","c55-h60",0.557057044941143,34
"c60-h24","c55-h60",0.560792428021165,34
"c45-h36","c55-h60",0.676060966589109,34
"c60-h36","c55-h60",0.659492415370379,34
"c45-h48","c55-h60",0.77986364387128,34
"c55-h48","c55-h60",0.896017508994784,34
"c50-h24","c55-h60",0.591128681994557,34
"c55-h60","c50-h60",0.915346735462646,34
"c50-h60","c50-h60",1,34
"c55-h36","c50-h60",0.703298750316203,34
"c55-h24","c50-h60",0.586342809623445,34
"c60-h60","c50-h60",0.779818002554921,34
"c45-h60","c50-h60",0.959390413681541,34
"c50-h36","c50-h60",0.773666387140731,34
"c60-h48","c50-h60",0.696296975527578,34
"c50-h48","c50-h60",0.897031353997899,34
"c45-h24","c50-h60",0.609952301139988,34
"c60-h24","c50-h60",0.508490730617291,34
"c45-h36","c50-h60",0.738065443394567,34
"c60-h36","c50-h60",0.595526502417407,34
"c45-h48","c50-h60",0.858462282135689,34
"c55-h48","c50-h60",0.82026684054278,34
"c50-h24","c50-h60",0.643928708007523,34
"c55-h60","c55-h36",0.774558834976061,34
"c50-h60","c55-h36",0.703298750316203,34
"c55-h36","c55-h36",1,34
"c55-h24","c55-h36",0.829200399221191,34
"c60-h60","c55-h36",0.659946705152753,34
"c45-h60","c55-h36",0.675131044831452,34
"c50-h36","c55-h36",0.911957241972563,34
"c60-h48","c55-h36",0.73720958314233,34
"c50-h48","c55-h36",0.784726585108715,34
"c45-h24","c55-h36",0.729007494355498,34
"c60-h24","c55-h36",0.729036030252361,34
"c45-h36","c55-h36",0.873912772611418,34
"c60-h36","c55-h36",0.854245211119475,34
"c45-h48","c55-h36",0.752996504016524,34
"c55-h48","c55-h36",0.866712231863159,34
"c50-h24","c55-h36",0.760709491908235,34
"c55-h60","c55-h24",0.642590140948568,34
"c50-h60","c55-h24",0.586342809623445,34
"c55-h36","c55-h24",0.829200399221191,34
"c55-h24","c55-h24",1,34
"c60-h60","c55-h24",0.528159858501484,34
"c45-h60","c55-h24",0.561904886649294,34
"c50-h36","c55-h24",0.760392502963701,34
"c60-h48","c55-h24",0.58860924873461,34
"c50-h48","c55-h24",0.649355973819941,34
"c45-h24","c55-h24",0.87987279018411,34
"c60-h24","c55-h24",0.853180011219005,34
"c45-h36","c55-h24",0.72977103590954,34
"c60-h36","c55-h24",0.687177979608385,34
"c45-h48","c55-h24",0.623326000343361,34
"c55-h48","c55-h24",0.716943411009671,34
"c50-h24","c55-h24",0.915522116500346,34
"c55-h60","c60-h60",0.856007579524516,34
"c50-h60","c60-h60",0.779818002554921,34
"c55-h36","c60-h60",0.659946705152753,34
"c55-h24","c60-h60",0.528159858501484,34
"c60-h60","c60-h60",1,34
"c45-h60","c60-h60",0.747947813984198,34
"c50-h36","c60-h60",0.599028029799068,34
"c60-h48","c60-h60",0.894747541592827,34
"c50-h48","c60-h60",0.6962077794706,34
"c45-h24","c60-h60",0.459922489914682,34
"c60-h24","c60-h60",0.635480901764474,34
"c45-h36","c60-h60",0.573695102900571,34
"c60-h36","c60-h60",0.771393788190768,34
"c45-h48","c60-h60",0.668089172590039,34
"c55-h48","c60-h60",0.76935625910488,34
"c50-h24","c60-h60",0.485629860214488,34
"c55-h60","c45-h60",0.874999405865824,34
"c50-h60","c45-h60",0.959390413681541,34
"c55-h36","c45-h60",0.675131044831452,34
"c55-h24","c45-h60",0.561904886649294,34
"c60-h60","c45-h60",0.747947813984198,34
"c45-h60","c45-h60",1,34
"c50-h36","c45-h60",0.745959074983782,34
"c60-h48","c45-h60",0.66768040773938,34
"c50-h48","c45-h60",0.859024453241065,34
"c45-h24","c45-h60",0.635821127642491,34
"c60-h24","c45-h60",0.490046293640147,34
"c45-h36","c45-h60",0.772820544514489,34
"c60-h36","c45-h60",0.573754381393243,34
"c45-h48","c45-h60",0.894701509822096,34
"c55-h48","c45-h60",0.783100912185508,34
"c50-h24","c45-h60",0.618823225069874,34
"c55-h60","c50-h36",0.709861921482435,34
"c50-h60","c50-h36",0.773666387140731,34
"c55-h36","c50-h36",0.911957241972563,34
"c55-h24","c50-h36",0.760392502963701,34
"c60-h60","c50-h36",0.599028029799068,34
"c45-h60","c50-h36",0.745959074983782,34
"c50-h36","c50-h36",1,34
"c60-h48","c50-h36",0.671378959457377,34
"c50-h48","c50-h36",0.867630668635541,34
"c45-h24","c50-h36",0.802395066586553,34
"c60-h24","c50-h36",0.666977375345633,34
"c45-h36","c50-h36",0.959806752517744,34
"c60-h36","c50-h36",0.773251864813808,34
"c45-h48","c50-h36",0.835902862884048,34
"c55-h48","c50-h36",0.795459374073636,34
"c50-h24","c50-h36",0.835119553291464,34
"c55-h60","c60-h48",0.763299337629736,34
"c50-h60","c60-h48",0.696296975527578,34
"c55-h36","c60-h48",0.73720958314233,34
"c55-h24","c60-h48",0.58860924873461,34
"c60-h60","c60-h48",0.894747541592827,34
"c45-h60","c60-h48",0.66768040773938,34
"c50-h36","c60-h48",0.671378959457377,34
"c60-h48","c60-h48",1,34
"c50-h48","c60-h48",0.775138809866651,34
"c45-h24","c60-h48",0.516047880840749,34
"c60-h24","c60-h48",0.713833707007753,34
"c45-h36","c60-h48",0.64345290458315,34
"c60-h36","c60-h48",0.865943767629088,34
"c45-h48","c60-h48",0.745111418732611,34
"c55-h48","c60-h48",0.854746913465511,34
"c50-h24","c60-h48",0.542353104286443,34
"c55-h60","c50-h48",0.817275957518736,34
"c50-h60","c50-h48",0.897031353997899,34
"c55-h36","c50-h48",0.784726585108715,34
"c55-h24","c50-h48",0.649355973819941,34
"c60-h60","c50-h48",0.6962077794706,34
"c45-h60","c50-h48",0.859024453241065,34
"c50-h36","c50-h48",0.867630668635541,34
"c60-h48","c50-h48",0.775138809866651,34
"c50-h48","c50-h48",1,34
"c45-h24","c50-h48",0.681620638241866,34
"c60-h24","c50-h48",0.56846031125691,34
"c45-h36","c50-h48",0.827848465177259,34
"c60-h36","c50-h48",0.665138067955618,34
"c45-h48","c50-h48",0.958026036208746,34
"c55-h48","c50-h48",0.911708981482549,34
"c50-h24","c50-h48",0.718302100024604,34
"c55-h60","c45-h24",0.557057044941143,34
"c50-h60","c45-h24",0.609952301139988,34
"c55-h36","c45-h24",0.729007494355498,34
"c55-h24","c45-h24",0.87987279018411,34
"c60-h60","c45-h24",0.459922489914682,34
"c45-h60","c45-h24",0.635821127642491,34
"c50-h36","c45-h24",0.802395066586553,34
"c60-h48","c45-h24",0.516047880840749,34
"c50-h48","c45-h24",0.681620638241866,34
"c45-h24","c45-h24",1,34
"c60-h24","c45-h24",0.756610480528188,34
"c45-h36","c45-h24",0.832891316397759,34
"c60-h36","c45-h24",0.604540787063775,34
"c45-h48","c45-h24",0.711084364899761,34
"c55-h48","c45-h24",0.625943320443844,34
"c50-h24","c45-h24",0.96135785683874,34
"c55-h60","c60-h24",0.560792428021165,34
"c50-h60","c60-h24",0.508490730617291,34
"c55-h36","c60-h24",0.729036030252361,34
"c55-h24","c60-h24",0.853180011219005,34
"c60-h60","c60-h24",0.635480901764474,34
"c45-h60","c60-h24",0.490046293640147,34
"c50-h36","c60-h24",0.666977375345633,34
"c60-h48","c60-h24",0.713833707007753,34
"c50-h48","c60-h24",0.56846031125691,34
"c45-h24","c60-h24",0.756610480528188,34
"c60-h24","c60-h24",1,34
"c45-h36","c60-h24",0.643755416948797,34
"c60-h36","c60-h24",0.827499705620481,34
"c45-h48","c60-h24",0.549555984056031,34
"c55-h48","c60-h24",0.630662194626312,34
"c50-h24","c60-h24",0.782258913723299,34
"c55-h60","c45-h36",0.676060966589109,34
"c50-h60","c45-h36",0.738065443394567,34
"c55-h36","c45-h36",0.873912772611418,34
"c55-h24","c45-h36",0.72977103590954,34
"c60-h60","c45-h36",0.573695102900571,34
"c45-h60","c45-h36",0.772820544514489,34
"c50-h36","c45-h36",0.959806752517744,34
"c60-h48","c45-h36",0.64345290458315,34
"c50-h48","c45-h36",0.827848465177259,34
"c45-h24","c45-h36",0.832891316397759,34
"c60-h24","c45-h36",0.643755416948797,34
"c45-h36","c45-h36",1,34
"c60-h36","c45-h36",0.744478093780959,34
"c45-h48","c45-h36",0.866976386943445,34
"c55-h48","c45-h36",0.758789987805087,34
"c50-h24","c45-h36",0.800767144654362,34
"c55-h60","c60-h36",0.659492415370379,34
"c50-h60","c60-h36",0.595526502417407,34
"c55-h36","c60-h36",0.854245211119475,34
"c55-h24","c60-h36",0.687177979608385,34
"c60-h60","c60-h36",0.771393788190768,34
"c45-h60","c60-h36",0.573754381393243,34
"c50-h36","c60-h36",0.773251864813808,34
"c60-h48","c60-h36",0.865943767629088,34
"c50-h48","c60-h36",0.665138067955618,34
"c45-h24","c60-h36",0.604540787063775,34
"c60-h24","c60-h36",0.827499705620481,34
"c45-h36","c60-h36",0.744478093780959,34
"c60-h36","c60-h36",1,34
"c45-h48","c60-h36",0.641866545487995,34
"c55-h48","c60-h36",0.741283811289266,34
"c50-h24","c60-h36",0.626660235711631,34
"c55-h60","c45-h48",0.77986364387128,34
"c50-h60","c45-h48",0.858462282135689,34
"c55-h36","c45-h48",0.752996504016524,34
"c55-h24","c45-h48",0.623326000343361,34
"c60-h60","c45-h48",0.668089172590039,34
"c45-h60","c45-h48",0.894701509822096,34
"c50-h36","c45-h48",0.835902862884048,34
"c60-h48","c45-h48",0.745111418732611,34
"c50-h48","c45-h48",0.958026036208746,34
"c45-h24","c45-h48",0.711084364899761,34
"c60-h24","c45-h48",0.549555984056031,34
"c45-h36","c45-h48",0.866976386943445,34
"c60-h36","c45-h48",0.641866545487995,34
"c45-h48","c45-h48",1,34
"c55-h48","c45-h48",0.871367145270118,34
"c50-h24","c45-h48",0.69017840082446,34
"c55-h60","c55-h48",0.896017508994784,34
"c50-h60","c55-h48",0.82026684054278,34
"c55-h36","c55-h48",0.866712231863159,34
"c55-h24","c55-h48",0.716943411009671,34
"c60-h60","c55-h48",0.76935625910488,34
"c45-h60","c55-h48",0.783100912185508,34
"c50-h36","c55-h48",0.795459374073636,34
"c60-h48","c55-h48",0.854746913465511,34
"c50-h48","c55-h48",0.911708981482549,34
"c45-h24","c55-h48",0.625943320443844,34
"c60-h24","c55-h48",0.630662194626312,34
