"scenario","n","event_target","event_regime","K","effect","method","selector","candidate","mean_truth","bias","bias_mcse","empse","empse_mcse","modse","modse_mcse","relerror_modse","relerror_modse_mcse","mse","mse_mcse","coverage","coverage_mcse","coverage_conditional","coverage_conditional_mcse","bias_eliminated_coverage","bias_eliminated_coverage_mcse","rejection","rejection_mcse","convergence","convergence_mcse","failure_probability","median_width","median_ess1","median_ess0","median_max_weight","n_used","n_attempted"
15,4000,70,"boundary",4,"homogeneous","naive","outcome_blinded",NA,-0.0127198327807558,-0.000188855807859261,0.000194576778279656,0.00870173806152431,0.000137620968926939,0.00883723434768826,2.46061583711006e-05,1.5571175000435,1.63086247922134,7.57180516848974e-05,2.51014499608951e-06,0.953,0.00473238840333293,0.953,0.00473238840333293,0.9515,0.00480352734977121,0.309,0.0103324488868806,1,0,0,0.0332536593139361,1208.32306346061,1276.03773676225,6.66532377531885,2000,2000
16,8000,70,"boundary",4,"homogeneous","naive","outcome_blinded",NA,-0.00649305926960935,-0.000132524720868626,9.94023072601049e-05,0.00444540632307831,7.03056241328424e-05,0.00452442317887796,1.28841061724915e-05,1.77749456533223,1.63553089658661,1.97693193602173e-05,6.37108414285959e-07,0.956,0.00458606585212206,0.956,0.00458606585212206,0.954,0.00468422885862764,0.317,0.0104045903331174,1,0,0,0.016950919496312,2425.10718258357,2557.14282766051,7.08261454652157,2000,2000
17,4000,140,"above",4,"homogeneous","naive","outcome_blinded",NA,-0.024481797052954,0.00022210529487775,0.000274664957741117,0.0122833903309249,0.00019426602675208,0.012112900309065,3.11649168811141e-05,-1.38797202780961,1.58008573603988,0.000150855567944861,4.85099218935453e-06,0.9405,0.00528960064655168,0.9405,0.00528960064655168,0.939,0.00535158854920668,0.5235,0.0111679843749891,1,0,0,0.0452102143969073,1208.98222965534,1273.16125128418,6.6679260235989,2000,2000
18,8000,140,"above",4,"homogeneous","naive","outcome_blinded",NA,-0.0127547602896959,-0.000111142569971655,0.000142082592032689,0.00635412668408923,0.000100492690628715,0.00628867294774705,1.67981713164655e-05,-1.03009807006328,1.58741138947849,4.0367091125356e-05,1.40577332286652e-06,0.948,0.00496467521596328,0.948,0.00496467521596328,0.9495,0.00489641450451246,0.535,0.0111529144173171,1,0,0,0.023475660618781,2421.6627210692,2559.75054639417,7.08463054783937,2000,2000
19,4000,35,"below",16,"homogeneous","naive","outcome_blinded",NA,-0.00601396018959385,-1.57285070713377e-06,0.000126321145545106,0.00564925336869003,8.93448776343314e-05,0.00570838864062444,3.25094712993771e-05,1.04678031015846,1.69854342606987,3.18981090657031e-05,1.1942418586613e-06,0.956,0.00458606585212206,0.956,0.00458606585212206,0.956,0.00458606585212206,0.1815,0.0086185193043817,1,0,0,0.0209980713677752,1335.39916665775,1648.63699199998,7.36894709869888,2000,2000
20,8000,35,"below",16,"homogeneous","naive","outcome_blinded",NA,-0.00303069902918666,-7.40426826923053e-05,6.39267664518632e-05,0.00285889190736238,4.5214355059508e-05,0.00287019082631352,1.63513131761504e-05,0.395220222284154,1.68765595686237,8.17465862537341e-06,3.3380377697612e-07,0.949,0.00491929873051028,0.949,0.00491929873051028,0.949,0.00491929873051028,0.1755,0.00850587297107122,1,0,0,0.0105771964598646,2685.58196538891,3311.38499385155,7.86792342592675,2000,2000
21,4000,70,"boundary",16,"homogeneous","naive","outcome_blinded",NA,-0.0118213402658169,0.00012402650498533,0.000182345683959326,0.0081547468947349,0.000128970116208114,0.00795089447101485,4.13241939826104e-05,-2.49980074613566,1.6231317974343,6.64820295426689e-05,2.75336832014226e-06,0.9435,0.00516273909857936,0.9435,0.00516273909857936,0.943,0.00518415856238985,0.3325,0.0105343189148611,1,0,0,0.0289634348501555,1335.74431636919,1649.10001353437,7.33854881789726,2000,2000
22,8000,70,"boundary",16,"homogeneous","naive","outcome_blinded",NA,-0.00598251474676479,0.00014715117010862,8.80429461869144e-05,0.00393740025226593,6.22713340643914e-05,0.00396866031100309,1.71644759807767e-05,0.793926365986564,1.65262310417581,1.55170226530349e-05,5.3426879909149e-07,0.9545,0.00465992220965114,0.9545,0.00465992220965114,0.953,0.00473238840333293,0.316,0.0103957683698705,1,0,0,0.0147199550729066,2687.50989129057,3315.1085429274,7.82977243005285,2000,2000
23,4000,140,"above",16,"homogeneous","naive","outcome_blinded",NA,-0.0227863749768472,-0.000365433605050231,0.000246044007386223,0.0110034225194411,0.000174022897257001,0.0108485262764491,5.54321854251758e-05,-1.40770967140772,1.63863114706479,0.000121148311207472,4.3226939432787e-06,0.942,0.00522666241496426,0.942,0.00522666241496426,0.94,0.0053103672189407,0.599,0.0109589917419441,1,0,0,0.0392747832154134,1337.67644608699,1647.03079702955,7.38142697853708,2000,2000
24,8000,140,"above",16,"homogeneous","naive","outcome_blinded",NA,-0.0118045658584083,3.76432176403999e-05,0.000121873517123249,0.00545034937889137,8.61991428850221e-05,0.00556174078170348,2.4999023843902e-05,2.04374793372899,1.67776949629312,2.96928722096399e-05,1.01853870547883e-06,0.958,0.00448530935387962,0.958,0.00448530935387962,0.957,0.00453602248671675,0.5815,0.0110308147931148,1,0,0,0.0203425596883906,2688.39170973881,3303.81533354139,7.80457376898302,2000,2000
25,4000,35,"below",4,"heterogeneous","naive","outcome_blinded",NA,-0.00251757591573341,-0.00010467095416028,0.000147258104506417,0.00658558263828235,0.00010415324584823,0.00659951020199756,2.16728790846638e-05,0.211485672266076,1.61868633884976,4.33591697449478e-05,1.38776076802039e-06,0.95,0.00487339717240448,0.95,0.00487339717240448,0.9505,0.0048502448391808,0.0645,0.00549271107923947,1,0,0,0.0247899154011127,1208.95713088107,1274.82840604335,6.67685374024649,2000,2000
26,8000,35,"below",4,"heterogeneous","naive","outcome_blinded",NA,-0.00126044727828558,0.000196611248263465,7.29814936210598e-05,0.00326383161672314,5.16186153078862e-05,0.00330828620983295,1.03440706488892e-05,1.36203696544988,1.63410384048004,1.06859265068541e-05,3.43899410924897e-07,0.946,0.00505390937789747,0.946,0.00505390937789747,0.9505,0.0048502448391808,0.0575,0.00520546587732549,1,0,0,0.0124498258167345,2426.53563929977,2559.20004710532,7.08116627003701,2000,2000
27,4000,70,"boundary",4,"heterogeneous","naive","outcome_blinded",NA,-0.0050105205036855,-7.80306269514415e-05,0.000202620522286333,0.00906146522937505,0.000143310177340124,0.00914654625656914,2.67012186486105e-05,0.938932336442422,1.62335157557919,8.20751858058639e-05,2.67723789319785e-06,0.9545,0.00465992220965114,0.9545,0.00465992220965114,0.954,0.00468422885862764,0.081,0.00610077863882964,1,0,0,0.0340733169704698,1208.84077118618,1273.87676637392,6.71801784708464,2000,2000
28,8000,70,"boundary",4,"heterogeneous","naive","outcome_blinded",NA,-0.00250381601568706,7.06793971914256e-05,0.000104197914937558,0.00465987241828242,7.36974789111964e-05,0.00466874591218848,1.38490456949675e-05,0.190423537589801,1.61217625013624,2.17085493263793e-05,7.36892921233623e-07,0.954,0.00468422885862764,0.954,0.00468422885862764,0.953,0.00473238840333293,0.09,0.00639921870231046,1,0,0,0.0174053577633764,2419.84265713142,2554.90780435765,7.11562634691086,2000,2000
29,4000,140,"above",4,"heterogeneous","naive","outcome_blinded",NA,-0.00998696055530527,0.00043040036642683,0.000275927297160637,0.0123398438659794,0.00019515885875169,0.0123730093574324,3.20293478847247e-05,0.268767512889134,1.60688686343673,0.000152380855238851,4.89792708474586e-06,0.951,0.00482695556225661,0.951,0.00482695556225661,0.9505,0.0048502448391808,0.118,0.00721373689567342,1,0,0,0.0461756474417321,1207.30704193133,1274.72072878121,6.6353841224565,2000,2000
30,8000,140,"above",4,"heterogeneous","naive","outcome_blinded",NA,-0.00502031554834998,-4.42682416420232e-05,0.000144719180777816,0.00647203851734556,0.000102357506671896,0.00646717283808285,1.78044069599756e-05,-0.0751800108987788,1.60411025629048,4.18682986059376e-05,1.32847255810509e-06,0.951,0.00482695556225661,0.951,0.00482695556225661,0.9525,0.00475624589355933,0.136,0.00766498532288223,1,0,0,0.0240475778976912,2425.77219917247,2558.9529511534,7.07814307412475,2000,2000
31,4000,35,"below",16,"heterogeneous","naive","outcome_blinded",NA,-0.00290785049126062,0.000233847422858403,0.000127460686524099,0.00570021519053355,9.01508563078791e-05,0.00584523608085353,3.21488432718928e-05,2.54413009812022,1.71704059197834,3.25308916089577e-05,1.18121770670816e-06,0.9565,0.00456112650559048,0.9565,0.00456112650559048,0.9565,0.00456112650559048,0.067,0.00559066185706129,1,0,0,0.0214058798685234,1334.45777542233,1646.76145440602,7.35474805147058,2000,2000
32,8000,35,"below",16,"heterogeneous","naive","outcome_blinded",NA,-0.00145879575371904,-6.95112872603379e-05,6.69209440069102e-05,0.00299279559835817,4.73320878121421e-05,0.00293293984418337,1.56969400142393e-05,-1.99999472759297,1.63624327157247,8.95717889986182e-06,3.63370195566317e-07,0.948,0.00496467521596328,0.948,0.00496467521596328,0.945,0.00509779364038993,0.0885,0.00635089560613304,1,0,0,0.0107876000697882,2687.65492965568,3309.63472488063,7.78074814684738,2000,2000
33,4000,70,"boundary",16,"heterogeneous","naive","outcome_blinded",NA,-0.00580389656882157,-4.50943812112909e-05,0.000180827586949605,0.0080868555325314,0.000127896391053191,0.0080674451412665,4.13899064460639e-05,-0.24002396465248,1.65867855209002,6.53665672910486e-05,2.30017188009615e-06,0.9395,0.0053310294503032,0.9395,0.0053310294503032,0.94,0.0053103672189407,0.1145,0.00712003335666344,1,0,0,0.0295229656589434,1336.6613453993,1646.2008392629,7.3574256742201,2000,2000
34,8000,70,"boundary",16,"heterogeneous","naive","outcome_blinded",NA,-0.0029074692384623,-3.0194932476451e-05,9.36415156054406e-05,0.00418777588819745,6.6231110533066e-05,0.00411978512663813,2.18479947224203e-05,-1.62355301177753,1.64099717645372,1.75296098902703e-05,6.29792736611524e-07,0.95,0.00487339717240448,0.95,0.00487339717240448,0.9495,0.00489641450451246,0.1125,0.00706554138053129,1,0,0,0.0150042055444689,2685.27433634706,3305.97054985652,7.79035498839546,2000,2000
35,4000,140,"above",16,"heterogeneous","naive","outcome_blinded",NA,-0.0115392549452871,0.000145149907736662,0.000245343459360217,0.010972093059288,0.000173527411110241,0.0109430785093972,5.06352031026364e-05,-0.264439517000503,1.64347598408328,0.000120347701184341,4.19648649822035e-06,0.9435,0.00516273909857936,0.9435,0.00516273909857936,0.944,0.00514120608417908,0.1985,0.00891901760285291,1,0,0,0.0398927758933075,1334.92054308403,1647.03858953654,7.33673274368409,2000,2000
36,8000,140,"above",16,"heterogeneous","naive","outcome_blinded",NA,-0.00579287812124654,0.000125005830677931,0.000127507208746107,0.00570229572755102,9.01837607136667e-05,0.00571381988720796,2.84468341649492e-05,0.202096843228539,1.66139651092839,3.25155449338679e-05,1.24003958196111e-06,0.9535,0.00470838348055891,0.9535,0.00470838348055891,0.9525,0.00475624589355933,0.179,0.00857201843208471,1,0,0,0.0206842607533628,2684.43027516998,3305.8938869804,7.81171587847869,2000,2000
1,4000,35,"below",4,"null","naive","prognostic_high",NA,0,-8.71305950989045e-05,0.00015167510037465,0.00678311669863642,0.000107277314693993,0.00696012922926572,2.34887042827335e-05,2.6096046772258,1.65934042190916,4.59952585518489e-05,1.46331188278245e-06,0.958,0.00448530935387962,0.958,0.00448530935387962,0.9585,0.00445969449626317,0.042,0.00448530935387962,1,0,0,0.026198069021794,1180.5332156184,1237.64941996789,6.63204845023855,2000,2000
2,8000,35,"below",4,"null","naive","prognostic_high",NA,0,2.03737576218127e-05,8.07880190276974e-05,0.00361295004626956,5.7140042889908e-05,0.00352176796258864,1.25043005304508e-05,-2.52375711020603,1.57999230927473,1.30472964228204e-05,4.30086448686295e-07,0.9445,0.00511955808639769,0.9445,0.00511955808639769,0.9445,0.00511955808639769,0.0555,0.00511955808639769,1,0,0,0.0133096431568067,2377.50672517482,2502.38688776819,6.99602160102179,2000,2000
3,4000,70,"boundary",4,"null","naive","prognostic_high",NA,0,-0.000575055851888131,0.000223092947214048,0.00997701990542768,0.000157789988239176,0.00973190045459648,2.8660564609024e-05,-2.4568403506728,1.56919678773035,9.98218449629944e-05,3.3153980693071e-06,0.948,0.00496467521596328,0.948,0.00496467521596328,0.9445,0.00511955808639769,0.052,0.00496467521596328,1,0,0,0.036092134058345,1184.80780740993,1244.8285300971,6.63612405891511,2000,2000
4,8000,70,"boundary",4,"null","naive","prognostic_high",NA,0,-5.33706305710974e-05,0.000112634385976311,0.00503716287293963,7.96644567229504e-05,0.00497041665369627,1.48847332213527e-05,-1.32507566118086,1.58830795192117,2.53631717278247e-05,7.83699489459679e-07,0.946,0.00505390937789747,0.946,0.00505390937789747,0.946,0.00505390937789747,0.054,0.00505390937789747,1,0,0,0.0183898975954733,2393.8130004507,2519.82551400999,7.04452801363931,2000,2000
5,4000,140,"above",4,"null","naive","prognostic_high",NA,0,0.000415662133081643,0.000299277132467916,0.0133840802461894,0.000211673814892312,0.0132508570229904,3.51007358231201e-05,-0.995385717572306,1.58760296942313,0.000179216812243297,5.71329281927577e-06,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.951,0.00482695556225661,0.0505,0.00489641450451246,1,0,0,0.0483950915991213,1186.51418494346,1249.81554584728,6.5775562817294,2000,2000
6,8000,140,"above",4,"null","naive","prognostic_high",NA,0,-0.000126835894639357,0.000155005026262453,0.00693203551153972,0.000109632516744239,0.00693096716244977,1.86468591777783e-05,-0.015411765969231,1.60400693756543,4.80451771192501e-05,1.64404881823665e-06,0.9505,0.0048502448391808,0.9505,0.0048502448391808,0.9505,0.0048502448391808,0.0495,0.0048502448391808,1,0,0,0.0253732604585074,2390.35088699078,2519.07677500474,6.97940387538127,2000,2000
7,4000,35,"below",16,"null","naive","prognostic_high",NA,0,-0.000261189187873576,0.000182029953288329,0.00814062698987629,0.00012874680507486,0.00823148160071965,5.9826574069752e-05,1.11606404465341,1.75996911437847,6.63048926762703e-05,2.64186762489584e-06,0.9525,0.00475624589355933,0.9525,0.00475624589355933,0.95,0.00487339717240448,0.0475,0.00475624589355933,1,0,0,0.0273843160045422,990.765733252356,866.388855409724,6.85145709664652,2000,2000
8,8000,35,"below",16,"null","naive","prognostic_high",NA,0,2.6098062321787e-06,9.22811867986432e-05,0.00412694013452245,6.52689722444897e-05,0.00412714146599216,3.05299438739563e-05,0.00487846838450601,1.7460690582319,1.70231258675838e-05,6.94554350147347e-07,0.9535,0.00470838348055891,0.9535,0.00470838348055891,0.9535,0.00470838348055891,0.0465,0.00470838348055891,1,0,0,0.0138324717827398,1978.37701339068,1720.54583057538,7.32510852893757,2000,2000
9,4000,70,"boundary",16,"null","naive","prognostic_high",NA,0,7.07249646647713e-05,0.000256659423008188,0.0114781583382437,0.000181531006890502,0.0112776673459246,7.9801260095383e-05,-1.74671742984239,1.70235103956101,0.000131687246799,4.96922722795183e-06,0.939,0.00535158854920668,0.939,0.00535158854920668,0.9395,0.0053310294503032,0.061,0.00535158854920667,1,0,0,0.0361207926071651,1161.71410710515,1216.06871838047,6.94269392009837,2000,2000
10,8000,70,"boundary",16,"null","naive","prognostic_high",NA,0,-0.000100392659516144,0.000127840023628715,0.00571717966157971,9.04191552300254e-05,0.00578499399954544,4.11261653979185e-05,1.1861501995722,1.75453552763127,3.2679878897224e-05,1.35070180802226e-06,0.9605,0.00435544199823623,0.9605,0.00435544199823623,0.9585,0.00445969449626317,0.0395,0.00435544199823623,1,0,0,0.0190084313398505,1998.63256041557,1764.58694757412,7.3685391553909,2000,2000
11,4000,140,"above",16,"null","naive","prognostic_high",NA,0,0.000232379301881163,0.000349100388954898,0.0156122440134954,0.000246912988309908,0.0151366144969026,0.000103978434736261,-3.0465160305057,1.6717457008918,0.000243674292195296,1.07455658477192e-05,0.9425,0.00520546587732549,0.9425,0.00520546587732549,0.943,0.00518415856238985,0.0575,0.00520546587732549,1,0,0,0.0475365422563248,1197.20774803109,1258.66842131085,6.97495311412387,2000,2000
12,8000,140,"above",16,"null","naive","prognostic_high",NA,0,2.09974515275697e-05,0.000171345724320263,0.00766281374468093,0.000121190024888536,0.00779330723098481,5.62187164408647e-05,1.7029447752722,1.76788500921263,5.86897960213988e-05,2.24545512385284e-06,0.9585,0.00445969449626317,0.9585,0.00445969449626317,0.959,0.00443390347211123,0.0415,0.00445969449626317,1,0,0,0.0242398613974308,2437.45714923772,2578.7544043397,7.43132701779839,2000,2000
13,4000,35,"below",4,"homogeneous","naive","prognostic_high",NA,-0.00637388256319864,-0.000215622348529838,0.000146974384760853,0.00657289430552954,0.00010395257551833,0.00662920583463724,2.40325732750747e-05,0.856723484208843,1.63645293895125,4.32278310790723e-05,1.415507584298e-06,0.9525,0.00475624589355933,0.9525,0.00475624589355933,0.9535,0.00470838348055891,0.162,0.00823881059376898,1,0,0,0.0249717215428956,1170.52830364645,1230.56068422506,6.63266516164197,2000,2000
14,8000,35,"below",4,"homogeneous","naive","prognostic_high",NA,-0.00321359925532178,2.27828685226222e-06,7.5830401726292e-05,0.00339123866042213,5.36336013575698e-05,0.0033302057651404,1.24917613273321e-05,-1.79972279727828,1.59615608664084,1.14947545927067e-05,3.82280270344057e-07,0.947,0.0050095408971282,0.947,0.0050095408971282,0.947,0.0050095408971282,0.156,0.00811369213120636,1,0,0,0.012542544814752,2380.76909324511,2506.39454526906,7.04563170120171,2000,2000
15,4000,70,"boundary",4,"homogeneous","naive","prognostic_high",NA,-0.0128132690081647,-0.000147432242109166,0.000202674911796608,0.00906389760221979,0.00014334864615007,0.0092176889114936,2.79055926675399e-05,1.69674588155262,1.63757084509122,8.21348988896673e-05,2.73356398691577e-06,0.954,0.00468422885862764,0.954,0.00468422885862764,0.952,0.00477995815881269,0.2935,0.0101822824062191,1,0,0,0.034302730315426,1177.70287139685,1242.9103740016,6.58596990400985,2000,2000
16,8000,70,"boundary",4,"homogeneous","naive","prognostic_high",NA,-0.00653059270188162,-6.62448019772397e-05,0.000102855528683734,0.00459983907997017,7.27480310965143e-05,0.00469770804416323,1.45755875000914e-05,2.12766060924228,1.64597291543482,2.1152328675629e-05,7.18629441408576e-07,0.955,0.00463546114210873,0.955,0.00463546114210873,0.9545,0.00465992220965114,0.2915,0.010161883437631,1,0,0,0.0175082508614139,2393.45551777602,2517.98417921474,7.03655711091122,2000,2000
17,4000,140,"above",4,"homogeneous","naive","prognostic_high",NA,-0.0249184369357965,0.000269290062231006,0.000287595623728149,0.0128616672937519,0.000203411675054717,0.0126206450583101,3.43244564782853e-05,-1.87395793979845,1.57467647476626,0.000165412291469995,5.36348994042153e-06,0.945,0.00509779364038993,0.945,0.00509779364038993,0.9445,0.00511955808639769,0.504,0.011179982110898,1,0,0,0.0461942582225535,1187.11710194979,1246.60900754139,6.61787464177361,2000,2000
18,8000,140,"above",4,"homogeneous","naive","prognostic_high",NA,-0.0130119344509763,3.31741714922617e-05,0.000146052664124431,0.00653167370554344,0.0001033006576061,0.00656545127295969,1.84718133551255e-05,0.517134947932107,1.61467182962767,4.26425305406439e-05,1.39337840218174e-06,0.947,0.0050095408971282,0.947,0.0050095408971282,0.948,0.00496467521596328,0.519,0.0111722647659282,1,0,0,0.0240309797657328,2390.17893923202,2519.9436091547,7.02828232601932,2000,2000
19,4000,35,"below",16,"homogeneous","naive","prognostic_high",NA,-0.00630978625536082,3.69711029214329e-05,0.000168424100422146,0.00753215475186338,0.000119123608149324,0.00764539705220981,5.86900236855437e-05,1.5034515895789,1.78442369925231,5.67063553908664e-05,2.37738004524908e-06,0.9475,0.00498717104178311,0.9475,0.00498717104178311,0.948,0.00496467521596328,0.1415,0.00779351493230109,1,0,0,0.0250760161226835,1003.71667265189,881.732255951506,6.88418224679455,2000,2000
20,8000,35,"below",16,"homogeneous","naive","prognostic_high",NA,-0.003224353121283,-4.01960791467757e-05,9.02920038547167e-05,0.00403798116887639,6.38620557227111e-05,0.0039538508436941,3.09034485269632e-05,-2.08347492630097,1.72737492477236,1.6298754999019e-05,6.80009453987482e-07,0.9425,0.00520546587732549,0.9425,0.00520546587732549,0.943,0.00518415856238985,0.135,0.00764117137617002,1,0,0,0.012956058553489,1961.32846616266,1708.76663210636,7.32763210008466,2000,2000
21,4000,70,"boundary",16,"homogeneous","naive","prognostic_high",NA,-0.0127956666368136,0.000481450768036114,0.000248790965082084,0.0111262702022263,0.000175965775451656,0.0106562478297142,7.67819410413107e-05,-4.22443787513025,1.66451770821197,0.000123963786510686,5.3589532930703e-06,0.941,0.00526872849936301,0.941,0.00526872849936301,0.9435,0.00516273909857936,0.2525,0.0097145187734648,1,0,0,0.0348457059652061,1133.07328248608,1179.50008367371,6.85532027949912,2000,2000
22,8000,70,"boundary",16,"homogeneous","naive","prognostic_high",NA,-0.00655350243898545,0.000173414086807226,0.000119088789521911,0.00532581257458317,8.42295506547363e-05,0.00540167615490726,3.95550220380585e-05,1.42445080936846,1.76766103022372,2.83801698853015e-05,1.10708611534005e-06,0.9445,0.00511955808639769,0.9445,0.00511955808639769,0.944,0.00514120608417908,0.2525,0.0097145187734648,1,0,0,0.0173094006802581,2378.11444510694,2499.72458213876,7.35926310410891,2000,2000
23,4000,140,"above",16,"homogeneous","naive","prognostic_high",NA,-0.0248847115653438,0.000180247374070922,0.000314169346907236,0.0140500803226259,0.000222206834293329,0.0142269741626731,0.000101701293685118,1.25902369228694,1.75743745699016,0.000197338543809562,7.33318093711325e-06,0.9435,0.00516273909857936,0.9435,0.00516273909857936,0.943,0.00518415856238985,0.4905,0.0111783216539872,1,0,0,0.0446018987188371,1214.70198168445,1275.61116738569,6.95792010785395,2000,2000
24,8000,140,"above",16,"homogeneous","naive","prognostic_high",NA,-0.0130756675878547,0.000156522767805118,0.000163928518139867,0.007331106200231,0.000115943956419822,0.00745299256109674,5.4889595130328e-05,1.66259166811555,1.77361146398479,5.37427449368471e-05,2.26076366896028e-06,0.9565,0.00456112650559048,0.9565,0.00456112650559048,0.9565,0.00456112650559048,0.4855,0.0111756375657051,1,0,0,0.0230651156084524,2430.82571634592,2559.87348525689,7.41842431301118,2000,2000
25,4000,35,"below",4,"heterogeneous","naive","prognostic_high",NA,-0.00223208612556143,-1.78557664902194e-05,0.000153011638587371,0.00684288850459983,0.000108222626284969,0.00687165594232439,2.44817095046292e-05,0.420399042089148,1.62798148090714,4.68020293532383e-05,1.57473826931632e-06,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.9495,0.00489641450451246,0.058,0.00522666241496426,1,0,0,0.0259782640707441,1176.14723245263,1232.77404105401,6.6147230712926,2000,2000
26,8000,35,"below",4,"heterogeneous","naive","prognostic_high",NA,-0.00111201871133418,0.000238058255182226,7.6181714910541e-05,0.00340694986364958,5.38820794197549e-05,0.00347359754189418,1.24166387534888e-05,1.95622715073391,1.6531461259281,1.16581754525956e-05,3.75797374583148e-07,0.951,0.00482695556225661,0.951,0.00482695556225661,0.9535,0.00470838348055891,0.046,0.00468422885862764,1,0,0,0.013066979323836,2364.08749266719,2487.57632401309,7.01906318820038,2000,2000
27,4000,70,"boundary",4,"heterogeneous","naive","prognostic_high",NA,-0.00456716770016462,6.19190362381873e-05,0.000216483846123602,0.00968145191925955,0.000153115479267216,0.00959621521952775,2.89985872664408e-05,-0.880412364205729,1.59596943618612,9.36874799763508e-05,3.10062928607773e-06,0.951,0.00482695556225661,0.951,0.00482695556225661,0.9515,0.00480352734977121,0.069,0.00566740681440816,1,0,0,0.0356056545627605,1178.76420782485,1236.30375057025,6.65535324165882,2000,2000
28,8000,70,"boundary",4,"heterogeneous","naive","prognostic_high",NA,-0.00228733978018332,0.000119393334366609,0.00011057129702432,0.00494489873013397,7.8205267691937e-05,0.00487951021335701,1.4883805529717e-05,-1.322342890027,1.58938184121432,2.44540522078462e-05,8.29006902509521e-07,0.947,0.0050095408971282,0.947,0.0050095408971282,0.948,0.00496467521596328,0.0805,0.00608357419614489,1,0,0,0.0181408781167685,2377.02579582927,2504.523963959,7.06556171243511,2000,2000
29,4000,140,"above",4,"heterogeneous","naive","prognostic_high",NA,-0.0092446667619988,0.000590115243859698,0.000289888491116077,0.0129642074406078,0.000205033382610662,0.013004133427088,3.63073645410213e-05,0.307970901137766,1.61093555388382,0.000168334875226865,5.46646046327412e-06,0.948,0.00496467521596328,0.948,0.00496467521596328,0.948,0.00496467521596328,0.098,0.00664815763952691,1,0,0,0.0473209073158437,1185.07321191581,1243.82421365386,6.58113094621366,2000,2000
30,8000,140,"above",4,"heterogeneous","naive","prognostic_high",NA,-0.00460494589101583,1.14534249906218e-05,0.000153994490028047,0.00688684295726253,0.000108917781013982,0.00682819811396659,1.96547490704611e-05,-0.851549013965835,1.59382681535644,4.74050227959816e-05,1.48233758007302e-06,0.9515,0.00480352734977121,0.9515,0.00480352734977121,0.9515,0.00480352734977121,0.1185,0.0072269547528679,1,0,0,0.0248067207472094,2381.88219180378,2514.08694229897,7.01615556975199,2000,2000
31,4000,35,"below",16,"heterogeneous","naive","prognostic_high",NA,-0.00156466011387299,0.000516447175700073,0.00017880795408484,0.00799653480502727,0.000126467937801045,0.00827685098900157,6.09242792575602e-05,3.50547069210618,1.80558908011213,6.4179314288857e-05,2.55493685247916e-06,0.9505,0.0048502448391808,0.9505,0.0048502448391808,0.9535,0.00470838348055891,0.0525,0.00498717104178311,1,0,0,0.0277136788957075,977.4735371305,853.162154662322,6.76156480916316,2000,2000
32,8000,35,"below",16,"heterogeneous","naive","prognostic_high",NA,-0.000794423804530332,-1.00323667443362e-05,9.52953873224058e-05,0.00426173927990142,6.74008669150043e-05,0.00416452236216204,3.1573308908719e-05,-2.28115591673709,1.71385631973154,1.81534411273922e-05,6.95415186006917e-07,0.9395,0.0053310294503032,0.9395,0.0053310294503032,0.9385,0.00537204569973116,0.0685,0.00564835152942874,1,0,0,0.0140111838822393,1956.1126348356,1705.91713742287,7.24971315489998,2000,2000
33,4000,70,"boundary",16,"heterogeneous","naive","prognostic_high",NA,-0.00340780063878184,0.000176381896671064,0.000251263163054435,0.0112368302566266,0.000177714320593282,0.0114651784075194,8.10767457880267e-05,2.03214025377068,1.76763750711906,0.000126234331612604,4.85353120072378e-06,0.948,0.00496467521596328,0.948,0.00496467521596328,0.9475,0.00498717104178311,0.0775,0.00597886904021153,1,0,0,0.03974783452596,989.667762369709,864.720234253683,6.85129385050318,2000,2000
34,8000,70,"boundary",16,"heterogeneous","naive","prognostic_high",NA,-0.00164135097116076,3.31196989598813e-05,0.000135310584835641,0.00605127331535491,9.57029608352736e-05,0.0059182183409205,4.14229519559989e-05,-2.19879300604026,1.69146399268949,3.66006966972169e-05,1.48422375800964e-06,0.944,0.00514120608417908,0.944,0.00514120608417908,0.944,0.00514120608417908,0.0825,0.0061519813881383,1,0,0,0.0206772762472984,1958.23086656402,1707.75265652287,7.21283528129572,2000,2000
35,4000,140,"above",16,"heterogeneous","naive","prognostic_high",NA,-0.00716133235045613,0.000791120732344981,0.000346108466433524,0.0154784411706713,0.000244796850505663,0.0153998483198586,0.000107097391854697,-0.507756885503607,1.71891203117617,0.000240088222016541,9.00672990163854e-06,0.95,0.00487339717240448,0.95,0.00487339717240448,0.954,0.00468422885862764,0.1215,0.00730540039970432,1,0,0,0.0525997410987653,1010.52047595951,895.375377647694,6.90825988739033,2000,2000
36,8000,140,"above",16,"heterogeneous","naive","prognostic_high",NA,-0.00359087149194885,0.000407413613003807,0.000173812900253686,0.00777314920667263,0.000122935018024268,0.00805230316086818,5.70460956819054e-05,3.59125943389729,1.7951932415535,6.05576235169616e-05,2.24827196023074e-06,0.9565,0.00456112650559048,0.9565,0.00456112650559048,0.958,0.00448530935387962,0.1185,0.0072269547528679,1,0,0,0.027698993723517,2000.88026492927,1751.88737467165,7.37312414837011,2000,2000
