"scenario","n","event_target","K","effect","method","selector","candidate","frequency","count","denominator"
5,4000,140,4,"null","split","prognostic_low","c55-h36",0.0515,103,2000
6,8000,140,4,"null","split","prognostic_low","c55-h36",0.04,80,2000
7,4000,35,16,"null","split","prognostic_low","c55-h36",0.0245,49,2000
8,8000,35,16,"null","split","prognostic_low","c55-h36",0.024,48,2000
9,4000,70,16,"null","split","prognostic_low","c55-h36",0.018,36,2000
10,8000,70,16,"null","split","prognostic_low","c55-h36",0.0165,33,2000
11,4000,140,16,"null","split","prognostic_low","c55-h36",0.0115,23,2000
12,8000,140,16,"null","split","prognostic_low","c55-h36",0.0095,19,2000
13,4000,35,4,"homogeneous","split","prognostic_low","c55-h36",0.157,314,2000
14,8000,35,4,"homogeneous","split","prognostic_low","c55-h36",0.1725,345,2000
15,4000,70,4,"homogeneous","split","prognostic_low","c55-h36",0.106,212,2000
16,8000,70,4,"homogeneous","split","prognostic_low","c55-h36",0.1085,217,2000
17,4000,140,4,"homogeneous","split","prognostic_low","c55-h36",0.0725,145,2000
18,8000,140,4,"homogeneous","split","prognostic_low","c55-h36",0.0615,123,2000
19,4000,35,16,"homogeneous","split","prognostic_low","c55-h36",0.025,50,2000
20,8000,35,16,"homogeneous","split","prognostic_low","c55-h36",0.026,52,2000
21,4000,70,16,"homogeneous","split","prognostic_low","c55-h36",0.0215,43,2000
22,8000,70,16,"homogeneous","split","prognostic_low","c55-h36",0.0195,39,2000
23,4000,140,16,"homogeneous","split","prognostic_low","c55-h36",0.0145,29,2000
24,8000,140,16,"homogeneous","split","prognostic_low","c55-h36",0.014,28,2000
25,4000,35,4,"heterogeneous","split","prognostic_low","c55-h36",0.1285,257,2000
26,8000,35,4,"heterogeneous","split","prognostic_low","c55-h36",0.113,226,2000
27,4000,70,4,"heterogeneous","split","prognostic_low","c55-h36",0.079,158,2000
28,8000,70,4,"heterogeneous","split","prognostic_low","c55-h36",0.077,154,2000
29,4000,140,4,"heterogeneous","split","prognostic_low","c55-h36",0.0465,93,2000
30,8000,140,4,"heterogeneous","split","prognostic_low","c55-h36",0.045,90,2000
31,4000,35,16,"heterogeneous","split","prognostic_low","c55-h36",0.03,60,2000
32,8000,35,16,"heterogeneous","split","prognostic_low","c55-h36",0.025,50,2000
33,4000,70,16,"heterogeneous","split","prognostic_low","c55-h36",0.019,38,2000
34,8000,70,16,"heterogeneous","split","prognostic_low","c55-h36",0.0195,39,2000
35,4000,140,16,"heterogeneous","split","prognostic_low","c55-h36",0.009,18,2000
36,8000,140,16,"heterogeneous","split","prognostic_low","c55-h36",0.005,10,2000
3,4000,70,4,"null","bonferroni","workability","c55-h36",0.5065,1013,2000
4,8000,70,4,"null","bonferroni","workability","c55-h36",0.503,1006,2000
5,4000,140,4,"null","bonferroni","workability","c55-h36",1,2000,2000
6,8000,140,4,"null","bonferroni","workability","c55-h36",1,2000,2000
9,4000,70,16,"null","bonferroni","workability","c55-h36",0.016,32,2000
10,8000,70,16,"null","bonferroni","workability","c55-h36",0.0115,23,2000
15,4000,70,4,"homogeneous","bonferroni","workability","c55-h36",0.0955,191,2000
16,8000,70,4,"homogeneous","bonferroni","workability","c55-h36",0.1005,201,2000
17,4000,140,4,"homogeneous","bonferroni","workability","c55-h36",1,2000,2000
18,8000,140,4,"homogeneous","bonferroni","workability","c55-h36",1,2000,2000
21,4000,70,16,"homogeneous","bonferroni","workability","c55-h36",0.0145,29,2000
22,8000,70,16,"homogeneous","bonferroni","workability","c55-h36",0.0125,25,2000
27,4000,70,4,"heterogeneous","bonferroni","workability","c55-h36",0.42,840,2000
28,8000,70,4,"heterogeneous","bonferroni","workability","c55-h36",0.407,814,2000
29,4000,140,4,"heterogeneous","bonferroni","workability","c55-h36",1,2000,2000
30,8000,140,4,"heterogeneous","bonferroni","workability","c55-h36",1,2000,2000
33,4000,70,16,"heterogeneous","bonferroni","workability","c55-h36",0.006,12,2000
34,8000,70,16,"heterogeneous","bonferroni","workability","c55-h36",0.0055,11,2000
3,4000,70,4,"null","naive","workability","c55-h36",0.5065,1013,2000
4,8000,70,4,"null","naive","workability","c55-h36",0.503,1006,2000
5,4000,140,4,"null","naive","workability","c55-h36",1,2000,2000
6,8000,140,4,"null","naive","workability","c55-h36",1,2000,2000
9,4000,70,16,"null","naive","workability","c55-h36",0.016,32,2000
10,8000,70,16,"null","naive","workability","c55-h36",0.0115,23,2000
15,4000,70,4,"homogeneous","naive","workability","c55-h36",0.0955,191,2000
16,8000,70,4,"homogeneous","naive","workability","c55-h36",0.1005,201,2000
17,4000,140,4,"homogeneous","naive","workability","c55-h36",1,2000,2000
18,8000,140,4,"homogeneous","naive","workability","c55-h36",1,2000,2000
21,4000,70,16,"homogeneous","naive","workability","c55-h36",0.0145,29,2000
22,8000,70,16,"homogeneous","naive","workability","c55-h36",0.0125,25,2000
27,4000,70,4,"heterogeneous","naive","workability","c55-h36",0.42,840,2000
28,8000,70,4,"heterogeneous","naive","workability","c55-h36",0.407,814,2000
29,4000,140,4,"heterogeneous","naive","workability","c55-h36",1,2000,2000
30,8000,140,4,"heterogeneous","naive","workability","c55-h36",1,2000,2000
33,4000,70,16,"heterogeneous","naive","workability","c55-h36",0.006,12,2000
34,8000,70,16,"heterogeneous","naive","workability","c55-h36",0.0055,11,2000
3,4000,70,4,"null","split","workability","c55-h36",0.5065,1013,2000
4,8000,70,4,"null","split","workability","c55-h36",0.5235,1047,2000
5,4000,140,4,"null","split","workability","c55-h36",1,2000,2000
6,8000,140,4,"null","split","workability","c55-h36",1,2000,2000
9,4000,70,16,"null","split","workability","c55-h36",0.0405,81,2000
10,8000,70,16,"null","split","workability","c55-h36",0.0305,61,2000
15,4000,70,4,"homogeneous","split","workability","c55-h36",0.191,382,2000
16,8000,70,4,"homogeneous","split","workability","c55-h36",0.1815,363,2000
17,4000,140,4,"homogeneous","split","workability","c55-h36",1,2000,2000
18,8000,140,4,"homogeneous","split","workability","c55-h36",1,2000,2000
21,4000,70,16,"homogeneous","split","workability","c55-h36",0.032,64,2000
22,8000,70,16,"homogeneous","split","workability","c55-h36",0.0285,57,2000
25,4000,35,4,"heterogeneous","split","workability","c55-h36",5e-04,1,2000
26,8000,35,4,"heterogeneous","split","workability","c55-h36",0.001,2,2000
27,4000,70,4,"heterogeneous","split","workability","c55-h36",0.456,912,2000
28,8000,70,4,"heterogeneous","split","workability","c55-h36",0.468,936,2000
29,4000,140,4,"heterogeneous","split","workability","c55-h36",1,2000,2000
30,8000,140,4,"heterogeneous","split","workability","c55-h36",1,2000,2000
33,4000,70,16,"heterogeneous","split","workability","c55-h36",0.0225,45,2000
34,8000,70,16,"heterogeneous","split","workability","c55-h36",0.0185,37,2000
7,4000,35,16,"null","bonferroni","effect_seeking","c55-h48",0.0415,83,2000
8,8000,35,16,"null","bonferroni","effect_seeking","c55-h48",0.046,92,2000
9,4000,70,16,"null","bonferroni","effect_seeking","c55-h48",0.037,74,2000
10,8000,70,16,"null","bonferroni","effect_seeking","c55-h48",0.038,76,2000
11,4000,140,16,"null","bonferroni","effect_seeking","c55-h48",0.0435,87,2000
12,8000,140,16,"null","bonferroni","effect_seeking","c55-h48",0.037,74,2000
19,4000,35,16,"homogeneous","bonferroni","effect_seeking","c55-h48",0.032,64,2000
20,8000,35,16,"homogeneous","bonferroni","effect_seeking","c55-h48",0.0365,73,2000
21,4000,70,16,"homogeneous","bonferroni","effect_seeking","c55-h48",0.033,66,2000
22,8000,70,16,"homogeneous","bonferroni","effect_seeking","c55-h48",0.0315,63,2000
23,4000,140,16,"homogeneous","bonferroni","effect_seeking","c55-h48",0.0345,69,2000
24,8000,140,16,"homogeneous","bonferroni","effect_seeking","c55-h48",0.03,60,2000
31,4000,35,16,"heterogeneous","bonferroni","effect_seeking","c55-h48",0.0245,49,2000
32,8000,35,16,"heterogeneous","bonferroni","effect_seeking","c55-h48",0.023,46,2000
33,4000,70,16,"heterogeneous","bonferroni","effect_seeking","c55-h48",0.0165,33,2000
34,8000,70,16,"heterogeneous","bonferroni","effect_seeking","c55-h48",0.0145,29,2000
35,4000,140,16,"heterogeneous","bonferroni","effect_seeking","c55-h48",0.014,28,2000
36,8000,140,16,"heterogeneous","bonferroni","effect_seeking","c55-h48",0.015,30,2000
7,4000,35,16,"null","naive","effect_seeking","c55-h48",0.0415,83,2000
8,8000,35,16,"null","naive","effect_seeking","c55-h48",0.046,92,2000
9,4000,70,16,"null","naive","effect_seeking","c55-h48",0.037,74,2000
10,8000,70,16,"null","naive","effect_seeking","c55-h48",0.038,76,2000
11,4000,140,16,"null","naive","effect_seeking","c55-h48",0.0435,87,2000
12,8000,140,16,"null","naive","effect_seeking","c55-h48",0.037,74,2000
19,4000,35,16,"homogeneous","naive","effect_seeking","c55-h48",0.032,64,2000
20,8000,35,16,"homogeneous","naive","effect_seeking","c55-h48",0.0365,73,2000
21,4000,70,16,"homogeneous","naive","effect_seeking","c55-h48",0.033,66,2000
22,8000,70,16,"homogeneous","naive","effect_seeking","c55-h48",0.0315,63,2000
23,4000,140,16,"homogeneous","naive","effect_seeking","c55-h48",0.0345,69,2000
24,8000,140,16,"homogeneous","naive","effect_seeking","c55-h48",0.03,60,2000
31,4000,35,16,"heterogeneous","naive","effect_seeking","c55-h48",0.0245,49,2000
32,8000,35,16,"heterogeneous","naive","effect_seeking","c55-h48",0.023,46,2000
33,4000,70,16,"heterogeneous","naive","effect_seeking","c55-h48",0.0165,33,2000
34,8000,70,16,"heterogeneous","naive","effect_seeking","c55-h48",0.0145,29,2000
35,4000,140,16,"heterogeneous","naive","effect_seeking","c55-h48",0.014,28,2000
36,8000,140,16,"heterogeneous","naive","effect_seeking","c55-h48",0.015,30,2000
7,4000,35,16,"null","bonferroni","prognostic_high","c55-h48",0.021,42,2000
8,8000,35,16,"null","bonferroni","prognostic_high","c55-h48",0.026,52,2000
9,4000,70,16,"null","bonferroni","prognostic_high","c55-h48",0.0215,43,2000
10,8000,70,16,"null","bonferroni","prognostic_high","c55-h48",0.015,30,2000
11,4000,140,16,"null","bonferroni","prognostic_high","c55-h48",0.01,20,2000
12,8000,140,16,"null","bonferroni","prognostic_high","c55-h48",0.004,8,2000
19,4000,35,16,"homogeneous","bonferroni","prognostic_high","c55-h48",0.037,74,2000
20,8000,35,16,"homogeneous","bonferroni","prognostic_high","c55-h48",0.028,56,2000
21,4000,70,16,"homogeneous","bonferroni","prognostic_high","c55-h48",0.0195,39,2000
22,8000,70,16,"homogeneous","bonferroni","prognostic_high","c55-h48",0.022,44,2000
23,4000,140,16,"homogeneous","bonferroni","prognostic_high","c55-h48",0.013,26,2000
24,8000,140,16,"homogeneous","bonferroni","prognostic_high","c55-h48",0.0085,17,2000
31,4000,35,16,"heterogeneous","bonferroni","prognostic_high","c55-h48",0.0215,43,2000
32,8000,35,16,"heterogeneous","bonferroni","prognostic_high","c55-h48",0.022,44,2000
33,4000,70,16,"heterogeneous","bonferroni","prognostic_high","c55-h48",0.014,28,2000
34,8000,70,16,"heterogeneous","bonferroni","prognostic_high","c55-h48",0.0245,49,2000
35,4000,140,16,"heterogeneous","bonferroni","prognostic_high","c55-h48",0.0085,17,2000
36,8000,140,16,"heterogeneous","bonferroni","prognostic_high","c55-h48",0.006,12,2000
7,4000,35,16,"null","naive","prognostic_high","c55-h48",0.021,42,2000
8,8000,35,16,"null","naive","prognostic_high","c55-h48",0.026,52,2000
9,4000,70,16,"null","naive","prognostic_high","c55-h48",0.0215,43,2000
10,8000,70,16,"null","naive","prognostic_high","c55-h48",0.015,30,2000
11,4000,140,16,"null","naive","prognostic_high","c55-h48",0.01,20,2000
12,8000,140,16,"null","naive","prognostic_high","c55-h48",0.004,8,2000
19,4000,35,16,"homogeneous","naive","prognostic_high","c55-h48",0.037,74,2000
20,8000,35,16,"homogeneous","naive","prognostic_high","c55-h48",0.028,56,2000
21,4000,70,16,"homogeneous","naive","prognostic_high","c55-h48",0.0195,39,2000
22,8000,70,16,"homogeneous","naive","prognostic_high","c55-h48",0.022,44,2000
23,4000,140,16,"homogeneous","naive","prognostic_high","c55-h48",0.013,26,2000
24,8000,140,16,"homogeneous","naive","prognostic_high","c55-h48",0.0085,17,2000
31,4000,35,16,"heterogeneous","naive","prognostic_high","c55-h48",0.0215,43,2000
32,8000,35,16,"heterogeneous","naive","prognostic_high","c55-h48",0.022,44,2000
33,4000,70,16,"heterogeneous","naive","prognostic_high","c55-h48",0.014,28,2000
34,8000,70,16,"heterogeneous","naive","prognostic_high","c55-h48",0.0245,49,2000
35,4000,140,16,"heterogeneous","naive","prognostic_high","c55-h48",0.0085,17,2000
36,8000,140,16,"heterogeneous","naive","prognostic_high","c55-h48",0.006,12,2000
7,4000,35,16,"null","split","prognostic_high","c55-h48",0.0375,75,2000
8,8000,35,16,"null","split","prognostic_high","c55-h48",0.0295,59,2000
9,4000,70,16,"null","split","prognostic_high","c55-h48",0.0285,57,2000
10,8000,70,16,"null","split","prognostic_high","c55-h48",0.024,48,2000
11,4000,140,16,"null","split","prognostic_high","c55-h48",0.021,42,2000
12,8000,140,16,"null","split","prognostic_high","c55-h48",0.0165,33,2000
19,4000,35,16,"homogeneous","split","prognostic_high","c55-h48",0.0415,83,2000
20,8000,35,16,"homogeneous","split","prognostic_high","c55-h48",0.0335,67,2000
21,4000,70,16,"homogeneous","split","prognostic_high","c55-h48",0.037,74,2000
22,8000,70,16,"homogeneous","split","prognostic_high","c55-h48",0.029,58,2000
23,4000,140,16,"homogeneous","split","prognostic_high","c55-h48",0.018,36,2000
24,8000,140,16,"homogeneous","split","prognostic_high","c55-h48",0.022,44,2000
31,4000,35,16,"heterogeneous","split","prognostic_high","c55-h48",0.0355,71,2000
32,8000,35,16,"heterogeneous","split","prognostic_high","c55-h48",0.0305,61,2000
33,4000,70,16,"heterogeneous","split","prognostic_high","c55-h48",0.029,58,2000
34,8000,70,16,"heterogeneous","split","prognostic_high","c55-h48",0.026,52,2000
35,4000,140,16,"heterogeneous","split","prognostic_high","c55-h48",0.015,30,2000
36,8000,140,16,"heterogeneous","split","prognostic_high","c55-h48",0.018,36,2000
7,4000,35,16,"null","bonferroni","prognostic_low","c55-h48",0.0355,71,2000
8,8000,35,16,"null","bonferroni","prognostic_low","c55-h48",0.0305,61,2000
9,4000,70,16,"null","bonferroni","prognostic_low","c55-h48",0.024,48,2000
10,8000,70,16,"null","bonferroni","prognostic_low","c55-h48",0.023,46,2000
11,4000,140,16,"null","bonferroni","prognostic_low","c55-h48",0.011,22,2000
12,8000,140,16,"null","bonferroni","prognostic_low","c55-h48",0.0125,25,2000
19,4000,35,16,"homogeneous","bonferroni","prognostic_low","c55-h48",0.0315,63,2000
20,8000,35,16,"homogeneous","bonferroni","prognostic_low","c55-h48",0.031,62,2000
21,4000,70,16,"homogeneous","bonferroni","prognostic_low","c55-h48",0.0245,49,2000
22,8000,70,16,"homogeneous","bonferroni","prognostic_low","c55-h48",0.03,60,2000
23,4000,140,16,"homogeneous","bonferroni","prognostic_low","c55-h48",0.015,30,2000
24,8000,140,16,"homogeneous","bonferroni","prognostic_low","c55-h48",0.011,22,2000
31,4000,35,16,"heterogeneous","bonferroni","prognostic_low","c55-h48",0.0355,71,2000
32,8000,35,16,"heterogeneous","bonferroni","prognostic_low","c55-h48",0.0225,45,2000
33,4000,70,16,"heterogeneous","bonferroni","prognostic_low","c55-h48",0.026,52,2000
34,8000,70,16,"heterogeneous","bonferroni","prognostic_low","c55-h48",0.022,44,2000
35,4000,140,16,"heterogeneous","bonferroni","prognostic_low","c55-h48",0.008,16,2000
36,8000,140,16,"heterogeneous","bonferroni","prognostic_low","c55-h48",0.01,20,2000
7,4000,35,16,"null","naive","prognostic_low","c55-h48",0.0355,71,2000
8,8000,35,16,"null","naive","prognostic_low","c55-h48",0.0305,61,2000
9,4000,70,16,"null","naive","prognostic_low","c55-h48",0.024,48,2000
10,8000,70,16,"null","naive","prognostic_low","c55-h48",0.023,46,2000
11,4000,140,16,"null","naive","prognostic_low","c55-h48",0.011,22,2000
12,8000,140,16,"null","naive","prognostic_low","c55-h48",0.0125,25,2000
19,4000,35,16,"homogeneous","naive","prognostic_low","c55-h48",0.0315,63,2000
20,8000,35,16,"homogeneous","naive","prognostic_low","c55-h48",0.031,62,2000
21,4000,70,16,"homogeneous","naive","prognostic_low","c55-h48",0.0245,49,2000
22,8000,70,16,"homogeneous","naive","prognostic_low","c55-h48",0.03,60,2000
23,4000,140,16,"homogeneous","naive","prognostic_low","c55-h48",0.015,30,2000
24,8000,140,16,"homogeneous","naive","prognostic_low","c55-h48",0.011,22,2000
31,4000,35,16,"heterogeneous","naive","prognostic_low","c55-h48",0.0355,71,2000
32,8000,35,16,"heterogeneous","naive","prognostic_low","c55-h48",0.0225,45,2000
33,4000,70,16,"heterogeneous","naive","prognostic_low","c55-h48",0.026,52,2000
34,8000,70,16,"heterogeneous","naive","prognostic_low","c55-h48",0.022,44,2000
35,4000,140,16,"heterogeneous","naive","prognostic_low","c55-h48",0.008,16,2000
36,8000,140,16,"heterogeneous","naive","prognostic_low","c55-h48",0.01,20,2000
7,4000,35,16,"null","split","prognostic_low","c55-h48",0.0345,69,2000
8,8000,35,16,"null","split","prognostic_low","c55-h48",0.0345,69,2000
9,4000,70,16,"null","split","prognostic_low","c55-h48",0.035,70,2000
10,8000,70,16,"null","split","prognostic_low","c55-h48",0.0345,69,2000
11,4000,140,16,"null","split","prognostic_low","c55-h48",0.021,42,2000
12,8000,140,16,"null","split","prognostic_low","c55-h48",0.019,38,2000
19,4000,35,16,"homogeneous","split","prognostic_low","c55-h48",0.0435,87,2000
20,8000,35,16,"homogeneous","split","prognostic_low","c55-h48",0.0345,69,2000
21,4000,70,16,"homogeneous","split","prognostic_low","c55-h48",0.036,72,2000
22,8000,70,16,"homogeneous","split","prognostic_low","c55-h48",0.037,74,2000
23,4000,140,16,"homogeneous","split","prognostic_low","c55-h48",0.026,52,2000
24,8000,140,16,"homogeneous","split","prognostic_low","c55-h48",0.025,50,2000
31,4000,35,16,"heterogeneous","split","prognostic_low","c55-h48",0.0345,69,2000
32,8000,35,16,"heterogeneous","split","prognostic_low","c55-h48",0.033,66,2000
33,4000,70,16,"heterogeneous","split","prognostic_low","c55-h48",0.034,68,2000
34,8000,70,16,"heterogeneous","split","prognostic_low","c55-h48",0.029,58,2000
35,4000,140,16,"heterogeneous","split","prognostic_low","c55-h48",0.0195,39,2000
36,8000,140,16,"heterogeneous","split","prognostic_low","c55-h48",0.023,46,2000
7,4000,35,16,"null","bonferroni","workability","c55-h48",0.001,2,2000
8,8000,35,16,"null","bonferroni","workability","c55-h48",5e-04,1,2000
9,4000,70,16,"null","bonferroni","workability","c55-h48",0.1025,205,2000
10,8000,70,16,"null","bonferroni","workability","c55-h48",0.1015,203,2000
21,4000,70,16,"homogeneous","bonferroni","workability","c55-h48",0.472,944,2000
22,8000,70,16,"homogeneous","bonferroni","workability","c55-h48",0.4475,895,2000
31,4000,35,16,"heterogeneous","bonferroni","workability","c55-h48",5e-04,1,2000
32,8000,35,16,"heterogeneous","bonferroni","workability","c55-h48",5e-04,1,2000
33,4000,70,16,"heterogeneous","bonferroni","workability","c55-h48",0.0915,183,2000
34,8000,70,16,"heterogeneous","bonferroni","workability","c55-h48",0.0915,183,2000
7,4000,35,16,"null","naive","workability","c55-h48",0.001,2,2000
8,8000,35,16,"null","naive","workability","c55-h48",5e-04,1,2000
9,4000,70,16,"null","naive","workability","c55-h48",0.1025,205,2000
10,8000,70,16,"null","naive","workability","c55-h48",0.1015,203,2000
