"truth_scenario","n","event_target","effect","candidate","c","h","score_key","lambda","expected_eligible","expected_treated","expected_control","expected_events","distance_from_70","population_r2","diagnostic_draws","scenario","K","analysis_scenario"
14,8000,35,"heterogeneous","c45-h24",45,24,"higher",0.000153775122859788,NA,3131.39499771763,3731.73300228231,30.4795215117705,-39.5204784882295,0.00165126898883806,2000000,32,16,63
14,8000,35,"heterogeneous","c45-h36",45,36,"higher",0.000153775122859788,NA,3131.39499771763,3731.73300228231,45.6451854478637,-24.3548145521363,0.00247079476491696,2000000,32,16,63
14,8000,35,"heterogeneous","c45-h48",45,48,"higher",0.000153775122859788,NA,3131.39499771763,3731.73300228231,60.7617502534553,-9.23824974654474,0.00328627532025768,2000000,32,16,63
14,8000,35,"heterogeneous","c45-h60",45,60,"higher",0.000153775122859788,NA,3131.39499771763,3731.73300228231,75.8294383297282,5.82943832972818,0.00409773095236348,2000000,32,16,63
14,8000,35,"heterogeneous","c50-h24",50,24,"higher",0.000153775122859788,NA,2732.00407505307,2871.68392494694,27.5626755992553,-42.4373244007447,0.00161040191857267,2000000,32,16,63
14,8000,35,"heterogeneous","c50-h36",50,36,"higher",0.000153775122859788,NA,2732.00407505307,2871.68392494694,41.2729866562039,-28.7270133437961,0.00240945863979351,2000000,32,16,63
14,8000,35,"heterogeneous","c50-h48",50,48,"higher",0.000153775122859788,NA,2732.00407505307,2871.68392494694,54.936240703057,-15.063759296943,0.00320444670251037,2000000,32,16,63
14,8000,35,"heterogeneous","c50-h60",50,60,"higher",0.000153775122859788,NA,2732.00407505307,2871.68392494694,68.5526567012981,-1.44734329870188,0.0039953865856789,2000000,32,16,63
14,8000,35,"heterogeneous","c55-h24",55,24,"higher",0.000153775122859788,NA,2115.24389527785,1885.29610472216,22.7368505594387,-47.2631494405613,0.00158959498164664,2000000,32,16,63
14,8000,35,"heterogeneous","c55-h36",55,36,"higher",0.000153775122859788,NA,2115.24389527785,1885.29610472216,34.040783321707,-35.959216678293,0.00237816697537323,2000000,32,16,63
14,8000,35,"heterogeneous","c55-h48",55,48,"higher",0.000153775122859788,NA,2115.24389527785,1885.29610472216,45.302002821744,-24.697997178256,0.00316261603850413,2000000,32,16,63
14,8000,35,"heterogeneous","c55-h60",55,60,"higher",0.000153775122859788,NA,2115.24389527785,1885.29610472216,56.5207187480356,-13.4792812519644,0.00394296258109806,2000000,32,16,63
14,8000,35,"heterogeneous","c60-h24",60,24,"higher",0.000153775122859788,NA,1383.51003334128,1015.68996665876,16.3546717933543,-53.6453282066457,0.00160538903218544,2000000,32,16,63
14,8000,35,"heterogeneous","c60-h36",60,36,"higher",0.000153775122859788,NA,1383.51003334128,1015.68996665876,24.4788751574431,-45.5211248425569,0.00240161417211024,2000000,32,16,63
14,8000,35,"heterogeneous","c60-h48",60,48,"higher",0.000153775122859788,NA,1383.51003334128,1015.68996665876,32.5679105972147,-37.4320894027853,0.00319355370548637,2000000,32,16,63
14,8000,35,"heterogeneous","c60-h60",60,60,"higher",0.000153775122859788,NA,1383.51003334128,1015.68996665876,40.6219668950905,-29.3780331049095,0.00398122798694803,2000000,32,16,63
14,8000,35,"heterogeneous","c45-h24",45,24,"reduced",0.000153775122859788,NA,3131.39499771763,3731.73300228231,30.4795215117705,-39.5204784882295,0.0010838624715566,2000000,32,16,64
14,8000,35,"heterogeneous","c45-h36",45,36,"reduced",0.000153775122859788,NA,3131.39499771763,3731.73300228231,45.6451854478637,-24.3548145521363,0.00162151106605846,2000000,32,16,64
14,8000,35,"heterogeneous","c45-h48",45,48,"reduced",0.000153775122859788,NA,3131.39499771763,3731.73300228231,60.7617502534553,-9.23824974654474,0.00215632468267782,2000000,32,16,64
14,8000,35,"heterogeneous","c45-h60",45,60,"reduced",0.000153775122859788,NA,3131.39499771763,3731.73300228231,75.8294383297282,5.82943832972818,0.00268831829856678,2000000,32,16,64
14,8000,35,"heterogeneous","c50-h24",50,24,"reduced",0.000153775122859788,NA,2732.00407505307,2871.68392494694,27.5626755992553,-42.4373244007447,0.000985191352543727,2000000,32,16,64
14,8000,35,"heterogeneous","c50-h36",50,36,"reduced",0.000153775122859788,NA,2732.00407505307,2871.68392494694,41.2729866562039,-28.7270133437961,0.00147360719466746,2000000,32,16,64
14,8000,35,"heterogeneous","c50-h48",50,48,"reduced",0.000153775122859788,NA,2732.00407505307,2871.68392494694,54.936240703057,-15.063759296943,0.00195925686347499,2000000,32,16,64
14,8000,35,"heterogeneous","c50-h60",50,60,"reduced",0.000153775122859788,NA,2732.00407505307,2871.68392494694,68.5526567012981,-1.44734329870188,0.00244215553270043,2000000,32,16,64
14,8000,35,"heterogeneous","c55-h24",55,24,"reduced",0.000153775122859788,NA,2115.24389527785,1885.29610472216,22.7368505594387,-47.2631494405613,0.000862575650794733,2000000,32,16,64
14,8000,35,"heterogeneous","c55-h36",55,36,"reduced",0.000153775122859788,NA,2115.24389527785,1885.29610472216,34.040783321707,-35.959216678293,0.00128994005063191,2000000,32,16,64
14,8000,35,"heterogeneous","c55-h48",55,48,"reduced",0.000153775122859788,NA,2115.24389527785,1885.29610472216,45.302002821744,-24.697997178256,0.00171470853962279,2000000,32,16,64
14,8000,35,"heterogeneous","c55-h60",55,60,"reduced",0.000153775122859788,NA,2115.24389527785,1885.29610472216,56.5207187480356,-13.4792812519644,0.00213689578765759,2000000,32,16,64
14,8000,35,"heterogeneous","c60-h24",60,24,"reduced",0.000153775122859788,NA,1383.51003334128,1015.68996665876,16.3546717933543,-53.6453282066457,0.000722813063416855,2000000,32,16,64
14,8000,35,"heterogeneous","c60-h36",60,36,"reduced",0.000153775122859788,NA,1383.51003334128,1015.68996665876,24.4788751574431,-45.5211248425569,0.0010807128882746,2000000,32,16,64
14,8000,35,"heterogeneous","c60-h48",60,48,"reduced",0.000153775122859788,NA,1383.51003334128,1015.68996665876,32.5679105972147,-37.4320894027853,0.00143629274795282,2000000,32,16,64
14,8000,35,"heterogeneous","c60-h60",60,60,"reduced",0.000153775122859788,NA,1383.51003334128,1015.68996665876,40.6219668950905,-29.3780331049095,0.0017895659255149,2000000,32,16,64
15,4000,70,"heterogeneous","c45-h24",45,24,"higher",0.000625616841839842,NA,1565.69749885881,1865.86650114116,61.3893644829789,-8.61063551702108,0.00661719480449212,2000000,33,16,65
15,4000,70,"heterogeneous","c45-h36",45,36,"higher",0.000625616841839842,NA,1565.69749885881,1865.86650114116,91.4848401354694,21.4848401354694,0.00982724005754571,2000000,33,16,65
15,4000,70,"heterogeneous","c45-h48",45,48,"higher",0.000625616841839842,NA,1565.69749885881,1865.86650114116,121.190501677112,51.1905016771122,0.0129733485148369,2000000,33,16,65
15,4000,70,"heterogeneous","c45-h60",45,60,"higher",0.000625616841839842,NA,1565.69749885881,1865.86650114116,150.513378056303,80.5133780563028,0.0160568057684273,2000000,33,16,65
15,4000,70,"heterogeneous","c50-h24",50,24,"higher",0.000625616841839842,NA,1366.00203752654,1435.84196247347,55.4814106730892,-14.5185893269108,0.00645034826086981,2000000,33,16,65
15,4000,70,"heterogeneous","c50-h36",50,36,"higher",0.000625616841839842,NA,1366.00203752654,1435.84196247347,82.6480992401541,12.6480992401541,0.00957640535092271,2000000,33,16,65
15,4000,70,"heterogeneous","c50-h48",50,48,"higher",0.000625616841839842,NA,1366.00203752654,1435.84196247347,109.441614209407,39.4416142094073,0.0126381652923573,2000000,33,16,65
15,4000,70,"heterogeneous","c50-h60",50,60,"higher",0.000625616841839842,NA,1366.00203752654,1435.84196247347,135.868871151464,65.868871151464,0.0156369258127354,2000000,33,16,65
15,4000,70,"heterogeneous","c55-h24",55,24,"higher",0.000625616841839842,NA,1057.62194763893,942.64805236108,45.7189279025669,-24.2810720974331,0.00636434206498618,2000000,33,16,65
15,4000,70,"heterogeneous","c55-h36",55,36,"higher",0.000625616841839842,NA,1057.62194763893,942.64805236108,68.0578648280235,-1.94213517197655,0.00944604305363263,2000000,33,16,65
15,4000,70,"heterogeneous","c55-h48",55,48,"higher",0.000625616841839842,NA,1057.62194763893,942.64805236108,90.058877463378,20.058877463378,0.0124625408855594,2000000,33,16,65
15,4000,70,"heterogeneous","c55-h60",55,60,"higher",0.000625616841839842,NA,1057.62194763893,942.64805236108,111.728577331216,41.7285773312163,0.0154151316743518,2000000,33,16,65
15,4000,70,"heterogeneous","c60-h24",60,24,"higher",0.000625616841839842,NA,691.75501667064,507.844983329379,32.8304322104442,-37.1695677895558,0.00642453667641043,2000000,33,16,65
15,4000,70,"heterogeneous","c60-h36",60,36,"higher",0.000625616841839842,NA,691.75501667064,507.844983329379,48.8178135485504,-21.1821864514496,0.00953229284372738,2000000,33,16,65
15,4000,70,"heterogeneous","c60-h48",60,48,"higher",0.000625616841839842,NA,691.75501667064,507.844983329379,64.5281435018792,-5.47185649812083,0.0125721507612903,2000000,33,16,65
15,4000,70,"heterogeneous","c60-h60",60,60,"higher",0.000625616841839842,NA,691.75501667064,507.844983329379,79.9673531639924,9.9673531639924,0.0155454092460175,2000000,33,16,65
15,4000,70,"heterogeneous","c45-h24",45,24,"reduced",0.000625616841839842,NA,1565.69749885881,1865.86650114116,61.3893644829789,-8.61063551702108,0.00433893148879799,2000000,33,16,66
15,4000,70,"heterogeneous","c45-h36",45,36,"reduced",0.000625616841839842,NA,1565.69749885881,1865.86650114116,91.4848401354694,21.4848401354694,0.00643939910690688,2000000,33,16,66
15,4000,70,"heterogeneous","c45-h48",45,48,"reduced",0.000625616841839842,NA,1565.69749885881,1865.86650114116,121.190501677112,51.1905016771122,0.00849516915584795,2000000,33,16,66
15,4000,70,"heterogeneous","c45-h60",45,60,"reduced",0.000625616841839842,NA,1565.69749885881,1865.86650114116,150.513378056303,80.5133780563028,0.0105071889577877,2000000,33,16,66
15,4000,70,"heterogeneous","c50-h24",50,24,"reduced",0.000625616841839842,NA,1366.00203752654,1435.84196247347,55.4814106730892,-14.5185893269108,0.0039392187109479,2000000,33,16,66
15,4000,70,"heterogeneous","c50-h36",50,36,"reduced",0.000625616841839842,NA,1366.00203752654,1435.84196247347,82.6480992401541,12.6480992401541,0.00584155611295282,2000000,33,16,66
15,4000,70,"heterogeneous","c50-h48",50,48,"reduced",0.000625616841839842,NA,1366.00203752654,1435.84196247347,109.441614209407,39.4416142094073,0.0077003630859639,2000000,33,16,66
15,4000,70,"heterogeneous","c50-h60",50,60,"reduced",0.000625616841839842,NA,1366.00203752654,1435.84196247347,135.868871151464,65.868871151464,0.00951659837653958,2000000,33,16,66
15,4000,70,"heterogeneous","c55-h24",55,24,"reduced",0.000625616841839842,NA,1057.62194763893,942.64805236108,45.7189279025669,-24.2810720974331,0.00344461671143505,2000000,33,16,66
15,4000,70,"heterogeneous","c55-h36",55,36,"reduced",0.000625616841839842,NA,1057.62194763893,942.64805236108,68.0578648280235,-1.94213517197655,0.0051038336253476,2000000,33,16,66
15,4000,70,"heterogeneous","c55-h48",55,48,"reduced",0.000625616841839842,NA,1057.62194763893,942.64805236108,90.058877463378,20.058877463378,0.00672226328199481,2000000,33,16,66
15,4000,70,"heterogeneous","c55-h60",55,60,"reduced",0.000625616841839842,NA,1057.62194763893,942.64805236108,111.728577331216,41.7285773312163,0.00830083245643378,2000000,33,16,66
15,4000,70,"heterogeneous","c60-h24",60,24,"reduced",0.000625616841839842,NA,691.75501667064,507.844983329379,32.8304322104442,-37.1695677895558,0.00288288499566562,2000000,33,16,66
15,4000,70,"heterogeneous","c60-h36",60,36,"reduced",0.000625616841839842,NA,691.75501667064,507.844983329379,48.8178135485504,-21.1821864514496,0.00426795912818502,2000000,33,16,66
15,4000,70,"heterogeneous","c60-h48",60,48,"reduced",0.000625616841839842,NA,691.75501667064,507.844983329379,64.5281435018792,-5.47185649812083,0.0056166087303156,2000000,33,16,66
15,4000,70,"heterogeneous","c60-h60",60,60,"reduced",0.000625616841839842,NA,691.75501667064,507.844983329379,79.9673531639924,9.9673531639924,0.00692967444870963,2000000,33,16,66
16,8000,70,"heterogeneous","c45-h24",45,24,"higher",0.00030927963450513,NA,3131.39499771763,3731.73300228231,61.101195792441,-8.89880420755903,0.00330457110778169,2000000,34,16,67
16,8000,70,"heterogeneous","c45-h36",45,36,"higher",0.00030927963450513,NA,3131.39499771763,3731.73300228231,91.3543468885415,21.3543468885415,0.00493235455354471,2000000,34,16,67
16,8000,70,"heterogeneous","c45-h48",45,48,"higher",0.00030927963450513,NA,3131.39499771763,3731.73300228231,121.41159807329,51.4115980732902,0.00654402215635083,2000000,34,16,67
16,8000,70,"heterogeneous","c45-h60",45,60,"higher",0.00030927963450513,NA,3131.39499771763,3731.73300228231,151.274721192119,81.2747211921189,0.00813973574030686,2000000,34,16,67
16,8000,70,"heterogeneous","c50-h24",50,24,"higher",0.00030927963450513,NA,2732.00407505307,2871.68392494694,55.2430211944737,-14.7569788055263,0.00322228129578556,2000000,34,16,67
16,8000,70,"heterogeneous","c50-h36",50,36,"higher",0.00030927963450513,NA,2732.00407505307,2871.68392494694,82.5794685744774,12.5794685744774,0.00480877801037441,2000000,34,16,67
16,8000,70,"heterogeneous","c50-h48",50,48,"higher",0.00030927963450513,NA,2732.00407505307,2871.68392494694,109.728234528058,39.7282345280581,0.00637906629930948,2000000,34,16,67
16,8000,70,"heterogeneous","c50-h60",50,60,"higher",0.00030927963450513,NA,2732.00407505307,2871.68392494694,136.691063111749,66.6910631117492,0.00793330946042529,2000000,34,16,67
16,8000,70,"heterogeneous","c55-h24",55,24,"higher",0.00030927963450513,NA,2115.24389527785,1885.29610472216,45.5548055752151,-24.4451944247849,0.00318021295934759,2000000,34,16,67
16,8000,70,"heterogeneous","c55-h36",55,36,"higher",0.00030927963450513,NA,2115.24389527785,1885.29610472216,68.0734818336175,-1.92651816638254,0.004745346069649,2000000,34,16,67
16,8000,70,"heterogeneous","c55-h48",55,48,"higher",0.00030927963450513,NA,2115.24389527785,1885.29610472216,90.4219341221071,20.4219341221071,0.00629405043195376,2000000,34,16,67
16,8000,70,"heterogeneous","c55-h60",55,60,"higher",0.00030927963450513,NA,2115.24389527785,1885.29610472216,112.601831712091,42.6018317120907,0.00782648890966635,2000000,34,16,67
16,8000,70,"heterogeneous","c60-h24",60,24,"higher",0.00030927963450513,NA,1383.51003334128,1015.68996665876,32.7494497971645,-37.2505502028355,0.0032113172341886,2000000,34,16,67
16,8000,70,"heterogeneous","c60-h36",60,36,"higher",0.00030927963450513,NA,1383.51003334128,1015.68996665876,48.9111863401956,-21.0888136598044,0.00479101533416555,2000000,34,16,67
16,8000,70,"heterogeneous","c60-h48",60,48,"higher",0.00030927963450513,NA,1383.51003334128,1015.68996665876,64.932964980936,-5.06703501906398,0.00635362609068382,2000000,34,16,67
16,8000,70,"heterogeneous","c60-h60",60,60,"higher",0.00030927963450513,NA,1383.51003334128,1015.68996665876,80.8162867982075,10.8162867982075,0.0078993121841751,2000000,34,16,67
16,8000,70,"heterogeneous","c45-h24",45,24,"reduced",0.00030927963450513,NA,3131.39499771763,3731.73300228231,61.101195792441,-8.89880420755903,0.00216832146169667,2000000,34,16,68
16,8000,70,"heterogeneous","c45-h36",45,36,"reduced",0.00030927963450513,NA,3131.39499771763,3731.73300228231,91.3543468885415,21.3543468885415,0.00323531217211633,2000000,34,16,68
16,8000,70,"heterogeneous","c45-h48",45,48,"reduced",0.00030927963450513,NA,3131.39499771763,3731.73300228231,121.41159807329,51.4115980732902,0.00429101770135868,2000000,34,16,68
16,8000,70,"heterogeneous","c45-h60",45,60,"reduced",0.00030927963450513,NA,3131.39499771763,3731.73300228231,151.274721192119,81.2747211921189,0.00533555740458759,2000000,34,16,68
16,8000,70,"heterogeneous","c50-h24",50,24,"reduced",0.00030927963450513,NA,2732.00407505307,2871.68392494694,55.2430211944737,-14.7569788055263,0.00197014861812084,2000000,34,16,68
16,8000,70,"heterogeneous","c50-h36",50,36,"reduced",0.00030927963450513,NA,2732.00407505307,2871.68392494694,82.5794685744774,12.5794685744774,0.00293847080055957,2000000,34,16,68
16,8000,70,"heterogeneous","c50-h48",50,48,"reduced",0.00030927963450513,NA,2732.00407505307,2871.68392494694,109.728234528058,39.7282345280581,0.00389578850140557,2000000,34,16,68
16,8000,70,"heterogeneous","c50-h60",50,60,"reduced",0.00030927963450513,NA,2732.00407505307,2871.68392494694,136.691063111749,66.6910631117492,0.00484222260106036,2000000,34,16,68
16,8000,70,"heterogeneous","c55-h24",55,24,"reduced",0.00030927963450513,NA,2115.24389527785,1885.29610472216,45.5548055752151,-24.4451944247849,0.00172423288201212,2000000,34,16,68
16,8000,70,"heterogeneous","c55-h36",55,36,"reduced",0.00030927963450513,NA,2115.24389527785,1885.29610472216,68.0734818336175,-1.92651816638254,0.00257062922626304,2000000,34,16,68
16,8000,70,"heterogeneous","c55-h48",55,48,"reduced",0.00030927963450513,NA,2115.24389527785,1885.29610472216,90.4219341221071,20.4219341221071,0.00340670367468375,2000000,34,16,68
16,8000,70,"heterogeneous","c55-h60",55,60,"reduced",0.00030927963450513,NA,2115.24389527785,1885.29610472216,112.601831712091,42.6018317120907,0.0042325730892734,2000000,34,16,68
16,8000,70,"heterogeneous","c60-h24",60,24,"reduced",0.00030927963450513,NA,1383.51003334128,1015.68996665876,32.7494497971645,-37.2505502028355,0.00144426403169445,2000000,34,16,68
16,8000,70,"heterogeneous","c60-h36",60,36,"reduced",0.00030927963450513,NA,1383.51003334128,1015.68996665876,48.9111863401956,-21.0888136598044,0.00215234737239387,2000000,34,16,68
16,8000,70,"heterogeneous","c60-h48",60,48,"reduced",0.00030927963450513,NA,1383.51003334128,1015.68996665876,64.932964980936,-5.06703501906398,0.00285120817058002,2000000,34,16,68
16,8000,70,"heterogeneous","c60-h60",60,60,"reduced",0.00030927963450513,NA,1383.51003334128,1015.68996665876,80.8162867982075,10.8162867982075,0.00354095230416006,2000000,34,16,68
17,4000,140,"heterogeneous","c45-h24",45,24,"higher",0.00128064302305361,NA,1565.69749885881,1865.86650114116,123.963547969024,53.963547969024,0.013265894734862,2000000,35,16,69
17,4000,140,"heterogeneous","c45-h36",45,36,"higher",0.00128064302305361,NA,1565.69749885881,1865.86650114116,183.512737516225,113.512737516225,0.019500187497798,2000000,35,16,69
17,4000,140,"heterogeneous","c45-h48",45,48,"higher",0.00128064302305361,NA,1565.69749885881,1865.86650114116,241.518550237048,171.518550237048,0.0254830492246147,2000000,35,16,69
17,4000,140,"heterogeneous","c45-h60",45,60,"higher",0.00128064302305361,NA,1565.69749885881,1865.86650114116,298.036297984794,228.036297984794,0.0312246172019309,2000000,35,16,69
17,4000,140,"heterogeneous","c50-h24",50,24,"higher",0.00128064302305361,NA,1366.00203752654,1435.84196247347,111.941720650677,41.9417206506774,0.0129227632135549,2000000,35,16,69
17,4000,140,"heterogeneous","c50-h36",50,36,"higher",0.00128064302305361,NA,1366.00203752654,1435.84196247347,165.584298388,95.5842983880001,0.0189832565154791,2000000,35,16,69
17,4000,140,"heterogeneous","c50-h48",50,48,"higher",0.00128064302305361,NA,1366.00203752654,1435.84196247347,217.751748603961,147.751748603961,0.0247909677887404,2000000,35,16,69
17,4000,140,"heterogeneous","c50-h60",50,60,"higher",0.00128064302305361,NA,1366.00203752654,1435.84196247347,268.498438812931,198.498438812931,0.0303561366641833,2000000,35,16,69
17,4000,140,"heterogeneous","c55-h24",55,24,"higher",0.00128064302305361,NA,1057.62194763893,942.64805236108,92.1102086197562,22.1102086197562,0.0127428367337315,2000000,35,16,69
17,4000,140,"heterogeneous","c55-h36",55,36,"higher",0.00128064302305361,NA,1057.62194763893,942.64805236108,136.057810134715,66.0578101347155,0.0187076722015654,2000000,35,16,69
17,4000,140,"heterogeneous","c55-h48",55,48,"higher",0.00128064302305361,NA,1057.62194763893,942.64805236108,178.674031394849,108.674031394849,0.024415923469562,2000000,35,16,69
17,4000,140,"heterogeneous","c55-h60",55,60,"higher",0.00128064302305361,NA,1057.62194763893,942.64805236108,220.010725742531,150.010725742531,0.0298778467860694,2000000,35,16,69
17,4000,140,"heterogeneous","c60-h24",60,24,"higher",0.00128064302305361,NA,691.75501667064,507.844983329379,65.9911490248467,-4.00885097515329,0.0128545043318067,2000000,35,16,69
17,4000,140,"heterogeneous","c60-h36",60,36,"higher",0.00128064302305361,NA,691.75501667064,507.844983329379,97.2601021956858,27.2601021956858,0.0188582498379534,2000000,35,16,69
17,4000,140,"heterogeneous","c60-h48",60,48,"higher",0.00128064302305361,NA,691.75501667064,507.844983329379,127.443922671264,57.4439226712638,0.0245941866114655,2000000,35,16,69
17,4000,140,"heterogeneous","c60-h60",60,60,"higher",0.00128064302305361,NA,691.75501667064,507.844983329379,156.588894325932,86.5888943259316,0.0300726591055334,2000000,35,16,69
17,4000,140,"heterogeneous","c45-h24",45,24,"reduced",0.00128064302305361,NA,1565.69749885881,1865.86650114116,123.963547969024,53.963547969024,0.00868618216065711,2000000,35,16,70
17,4000,140,"heterogeneous","c45-h36",45,36,"reduced",0.00128064302305361,NA,1565.69749885881,1865.86650114116,183.512737516225,113.512737516225,0.0127506972038093,2000000,35,16,70
17,4000,140,"heterogeneous","c45-h48",45,48,"reduced",0.00128064302305361,NA,1565.69749885881,1865.86650114116,241.518550237048,171.518550237048,0.0166400543434119,2000000,35,16,70
17,4000,140,"heterogeneous","c45-h60",45,60,"reduced",0.00128064302305361,NA,1565.69749885881,1865.86650114116,298.036297984794,228.036297984794,0.0203617077799592,2000000,35,16,70
17,4000,140,"heterogeneous","c50-h24",50,24,"reduced",0.00128064302305361,NA,1366.00203752654,1435.84196247347,111.941720650677,41.9417206506774,0.00787291863366207,2000000,35,16,70
17,4000,140,"heterogeneous","c50-h36",50,36,"reduced",0.00128064302305361,NA,1366.00203752654,1435.84196247347,165.584298388,95.5842983880001,0.0115381648185696,2000000,35,16,70
17,4000,140,"heterogeneous","c50-h48",50,48,"reduced",0.00128064302305361,NA,1366.00203752654,1435.84196247347,217.751748603961,147.751748603961,0.0150332842993026,2000000,35,16,70
17,4000,140,"heterogeneous","c50-h60",50,60,"reduced",0.00128064302305361,NA,1366.00203752654,1435.84196247347,268.498438812931,198.498438812931,0.0183658096211144,2000000,35,16,70
17,4000,140,"heterogeneous","c55-h24",55,24,"reduced",0.00128064302305361,NA,1057.62194763893,942.64805236108,92.1102086197562,22.1102086197562,0.0068723591753123,2000000,35,16,70
17,4000,140,"heterogeneous","c55-h36",55,36,"reduced",0.00128064302305361,NA,1057.62194763893,942.64805236108,136.057810134715,66.0578101347155,0.0100544874740708,2000000,35,16,70
17,4000,140,"heterogeneous","c55-h48",55,48,"reduced",0.00128064302305361,NA,1057.62194763893,942.64805236108,178.674031394849,108.674031394849,0.0130775731254251,2000000,35,16,70
17,4000,140,"heterogeneous","c55-h60",55,60,"reduced",0.00128064302305361,NA,1057.62194763893,942.64805236108,220.010725742531,150.010725742531,0.0159488949788821,2000000,35,16,70
17,4000,140,"heterogeneous","c60-h24",60,24,"reduced",0.00128064302305361,NA,691.75501667064,507.844983329379,65.9911490248467,-4.00885097515329,0.0057415619403286,2000000,35,16,70
17,4000,140,"heterogeneous","c60-h36",60,36,"reduced",0.00128064302305361,NA,691.75501667064,507.844983329379,97.2601021956858,27.2601021956858,0.00838550026033214,2000000,35,16,70
17,4000,140,"heterogeneous","c60-h48",60,48,"reduced",0.00128064302305361,NA,691.75501667064,507.844983329379,127.443922671264,57.4439226712638,0.010887581656054,2000000,35,16,70
17,4000,140,"heterogeneous","c60-h60",60,60,"reduced",0.00128064302305361,NA,691.75501667064,507.844983329379,156.588894325932,86.5888943259316,0.0132544230215458,2000000,35,16,70
18,8000,140,"heterogeneous","c45-h24",45,24,"higher",0.000625616841839842,NA,3131.39499771763,3731.73300228231,122.778728965958,52.7787289659578,0.00661719480449212,2000000,36,16,71
18,8000,140,"heterogeneous","c45-h36",45,36,"higher",0.000625616841839842,NA,3131.39499771763,3731.73300228231,182.969680270939,112.969680270939,0.00982724005754571,2000000,36,16,71
18,8000,140,"heterogeneous","c45-h48",45,48,"higher",0.000625616841839842,NA,3131.39499771763,3731.73300228231,242.381003354224,172.381003354224,0.0129733485148369,2000000,36,16,71
18,8000,140,"heterogeneous","c45-h60",45,60,"higher",0.000625616841839842,NA,3131.39499771763,3731.73300228231,301.026756112606,231.026756112606,0.0160568057684273,2000000,36,16,71
18,8000,140,"heterogeneous","c50-h24",50,24,"higher",0.000625616841839842,NA,2732.00407505307,2871.68392494694,110.962821346178,40.9628213461785,0.00645034826086981,2000000,36,16,71
18,8000,140,"heterogeneous","c50-h36",50,36,"higher",0.000625616841839842,NA,2732.00407505307,2871.68392494694,165.296198480308,95.2961984803082,0.00957640535092271,2000000,36,16,71
18,8000,140,"heterogeneous","c50-h48",50,48,"higher",0.000625616841839842,NA,2732.00407505307,2871.68392494694,218.883228418815,148.883228418815,0.0126381652923573,2000000,36,16,71
18,8000,140,"heterogeneous","c50-h60",50,60,"higher",0.000625616841839842,NA,2732.00407505307,2871.68392494694,271.737742302928,201.737742302928,0.0156369258127354,2000000,36,16,71
18,8000,140,"heterogeneous","c55-h24",55,24,"higher",0.000625616841839842,NA,2115.24389527785,1885.29610472216,91.4378558051339,21.4378558051339,0.00636434206498618,2000000,36,16,71
18,8000,140,"heterogeneous","c55-h36",55,36,"higher",0.000625616841839842,NA,2115.24389527785,1885.29610472216,136.115729656047,66.1157296560469,0.00944604305363263,2000000,36,16,71
18,8000,140,"heterogeneous","c55-h48",55,48,"higher",0.000625616841839842,NA,2115.24389527785,1885.29610472216,180.117754926756,110.117754926756,0.0124625408855594,2000000,36,16,71
18,8000,140,"heterogeneous","c55-h60",55,60,"higher",0.000625616841839842,NA,2115.24389527785,1885.29610472216,223.457154662433,153.457154662433,0.0154151316743518,2000000,36,16,71
18,8000,140,"heterogeneous","c60-h24",60,24,"higher",0.000625616841839842,NA,1383.51003334128,1015.68996665876,65.6608644208884,-4.33913557911156,0.00642453667641043,2000000,36,16,71
18,8000,140,"heterogeneous","c60-h36",60,36,"higher",0.000625616841839842,NA,1383.51003334128,1015.68996665876,97.6356270971008,27.6356270971008,0.00953229284372738,2000000,36,16,71
18,8000,140,"heterogeneous","c60-h48",60,48,"higher",0.000625616841839842,NA,1383.51003334128,1015.68996665876,129.056287003758,59.0562870037583,0.0125721507612903,2000000,36,16,71
18,8000,140,"heterogeneous","c60-h60",60,60,"higher",0.000625616841839842,NA,1383.51003334128,1015.68996665876,159.934706327985,89.9347063279848,0.0155454092460175,2000000,36,16,71
18,8000,140,"heterogeneous","c45-h24",45,24,"reduced",0.000625616841839842,NA,3131.39499771763,3731.73300228231,122.778728965958,52.7787289659578,0.00433893148879799,2000000,36,16,72
18,8000,140,"heterogeneous","c45-h36",45,36,"reduced",0.000625616841839842,NA,3131.39499771763,3731.73300228231,182.969680270939,112.969680270939,0.00643939910690688,2000000,36,16,72
18,8000,140,"heterogeneous","c45-h48",45,48,"reduced",0.000625616841839842,NA,3131.39499771763,3731.73300228231,242.381003354224,172.381003354224,0.00849516915584795,2000000,36,16,72
18,8000,140,"heterogeneous","c45-h60",45,60,"reduced",0.000625616841839842,NA,3131.39499771763,3731.73300228231,301.026756112606,231.026756112606,0.0105071889577877,2000000,36,16,72
18,8000,140,"heterogeneous","c50-h24",50,24,"reduced",0.000625616841839842,NA,2732.00407505307,2871.68392494694,110.962821346178,40.9628213461785,0.0039392187109479,2000000,36,16,72
18,8000,140,"heterogeneous","c50-h36",50,36,"reduced",0.000625616841839842,NA,2732.00407505307,2871.68392494694,165.296198480308,95.2961984803082,0.00584155611295282,2000000,36,16,72
18,8000,140,"heterogeneous","c50-h48",50,48,"reduced",0.000625616841839842,NA,2732.00407505307,2871.68392494694,218.883228418815,148.883228418815,0.0077003630859639,2000000,36,16,72
